"","V1","V2"
"1%",-37292.1100441323,-31180.0833593381
"2%",-36387.4002605609,-30234.5545961866
"3%",-35389.6312354175,-29000.8231633051
"4%",-34456.5388627472,-27209.9222097309
"5%",-33329.8481968852,-25043.8417143603
"6%",-32336.6671560289,-24211.4103995962
"7%",-31179.8267367181,-23424.8555560336
"8%",-30103.5729547572,-22828.5966591791
"9%",-29446.1235448391,-22494.8738820349
"10%",-28916.4125290268,-22273.0133193332
"11%",-27216.0066345707,-22059.2418472023
"12%",-25097.1433270059,-21852.5018814896
"13%",-24362.5807121122,-21673.1860916244
"14%",-23995.4449779957,-21485.6182494126
"15%",-23478.8487914406,-21281.0058706034
"16%",-23012.5875417501,-21058.1339990361
"17%",-21944.6939634789,-20823.319606046
"18%",-20895.4290754059,-20630.1306923192
"19%",-20188.1474618581,-20343.7877598115
"20%",-19651.7359198685,-20024.751391657
"21%",-19085.3447641983,-19763.1109539646
"22%",-18348.801386459,-19529.4708144711
"23%",-17552.6331106889,-19266.0557949177
"24%",-16715.1801118933,-19007.3299678035
"25%",-16123.1537394628,-18778.1926446868
"26%",-15437.8043520313,-18438.1719115946
"27%",-14774.350393682,-18133.5957645858
"28%",-14047.2539937199,-17754.1489524041
"29%",-13516.5985236324,-17396.1049252255
"30%",-13152.6008189723,-16956.1310823149
"31%",-12784.9383266847,-16471.7544668567
"32%",-12463.9406919246,-16061.0292941336
"33%",-12191.6560094216,-15657.7776468442
"34%",-11927.2805156511,-15132.3743119577
"35%",-11687.8025921067,-14778.5451155146
"36%",-11397.1354053781,-14265.1577889742
"37%",-11045.7008665274,-13927.4611753364
"38%",-10699.908296804,-13671.9239639431
"39%",-10228.7337096817,-13392.8888264036
"40%",-9523.38045488242,-13090.9028657152
"41%",-9179.42347339553,-12794.2096180423
"42%",-8848.83948927059,-12561.2480431109
"43%",-8601.66604442063,-12277.6250479
"44%",-8391.6416516514,-11978.377504
"45%",-8214.23697526566,-11682.2770241145
"46%",-8024.04037278531,-11441.3467725857
"47%",-7793.67145507073,-11207.5217502327
"48%",-7543.06732021757,-10968.3499453632
"49%",-7293.2971021871,-10730.0534131445
"50%",-7025.19759253143,-10482.44989441
"51%",-6706.46821785284,-10257.561814922
"52%",-6283.18429279384,-10039.1434135849
"53%",-5691.56180185381,-9852.94545863181
"54%",-5066.27123867893,-9653.90963405994
"55%",-4598.22469477127,-9441.52822734505
"56%",-4251.59317634901,-9240.90723925421
"57%",-3971.91927924232,-9049.31553030677
"58%",-3585.13672409081,-8893.84269168958
"59%",-3211.75600786252,-8685.34403614814
"60%",-2827.31787280222,-8479.53367620442
"61%",-2546.43881605529,-8084.40220799521
"62%",-2293.90283748601,-7621.237239524
"63%",-2077.92404981799,-7235.59556870018
"64%",-1806.25459827182,-6899.99297584898
"65%",-1566.43741857234,-6294.4450975605
"66%",-1332.26400533054,-5660.90706865624
"67%",-1129.47812953556,-5177.84157098548
"68%",-898.618866117223,-4735.23793126687
"69%",-704.301342052855,-4138.92173458675
"70%",-458.603804790619,-3665.46726764911
"71%",-230.99356554474,-3215.45064128623
"72%",-10.638577147832,-2808.01339471493
"73%",2.96634933187605,-2318.20040964699
"74%",21.5781388459183,-1942.84716719883
"75%",40.6537354853602,-1676.40620345167
"76%",64.2897144919464,-1401.25307586263
"77%",142.984842528215,-1127.33630541435
"78%",198.027026985161,-915.92819563029
"79%",327.990029831083,-596.141844024462
"80%",487.039579510741,-253.754722171525
"81%",598.464894001593,-106.624113385637
"82%",857.736038444292,-33.3751037493114
"83%",1147.42591611759,-5.68664463424095
"84%",1388.62583837388,0.400336887938482
"85%",1673.53293889747,4.93672023053398
"86%",2032.05809921432,17.139608459276
"87%",2400.61316735079,43.3049091519789
"88%",2818.64233714046,135.573100979909
"89%",3222.09994338075,415.517179530074
"90%",3617.44783069782,755.333943269109
"91%",4029.67641561412,1067.41683212418
"92%",4560.99862009546,1505.60212113926
"93%",5087.76272201756,1904.10796487322
"94%",5660.00863266104,2162.5157271809
"95%",6056.65817114953,2409.41037131746
"96%",6409.56193250634,2647.48308153803
"97%",6919.55716922382,2835.06224092829
"98%",7751.95414032537,3062.65661942114
"99%",8762.64509064212,3527.28971711821
