"","V1","V2"
"1%",-51454.8513265006,-8253.59251957108
"2%",-50563.6341037987,-7740.10064412879
"3%",-48953.5089568774,-7518.06068991166
"4%",-47861.5679102649,-7283.44370963809
"5%",-47163.5161695502,-7072.01233715575
"6%",-46229.6784673167,-6848.36308217584
"7%",-45471.0291322884,-6631.89744472612
"8%",-45028.8534891614,-6373.71507281611
"9%",-44709.2569676423,-6019.32466874156
"10%",-44441.7006254986,-5614.68078813492
"11%",-44232.0837368,-5188.38853919654
"12%",-44013.7627614022,-4878.21307808316
"13%",-43797.4185290359,-4619.91119938551
"14%",-43602.0461056526,-4416.58441802317
"15%",-43388.3331300271,-4228.34585518549
"16%",-43115.7747811816,-3938.452695859
"17%",-42882.7788652729,-3719.30355284545
"18%",-42639.781825985,-3519.84042910853
"19%",-42383.4156881284,-3216.33610070301
"20%",-42123.5679285745,-2873.94993876684
"21%",-41846.7741074216,-2572.93571000878
"22%",-41575.4199362177,-2256.899630586
"23%",-41398.3617451178,-2023.15358602209
"24%",-41201.2633987781,-1803.53456665634
"25%",-41037.6675421927,-1612.84607026193
"26%",-40852.3899689248,-1410.14595904914
"27%",-40673.5297305919,-1195.63169648559
"28%",-40482.3081961513,-1020.40369747022
"29%",-40321.2482419253,-871.17506214189
"30%",-40157.4880109385,-718.78229113872
"31%",-40017.5868744249,-560.051742550249
"32%",-39874.8962940906,-332.651837959977
"33%",-39707.5048312786,-123.973950169611
"34%",-39493.2716488762,-7.15996375367439
"35%",-39283.6331767578,16.994920172923
"36%",-39024.9998114231,45.1122475038563
"37%",-38406.4703537448,61.3104592760392
"38%",-37563.3181841144,89.6994107886557
"39%",-36970.9944388178,158.239976373186
"40%",-36248.7454837133,247.202086573614
"41%",-35508.4043096787,384.898908598322
"42%",-34226.3984004023,530.95712795418
"43%",-32459.9289859678,748.775013122264
"44%",-30458.4848119012,934.676017894123
"45%",-29695.9283070237,1067.81815099337
"46%",-29132.2761933275,1214.29631669855
"47%",-28553.0562363522,1411.20064026982
"48%",-27196.2207257927,1572.36264705767
"49%",-26211.8418205832,1759.23428834818
"50%",-25133.1811829162,1931.59708171975
"51%",-22690.8267354518,2113.72145674219
"52%",-21884.7522102665,2265.22714544381
"53%",-21005.342732571,2407.49748209503
"54%",-20456.5644965491,2521.04567329509
"55%",-19876.0618654929,2617.85335206512
"56%",-19373.6985447715,2727.63225776526
"57%",-18954.8747788133,2857.8303559468
"58%",-18424.8390778297,2974.03307862178
"59%",-17807.6668243183,3088.69478139595
"60%",-16246.7138064712,3222.79366829741
"61%",-15600.8307299062,3386.75778226406
"62%",-15312.1675370904,3507.50967696525
"63%",-15061.8230082156,3663.30027348081
"64%",-14763.8444034434,3783.20939193705
"65%",-14373.4171124187,3914.09398082008
"66%",-13871.1622766013,4057.02520419338
"67%",-13161.0968201552,4190.87000306573
"68%",-12284.8425191818,4374.74092465609
"69%",-11795.8748089519,4548.60163193978
"70%",-11381.1375300454,4766.55389553277
"71%",-11007.1021732467,4934.78540276978
"72%",-10584.5740804021,5150.26722672421
"73%",-10203.0186090583,5353.97556016353
"74%",-9739.01961280935,5602.44323090718
"75%",-9129.81719164032,5872.87375567271
"76%",-8584.63464915942,6072.90842556694
"77%",-8016.60279850895,6244.33626889302
"78%",-7387.45460920504,6436.39057484004
"79%",-5559.12713845244,6669.39775311254
"80%",-4202.04963265049,6878.65536519659
"81%",-3100.05218571299,7091.95626775079
"82%",-1916.94117206881,7345.39695132995
"83%",-799.779475206112,7585.8751801181
"84%",-537.421131786086,7893.64800307238
"85%",-332.522928326227,8426.69395929019
"86%",-126.278827362204,9031.52814250385
"87%",-27.4257857097132,9370.92888000262
"88%",5.56130252329605,9788.40457133148
"89%",23.941301584821,10371.2135751122
"90%",37.2607776196106,10880.1791544896
"91%",48.6268352013329,11513.2626831679
"92%",72.8995403514566,12154.4781814504
"93%",104.601415610968,13124.2184802215
"94%",299.702189316706,14014.8395784653
"95%",685.795823624675,14483.9982226389
"96%",978.697280013973,14876.9691933254
"97%",1239.04945940514,15387.2616585773
"98%",1506.97278131626,16115.9977948177
"99%",1863.33542061552,16810.9698323522
