"","V1","V2"
"1%",-8869.93383062701,-19846.7516778028
"2%",-7973.59202347966,-19156.6499685771
"3%",-7379.86625059991,-18630.8801172046
"4%",-6667.70486157283,-18295.6810982174
"5%",-6292.86431017082,-17963.7536823464
"6%",-5777.90812124018,-17794.5726451649
"7%",-5317.47845303645,-17579.3713873386
"8%",-5016.85504881942,-17361.9025998574
"9%",-4799.71554487986,-17171.0025439801
"10%",-4613.56096439663,-16962.2510479958
"11%",-4406.06110133085,-16717.0768259856
"12%",-4171.28935168622,-16516.0167573843
"13%",-3985.68368298466,-16342.068295286
"14%",-3783.25403976104,-16140.6840695734
"15%",-3564.66134628568,-15922.1708478931
"16%",-3385.15856252776,-15731.8814608698
"17%",-3162.51477020978,-15538.0042675738
"18%",-2983.80532911905,-15365.0006363293
"19%",-2773.54398894227,-15182.5549727224
"20%",-2578.31003347848,-15010.5828257364
"21%",-2437.05340111103,-14817.192887902
"22%",-2275.95958996472,-14559.1933556622
"23%",-2100.11177179853,-14394.0772250299
"24%",-1958.15368766703,-14183.2759275407
"25%",-1783.71528610447,-13985.5123982643
"26%",-1636.27695279281,-13794.2204306387
"27%",-1482.57139209081,-13638.8149473343
"28%",-1355.10619833146,-13434.9438332994
"29%",-1247.0718843507,-13239.5951924242
"30%",-1103.2926283881,-13027.0328286759
"31%",-974.397459849218,-12842.9605665965
"32%",-815.667363242825,-12557.0839197075
"33%",-668.877931898946,-12215.8594681854
"34%",-505.918177635162,-11851.8253677553
"35%",-352.697127269287,-11554.3524740181
"36%",-216.519711419548,-11172.2391270533
"37%",-149.010517778515,-10847.7589151503
"38%",-99.4484903097781,-10569.9001243012
"39%",-65.1668803400246,-10273.8913085099
"40%",-36.3117640703661,-9919.57319738389
"41%",-17.2541708476265,-9518.01099717729
"42%",-6.27707131453768,-9140.81096875777
"43%",-0.030824535815471,-8788.48723481644
"44%",28.6635675046704,-8521.70385897643
"45%",106.350633895669,-8300.81137801044
"46%",190.321106736442,-8116.02584576159
"47%",274.129260494189,-7841.77685135883
"48%",374.679406219543,-7601.46103594083
"49%",459.031364951215,-7292.80707889628
"50%",547.839088426627,-6999.32336679714
"51%",684.113194565071,-6661.13042508085
"52%",818.689171891637,-6409.75317662301
"53%",986.442096821929,-6145.00116128923
"54%",1166.03104431366,-5847.28397433746
"55%",1346.6997489467,-5627.88396079683
"56%",1506.20675198385,-5366.25547253176
"57%",1680.52716211289,-5122.20004590218
"58%",1826.82309006788,-4907.62256226265
"59%",1982.98341350073,-4700.27981424511
"60%",2189.87717806257,-4454.07896800824
"61%",2407.45519243062,-4158.68085234473
"62%",2662.35131691807,-3940.43699658001
"63%",2978.80973597906,-3723.12238792878
"64%",5422.05489513387,-3516.403608553
"65%",8235.72035086954,-3328.12931500227
"66%",9783.10826072026,-3127.27802276419
"67%",10450.9665987484,-2961.07327357726
"68%",10847.652628108,-2752.54033974749
"69%",11232.8607897897,-2543.02779023778
"70%",11635.6260886737,-2355.14385345248
"71%",12066.0305339805,-2173.65586625846
"72%",12802.8570242669,-1996.36444407311
"73%",13288.5736194421,-1830.91999738527
"74%",13603.5749797381,-1685.88092868163
"75%",14015.4780871908,-1498.09964135219
"76%",14389.7970255589,-1311.84765538905
"77%",14694.7090121903,-1132.55039662993
"78%",14910.5220252165,-977.878869125491
"79%",15175.0394726703,-835.9966267483
"80%",15493.3763751885,-678.937586114449
"81%",15788.1268051037,-483.199047583551
"82%",16148.0071212668,-277.188587810273
"83%",16463.8868533357,-135.772393284278
"84%",16944.3080806313,-36.8200424232591
"85%",17505.1038251953,-1.13514661753617
"86%",18390.1685492494,5.4230786263645
"87%",19662.9556039118,14.5384677603673
"88%",22550.6163829623,21.8891676849832
"89%",23686.2618860031,40.7238334603129
"90%",24442.3569409377,70.0594155441892
"91%",25393.2670100556,147.09544581185
"92%",26194.371441455,378.101441150387
"93%",26959.467806467,658.608464264229
"94%",27572.0069045575,949.1733882791
"95%",27984.8629482786,1312.74065392275
"96%",28383.7724099232,2134.16079638978
"97%",28686.8776945054,2960.47593146577
"98%",29333.7209731017,4313.305945054
"99%",30411.5386019746,6610.12204611518
