"","V1","V2"
"1%",-32082.3743794264,-9665.20027455985
"2%",-31212.4475234677,-7996.74274257704
"3%",-30287.482763525,-7401.52649968945
"4%",-29879.1467102658,-6933.62824967964
"5%",-29562.6839876265,-6581.29502370682
"6%",-29327.314260975,-6321.37636530308
"7%",-29086.4681578073,-6062.48257138003
"8%",-28822.0554494822,-5794.51329212519
"9%",-28573.1648559931,-5555.00607095331
"10%",-28349.3236028291,-5373.9744669513
"11%",-28124.6895538301,-5179.55575140014
"12%",-27923.1868488665,-5000.60726040763
"13%",-27664.2098370365,-4804.621813493
"14%",-27422.0930146274,-4642.21120496655
"15%",-27105.6284844866,-4510.92727027043
"16%",-26858.1801818581,-4364.8861118014
"17%",-26650.8091221484,-4235.42258253664
"18%",-26489.1022719416,-4103.56292187814
"19%",-26345.7256404057,-3991.12011865845
"20%",-26171.7924266722,-3863.01944113976
"21%",-25999.5390067253,-3756.08418316342
"22%",-25835.6043067445,-3641.83368031184
"23%",-25684.4550792766,-3554.2072583848
"24%",-25538.3278813053,-3462.24257456462
"25%",-25386.4884826585,-3355.20111019201
"26%",-25208.6421879584,-3260.42359871864
"27%",-25059.4134635862,-3160.84946682522
"28%",-24885.480016692,-3070.18764474229
"29%",-24761.322977334,-2935.5781216373
"30%",-24618.1828387478,-2850.32464274227
"31%",-24490.0630398987,-2738.41450108972
"32%",-24341.5740930991,-2641.70564068423
"33%",-24224.893345421,-2513.3949978539
"34%",-24119.6249358295,-2401.98793130177
"35%",-24003.5348002203,-2264.50765519231
"36%",-23873.7322042401,-2124.09984199432
"37%",-23760.5325003325,-1938.54678184117
"38%",-23646.9460353263,-1765.62053797384
"39%",-23544.0370678571,-1519.2557236322
"40%",-23392.6157845288,-1173.41050831364
"41%",-23229.3450468005,-856.668460645721
"42%",-23050.8278478832,-582.462531757166
"43%",-22825.629970334,-292.946337627985
"44%",-22603.3018985399,-34.6370267141798
"45%",-22371.5692576279,-9.62247244232283
"46%",-22174.3961436773,-2.04941094027766
"47%",-21971.1879069428,18.6882976206459
"48%",-21694.6016844476,61.9123620860328
"49%",-21492.6273929232,133.217878897058
"50%",-21287.0839543476,184.254882467476
"51%",-21140.4825692226,302.670076325131
"52%",-21001.4706445237,626.304707029275
"53%",-20858.5067739311,827.993747834958
"54%",-20707.9412893304,1023.57732832669
"55%",-20562.4510774834,1267.40813645556
"56%",-20401.3143725659,1467.87923141797
"57%",-20188.7374545428,1665.97746310827
"58%",-19969.1848223289,1857.78292573474
"59%",-19700.1020701519,2096.10143005889
"60%",-19437.6102703354,2438.23365892233
"61%",-19183.9443191952,2842.3213447549
"62%",-18952.9846987893,3242.29677866359
"63%",-18708.2458154604,3560.86920841451
"64%",-18447.8739219217,3939.59971949233
"65%",-18262.8973736693,4396.66207171127
"66%",-18015.2716520574,4923.52334842858
"67%",-17780.30793626,5344.74436151803
"68%",-17406.0938211415,5743.80525591248
"69%",-16545.2941051796,6126.28768381982
"70%",-16047.899071869,6667.17469995007
"71%",-15564.5817868112,7532.30264956416
"72%",-15036.5807665175,9058.46693109456
"73%",-14562.4211565009,9823.07981546842
"74%",-14137.2577584036,10476.6080678112
"75%",-13476.6696673635,10923.6318946395
"76%",-12482.6329860367,11527.4118383038
"77%",-11825.34035368,12093.6464202926
"78%",-11337.3070460927,12680.8789012047
"79%",-10903.1178723143,13616.5664710015
"80%",-10573.4584611256,14318.8666231063
"81%",-10273.4122221609,14984.170385535
"82%",-9938.62681979183,15390.6810742332
"83%",-9462.52581957225,15726.4240435366
"84%",-8482.04345653602,16012.2422518284
"85%",-7479.07057693475,16260.1837613608
"86%",-6879.45372363788,16663.9825615908
"87%",-6239.04558486885,17023.7547452958
"88%",-5612.73877032631,17324.3901743102
"89%",-5117.21659531521,17575.5561565657
"90%",-3808.42351735905,17738.0735816481
"91%",-1715.30039204084,17885.4891702689
"92%",-802.926556600166,18047.6803986053
"93%",-442.944867840226,18201.8818181576
"94%",-76.9871201790252,18420.8306629433
"95%",-24.5015793954922,18592.8639485888
"96%",-6.17173889084086,18764.2551611046
"97%",3.88575133697912,19008.4762908976
"98%",12.7169007620525,19312.1287542772
"99%",22.8482447783097,19712.490532265
