"","V1","V2"
"1%",-1797.86418610957,-17026.5075168632
"2%",-1246.61628461583,-16363.53993803
"3%",-506.879165952945,-15752.2542919554
"4%",-46.6483536844841,-14985.9349232694
"5%",-21.0671105700636,-14498.8267182118
"6%",-11.6816990602994,-14199.2961113731
"7%",0.30566072970844,-13899.749582097
"8%",7.33873898540516,-13643.3267627298
"9%",49.2289264836454,-13385.8285103833
"10%",238.440135590891,-13032.9424261802
"11%",402.315768495478,-12696.9224307248
"12%",1813.85672981405,-12464.897415203
"13%",3456.95744538313,-12218.0674425056
"14%",5285.42300465726,-11952.7241702401
"15%",6240.85559439823,-11674.8396516435
"16%",6926.36769120744,-11322.5702165922
"17%",8025.45256796375,-11055.827127401
"18%",8946.19018703987,-10815.5434749199
"19%",9996.29966686794,-10591.4763916764
"20%",10713.4711662321,-10410.3456013887
"21%",11161.9237526826,-10187.3448640903
"22%",11610.0204219265,-9967.33956514958
"23%",12034.8841355474,-9722.63900975899
"24%",12479.3985680209,-9517.25347983422
"25%",13054.7946826236,-9351.51719442565
"26%",13370.5943975045,-9199.15693669709
"27%",13689.8797196711,-9019.2597222436
"28%",14028.6035411283,-8841.68135038593
"29%",14394.3236166269,-8626.46629857916
"30%",15017.4053010929,-8400.80537828123
"31%",15518.3318144797,-8174.67427017094
"32%",15957.3230208394,-7951.90058547883
"33%",16273.1091519393,-7729.0809013497
"34%",16574.5719202506,-7521.03349129629
"35%",16934.2769380821,-7354.78382881398
"36%",17327.5944628508,-7158.66488249016
"37%",17698.565111743,-6981.21450081336
"38%",17974.8716693585,-6807.5161091164
"39%",18223.1294164979,-6643.64929326262
"40%",18472.7579374746,-6505.82077455026
"41%",18712.1991853954,-6356.20709012908
"42%",18960.605198913,-6202.82927335457
"43%",19136.3094617985,-6035.7425806325
"44%",19316.1923777103,-5843.7033809925
"45%",19512.4750942527,-5695.16861189064
"46%",19668.309898357,-5542.50060870862
"47%",19812.5404649914,-5387.16324734279
"48%",19969.716270613,-5240.52701133088
"49%",20141.1507925165,-5073.57813875557
"50%",20278.2474608141,-4930.03602674378
"51%",20431.6367771363,-4779.02004156856
"52%",20544.452638689,-4626.30853953333
"53%",20682.3453139917,-4440.71917880447
"54%",20823.119327746,-4254.58449280997
"55%",20956.4243900317,-4067.68491345221
"56%",21098.8379457391,-3933.11399570432
"57%",21224.4254500962,-3798.49497002759
"58%",21388.6489242161,-3658.15151361596
"59%",21536.6897063139,-3502.88398602424
"60%",21683.1968181028,-3356.64942768741
"61%",21832.2740938162,-3222.50644378749
"62%",21998.7341954996,-3079.71095532477
"63%",22171.3004396861,-2904.0655580251
"64%",22333.589953996,-2741.1244279383
"65%",22550.9087597858,-2551.2027374579
"66%",22737.4977608128,-2375.0034610516
"67%",22936.4335587923,-2169.90088648759
"68%",23089.7886751318,-1944.53815568424
"69%",23213.5515368426,-1695.22562421495
"70%",23354.8090435243,-1425.3193000749
"71%",23504.320981043,-1112.37444107907
"72%",23623.0139631721,-849.566968409605
"73%",23752.3116128916,-605.277173327499
"74%",23865.8282419643,-398.137702472638
"75%",24004.3778644722,-233.354654262
"76%",24113.8321257696,-93.337019492302
"77%",24224.2667977694,-0.248808081547221
"78%",24333.2239556921,9.24256441770363
"79%",24435.6528715491,35.0906271101411
"80%",24557.157134508,58.0459524871204
"81%",24702.0323801727,75.4607502498245
"82%",24848.2422659306,145.808980031504
"83%",25018.8057191733,203.381439513115
"84%",25184.7183951427,259.74520257286
"85%",25348.8159700243,315.666206285722
"86%",25486.2804046605,375.264482638357
"87%",25629.0814545408,473.207468474205
"88%",25786.1674947303,704.030116631232
"89%",25965.8550082368,906.973559400784
"90%",26160.098693031,1141.03083485642
"91%",26343.373511433,1400.01146558921
"92%",26598.873136309,1650.17470436881
"93%",26832.821976351,1929.59781559967
"94%",27129.7696618582,2209.07077791486
"95%",27524.2713838521,2576.03608115168
"96%",27921.0340423337,2998.4515333709
"97%",28251.0943034908,3583.42034558128
"98%",28825.8898530572,4194.95270809318
"99%",29407.1667343728,4967.51100940408
