"","V1","V2"
"1%",0.141405372729866,0.361156763562675
"2%",0.144462111006257,0.365699798932486
"3%",0.146993085253216,0.36870073628007
"4%",0.149473361112292,0.370721687488979
"5%",0.150719657303361,0.372063255020655
"6%",0.152066850906366,0.37299750587608
"7%",0.153126694582957,0.374183572358468
"8%",0.153936998981265,0.375259816762898
"9%",0.154794730431171,0.375997944342547
"10%",0.155347497896258,0.376823119113507
"11%",0.156140189407931,0.377825799187413
"12%",0.156929926079906,0.378607458463385
"13%",0.157591270960276,0.379493297768244
"14%",0.158483895992737,0.380115996231207
"15%",0.159051402496993,0.381029221361847
"16%",0.159598932751551,0.381548742470602
"17%",0.160307806702479,0.382305195069903
"18%",0.160766617165016,0.382762289355912
"19%",0.161304241160206,0.383353080538408
"20%",0.161956344600667,0.383913732146139
"21%",0.16251079349922,0.384580527314038
"22%",0.163065491605795,0.385071176097688
"23%",0.163536718405166,0.385513388758751
"24%",0.163994075263448,0.386008036515993
"25%",0.164665968982205,0.386590730884736
"26%",0.165055377058052,0.387024025512056
"27%",0.1654155926772,0.387593967695433
"28%",0.165663980446424,0.387941078653004
"29%",0.166178162556182,0.388389698039203
"30%",0.166621727035813,0.388830391433376
"31%",0.167133762492801,0.389360856345525
"32%",0.16755967182984,0.389773541739518
"33%",0.168032096635446,0.390155278808026
"34%",0.168475158017639,0.390512428812088
"35%",0.168851714123744,0.390939075242348
"36%",0.169274083393778,0.391462906843661
"37%",0.169622947391033,0.391739582446241
"38%",0.170008526412417,0.392176435957565
"39%",0.170541792300386,0.392673218267513
"40%",0.170856251773526,0.392912334301848
"41%",0.17125567169262,0.393280125283968
"42%",0.171706757470239,0.393641650814884
"43%",0.172255453063723,0.39403453332049
"44%",0.172573763680196,0.394467303544209
"45%",0.173049795407548,0.394864146423341
"46%",0.173379796886522,0.395202555581488
"47%",0.173760048632113,0.395719021909757
"48%",0.174211125654082,0.396054116385543
"49%",0.17458124926219,0.396451249763848
"50%",0.17492787341867,0.39706825497331
"51%",0.175409290793098,0.397496802581923
"52%",0.175843902839036,0.397948928156788
"53%",0.176336251570633,0.398391465659403
"54%",0.176683722449608,0.398800128314293
"55%",0.177106421917491,0.399128068698702
"56%",0.177522654370132,0.399477925929907
"57%",0.177776800745226,0.399911919483538
"58%",0.178127760285694,0.400454444724066
"59%",0.178412444151402,0.400891784400473
"60%",0.178855850819067,0.401294360827578
"61%",0.179255592710708,0.401827896579358
"62%",0.179555458240528,0.402302678044787
"63%",0.17990525306565,0.402797414606452
"64%",0.180229819293676,0.403231716915538
"65%",0.180719247896547,0.403614628313283
"66%",0.181213183459243,0.404095158188337
"67%",0.181750951390122,0.404518670964909
"68%",0.182055057748669,0.405018792516137
"69%",0.182548223882512,0.405689398066619
"70%",0.183081751243786,0.40605747322685
"71%",0.183508530791864,0.406652000855044
"72%",0.183992986760199,0.407360241796261
"73%",0.184735828103676,0.407836759070116
"74%",0.185190812046567,0.408285059597434
"75%",0.185681921066048,0.408889423934552
"76%",0.186300199523881,0.409287973957321
"77%",0.186863956504269,0.409964723910421
"78%",0.187570950577313,0.410530035914733
"79%",0.188238250735089,0.411408514299927
"80%",0.189298769339391,0.412337598592089
"81%",0.189816599153381,0.413344690353412
"82%",0.19065426515575,0.414554572717301
"83%",0.191332597802746,0.4154622789417
"84%",0.192123328972152,0.41630728910792
"85%",0.193285274963324,0.417426261539128
"86%",0.194406692050037,0.418534476117691
"87%",0.19571419925791,0.419772670240581
"88%",0.196736149956159,0.42144088726849
"89%",0.199506834029041,0.422961586957932
"90%",0.202149144726448,0.424818341255719
"91%",0.206760600046421,0.42810735484293
"92%",0.211690166180838,0.433794530107803
"93%",0.256178384904149,0.605497922279526
"94%",0.282884984511382,0.633930409904938
"95%",0.361526214090313,0.799506850847985
"96%",0.378222077304517,0.88257051675886
"97%",0.404380048012824,0.939997739098346
"98%",0.469523071701543,1.02906503928475
"99%",0.469523071701543,1.02906503928475
