"","V1","V2"
"1%",-4059.65822513113,-19143.6485832032
"2%",-3062.86684568069,-18614.4309220131
"3%",-2356.96662680835,-18158.1578654444
"4%",-1812.60805160216,-17642.7811330257
"5%",-1462.20723295726,-17177.014782667
"6%",-1182.25017325795,-16794.07451051
"7%",-963.997410935811,-16468.2476065408
"8%",-759.379030862187,-16096.624384139
"9%",-568.284656769882,-15784.51101528
"10%",-437.01789027348,-15468.5978411348
"11%",-332.062684682451,-15104.2059076543
"12%",-233.21172160235,-14796.6242687944
"13%",-135.379166147336,-14366.5565657556
"14%",-98.1409368928369,-14144.4567603186
"15%",-61.4302349857999,-13931.564262808
"16%",-17.4771443404868,-13761.8993631424
"17%",-2.57630223365851,-13575.0337000876
"18%",2.15996531697667,-13404.4599603731
"19%",7.78713908174623,-13212.0465397849
"20%",47.5371160748435,-13022.5925838964
"21%",108.17756887922,-12797.8576457026
"22%",171.459757146026,-12579.8782296253
"23%",280.063901127017,-12374.2309328591
"24%",442.226531405398,-12165.8167029356
"25%",592.990677562339,-11951.4859427278
"26%",731.734122292801,-11694.8138137605
"27%",865.656959376623,-11530.5340074014
"28%",982.187827382138,-11333.2734523473
"29%",1096.95080699041,-11118.8244752555
"30%",1219.73664093324,-10942.522932571
"31%",1363.64466956623,-10773.6726202045
"32%",1509.83176515047,-10563.2053562562
"33%",1645.22149604948,-10365.6619046712
"34%",1769.60309528531,-10163.5756364666
"35%",1929.63862065542,-9999.58173875011
"36%",2105.49994507826,-9801.21172538885
"37%",2287.27348523205,-9636.55077397309
"38%",2455.77273038728,-9453.19942316078
"39%",2631.72786778921,-9301.08807858327
"40%",2798.96139973351,-9131.82593483983
"41%",2968.32865264287,-8977.32716788405
"42%",3156.62667373978,-8799.8241114689
"43%",3334.00200779485,-8644.38734048796
"44%",3498.06186213341,-8468.00342320544
"45%",3639.17133224654,-8284.40943402563
"46%",3759.03767264007,-8021.09828139732
"47%",3877.92783438341,-7720.69360775646
"48%",3997.45464942442,-7376.23511272749
"49%",4167.65523377542,-7129.63063699086
"50%",4299.7257223748,-6859.24630415966
"51%",4410.71029382652,-6560.76557513576
"52%",4544.00889133215,-6312.48372055297
"53%",4687.61555533184,-6047.88457753972
"54%",4804.95867194708,-5732.69919488549
"55%",4917.04535131175,-5397.78447913253
"56%",5049.31456543468,-4925.43611575584
"57%",5192.80137925762,-4648.62578725585
"58%",5328.5266297183,-4440.07893060332
"59%",5474.67456952931,-4162.27643259164
"60%",5595.13081833937,-3848.2804378516
"61%",5692.36528985552,-3549.51658202145
"62%",5806.55806405307,-3215.10552054702
"63%",5903.00177744939,-2969.36269927548
"64%",6004.62183279063,-2688.42965136379
"65%",6101.8332721685,-2340.20889102406
"66%",6189.29970994507,-2053.63958481594
"67%",6290.14368073507,-1779.82945690566
"68%",6379.10715028526,-1395.55586513746
"69%",6473.5962002955,-481.491921500849
"70%",6556.76552291298,-207.828694052704
"71%",6653.41681165244,-131.793215364666
"72%",6736.00217974674,-38.31241325364
"73%",6818.36229285416,1.52722141179184
"74%",6905.22479127596,7.28643448644377
"75%",7003.54496925227,19.9046400469265
"76%",7091.26183396494,31.7736371317464
"77%",7193.01267932096,162.394758181247
"78%",7323.21622769619,313.959869295294
"79%",7434.41185119881,502.312406137753
"80%",7534.93765026763,832.32221460732
"81%",7655.02898590922,1118.64712488873
"82%",7804.32727245216,1501.54536323944
"83%",7937.99002438062,1959.79247785612
"84%",8062.19965755402,2482.62815745778
"85%",8219.16119372352,3245.58831435034
"86%",8390.56215847373,3888.81171051288
"87%",8589.99725819881,4501.77479050311
"88%",8778.53310632093,4882.40139411371
"89%",8978.40950751924,5257.59816935517
"90%",9195.84210690844,5863.54662799481
"91%",9444.3944274883,6885.73971434311
"92%",9647.21331115557,8293.94559042683
"93%",9842.2363246348,9630.65922995209
"94%",10052.2911152045,10234.8886638584
"95%",10314.8940587853,11080.9919167737
"96%",10594.036534329,11982.5373626714
"97%",10955.3646165189,12962.0158614383
"98%",11268.3512023289,14745.9273081375
"99%",11773.1507985805,15948.9967663315
