"","V1","V2"
"1%",-6446.41601341469,-14832.5581714
"2%",-4296.95723708403,-13815.0398369452
"3%",-3385.47387341264,-13272.3186105978
"4%",-2643.92177439778,-12831.984881273
"5%",-1988.98735848797,-11423.1228169657
"6%",-1204.0007765584,-8883.25633191758
"7%",-565.943654307461,-8159.96429507734
"8%",-253.573752053714,-7741.73816972679
"9%",-60.9026291232841,-7270.02081579475
"10%",-14.3906614459464,-6911.58874573593
"11%",-4.22176549106087,-6490.8455242336
"12%",3.11186147767419,-6137.14815610236
"13%",16.3027678602432,-5871.26358630977
"14%",60.1523033175079,-5658.57037174119
"15%",151.873447256352,-5454.15480659397
"16%",227.236486158774,-5278.57129056885
"17%",364.153973423672,-5069.87298706289
"18%",547.323143107623,-4898.88630971759
"19%",698.608826640371,-4717.35316923236
"20%",868.84485377356,-4543.71729485516
"21%",1035.28067504459,-4391.59554214274
"22%",1262.72059255502,-4180.44941951847
"23%",1486.668911877,-4038.41214254011
"24%",1694.2437443961,-3885.18446167185
"25%",1889.19501275211,-3749.27124681988
"26%",2102.29738722716,-3623.71529568798
"27%",2310.40848383888,-3494.0830074906
"28%",2572.00717001301,-3349.75486618058
"29%",2876.13839013848,-3183.41125936084
"30%",3180.07719815932,-2980.14768821905
"31%",3544.62143301212,-2793.74432289101
"32%",3902.93943494298,-2595.53746942065
"33%",4181.06914024875,-2382.76343058765
"34%",4542.0353408227,-2211.38485154997
"35%",5101.38310007215,-2019.22976475042
"36%",5964.831205342,-1851.92817084189
"37%",6502.16855058153,-1679.45215229787
"38%",7096.55343586373,-1529.0006962315
"39%",7558.35920291805,-1350.94357734973
"40%",7895.96668376845,-1159.90155060964
"41%",8315.75160113417,-974.908673160493
"42%",8865.51188757394,-804.174193237704
"43%",9865.43597642797,-668.476916800163
"44%",10365.1689394852,-536.858936962418
"45%",10689.9631002208,-423.978616838224
"46%",10996.4552719905,-294.985451082622
"47%",11257.1582329709,-187.744355025539
"48%",11613.5958396649,-70.3570122462318
"49%",11999.4034475527,-1.78533335524131
"50%",12359.6091977215,3.81013185324547
"51%",12700.074199927,21.9973466801681
"52%",13032.3173147491,42.0016240150174
"53%",13414.2965405049,65.9912051919202
"54%",13804.9649760133,83.2982757145976
"55%",14222.9955167631,145.432921425256
"56%",14494.1913681405,277.932150858186
"57%",14671.5748432517,492.034428839777
"58%",14843.8925886832,756.692786225489
"59%",15010.4664820481,948.65313365488
"60%",15220.6795642352,1142.14878367842
"61%",15418.9476972161,1352.19066835759
"62%",15618.0402816203,1564.09208236669
"63%",15777.3093606234,1782.88600174913
"64%",15947.4619140618,2032.99456507738
"65%",16135.7831866122,2296.19134347785
"66%",16317.3983090992,2564.63761199444
"67%",16512.9810300041,2820.64777817311
"68%",16672.8757270952,3032.66492133568
"69%",16827.4172356695,3207.99850667791
"70%",17000.0475125916,3386.23276772202
"71%",17244.4830636791,3655.63207224953
"72%",17562.5214324326,3909.74021835379
"73%",17915.5307277105,4173.91548537357
"74%",18354.6507420999,4430.96519767812
"75%",18785.3661710254,4639.55320800167
"76%",19061.5830483029,4848.7886358097
"77%",19276.4039696169,5050.78920452722
"78%",19445.8599420876,5212.75838688103
"79%",19650.6900006715,5386.66267636549
"80%",19866.2176162214,5531.51049158752
"81%",20122.9907037867,5724.49672424182
"82%",20591.1107067118,5907.20373477075
"83%",21200.8312089632,6056.56287027617
"84%",22058.4831700865,6254.40268271286
"85%",23125.7014074464,6420.13720385111
"86%",23720.2082651653,6568.56587112143
"87%",24415.6872522909,6799.23205913885
"88%",25537.0163462501,7076.55544566589
"89%",26561.53751072,7469.49667359848
"90%",28466.0542699357,7734.85578760098
"91%",29736.6415006886,8053.70397663761
"92%",30411.9277870484,8342.72575633045
"93%",31029.4069014379,8675.29593007986
"94%",31529.4837256684,9110.8294440012
"95%",32030.4176278082,9904.69073687989
"96%",32581.7104707724,10778.6429909141
"97%",33339.9981064427,11652.8717824479
"98%",35062.9238137385,12795.3836403237
"99%",36382.3416786983,13837.5945980112
