"","V1","V2"
"1%",-11376.1415683339,-5813.12227328399
"2%",-10866.9926173189,-5104.14063733431
"3%",-10228.664618199,-4527.84935899603
"4%",-9752.50046459772,-3766.9787147125
"5%",-9319.74259778657,-3360.87459318485
"6%",-9068.57387214361,-3099.37387719655
"7%",-8815.22600950252,-2863.71607881256
"8%",-8541.42157150811,-2606.96307139124
"9%",-8369.92991226996,-2308.30490561791
"10%",-8205.24096420696,-1934.09790225922
"11%",-7994.78138139704,-1607.18910176586
"12%",-7843.36036420871,-1355.62791904407
"13%",-7676.90525258793,-1069.82762832117
"14%",-7536.36912481138,-779.950135508473
"15%",-7363.11553633211,-580.665181560786
"16%",-7118.65369489321,-429.236881746513
"17%",-6871.71366617976,-276.266973009434
"18%",-6691.35177286962,-121.440206974301
"19%",-6482.76162144877,-68.6759094284245
"20%",-6249.43986408818,-29.0485888738291
"21%",-6025.07036637492,6.11473578585055
"22%",-5815.13479982624,29.7156623789275
"23%",-5582.02767056079,46.2742363013083
"24%",-5375.59381159212,68.6659286674959
"25%",-5177.78452926182,311.176733896962
"26%",-4916.68239284328,980.088007001342
"27%",-4655.90385816369,1421.52404146028
"28%",-4419.23890916036,1833.30950598303
"29%",-4216.84531922674,2294.96045316505
"30%",-3943.32155268066,2970.39308992173
"31%",-3689.93209439952,3481.81334644725
"32%",-3432.52061116199,3931.00100792007
"33%",-3138.79469473588,4381.82456855396
"34%",-2893.56859420313,4703.8561591707
"35%",-2643.02472930171,5209.24137705945
"36%",-2377.49501609589,5690.15951899217
"37%",-2122.51353012901,6178.07024548751
"38%",-1847.23240219701,6727.88500060071
"39%",-1564.08729066665,7108.06833955721
"40%",-1275.45194859435,7437.73975307697
"41%",-1085.83536387854,7674.53454738811
"42%",-919.385196797683,7942.93973225119
"43%",-772.063042119663,8263.4288201442
"44%",-660.748899698677,8514.99987851653
"45%",-517.449757692035,8697.10755076489
"46%",-344.636023680376,8879.64062749973
"47%",-267.599585769095,9018.4648679971
"48%",-184.987748784797,9139.92815568423
"49%",-129.35873112884,9258.2457634728
"50%",-94.5422280478637,9390.13359981747
"51%",-64.3832397165978,9545.12070642846
"52%",-10.4707215392797,9726.01770858605
"53%",-1.91632337884323,9877.04323593872
"54%",4.02867638828321,9986.21444119959
"55%",22.9071419395895,10128.500354048
"56%",188.074846806709,10251.576304163
"57%",375.341390463025,10402.1724022487
"58%",528.103932496829,10552.8159717019
"59%",771.681883489306,10702.4300463967
"60%",1106.87370135827,10852.1226584854
"61%",1778.58564302801,10988.4345596612
"62%",2613.71886888829,11121.952519503
"63%",3131.24431249541,11282.575871624
"64%",3485.01623789794,11395.7576776713
"65%",3778.135042256,11517.3356255249
"66%",4066.68349166796,11660.240896894
"67%",4510.55674334913,11793.7942103171
"68%",4886.84133011713,11939.9756524808
"69%",5242.08211443842,12067.3438173161
"70%",5516.46304691781,12171.2469483594
"71%",5763.66536279995,12322.1240199851
"72%",5988.35028403884,12471.7829021098
"73%",6217.82393208941,12640.6124094959
"74%",6462.9006275294,12822.1499269237
"75%",6714.21654749408,13034.6093040232
"76%",6928.51811870609,13237.9372246588
"77%",7220.19785902191,13553.6965308096
"78%",7546.39421999604,14107.6325420826
"79%",7895.75028803341,14637.1877227719
"80%",8289.90161828643,14969.9139984599
"81%",8644.16187913125,15404.4841888691
"82%",8881.50532144356,15675.9162762861
"83%",9103.09969783043,15911.4571943418
"84%",9268.36431539613,16133.3747574329
"85%",9517.93609990859,16401.9534055045
"86%",9813.38669250526,16616.0624423207
"87%",10120.8887842938,16868.4534932064
"88%",10387.5434938827,17182.0206053798
"89%",10719.2236072162,17562.1482892361
"90%",11158.8523420727,18065.7365421352
"91%",11565.6619035227,18897.5303134183
"92%",12020.0688771314,19289.9469312574
"93%",12520.6087746589,19568.7856665322
"94%",13012.2798861685,19850.1490323991
"95%",13865.03331937,20223.4840585932
"96%",14725.93054319,20608.4164851139
"97%",16015.9454388523,20968.2923015941
"98%",16895.4086206704,21311.5696359858
"99%",18010.7278645798,21667.9825845484
