"","V1","V2"
"1%",-3089.17427983752,-30406.151308571
"2%",-2697.57174305565,-29871.421203239
"3%",-2375.30971257907,-29485.6200678806
"4%",-2115.01267625552,-29104.2814884201
"5%",-1824.7189855401,-28652.0994715504
"6%",-1560.89837223556,-28287.4511963775
"7%",-1309.22952342526,-27979.4540279274
"8%",-1084.44654867177,-27736.0902152439
"9%",-923.70403593154,-27382.8506515967
"10%",-722.811336162027,-27012.2603898642
"11%",-551.885228699236,-26653.4656731112
"12%",-411.188326690887,-26359.0677192029
"13%",-259.902222834303,-26075.684403898
"14%",-149.743355013173,-25783.0375264354
"15%",-113.53862305595,-25432.1535964819
"16%",-70.983477504573,-25078.2101092067
"17%",-24.5605268975211,-24766.2126029756
"18%",-6.30144078586446,-24507.1217782978
"19%",3.02865176329209,-24253.783090078
"20%",7.59799623398081,-23932.3647580697
"21%",44.0096461192455,-23684.8944105134
"22%",179.586200609546,-23455.7348952921
"23%",308.430093712468,-23255.521077101
"24%",420.656444246571,-23093.7058422639
"25%",525.238608537003,-22922.5134429337
"26%",665.875518310805,-22675.7301360853
"27%",845.451375628388,-22489.0416976826
"28%",1060.492286308,-22280.8280566021
"29%",1354.57307325519,-22084.9184513908
"30%",1609.0881637467,-21828.523275933
"31%",1873.46459974505,-21602.3264394029
"32%",2143.86918454683,-21374.3804983165
"33%",2372.23267640553,-21127.9416852243
"34%",2592.14393103956,-20881.6741036059
"35%",2769.17630131481,-20714.1476825348
"36%",2971.1101349926,-20438.451096758
"37%",3191.36857788032,-20154.5592988086
"38%",3472.43281007744,-19867.7065505176
"39%",3699.18458497285,-19539.9269969661
"40%",4029.49264799124,-19210.0258256703
"41%",4305.66033804446,-18626.5048291109
"42%",4582.73596670141,-18061.4423319334
"43%",4814.7512075987,-17566.6687381395
"44%",5125.42875302345,-16828.5124627049
"45%",5481.90534981624,-15793.0053743515
"46%",5741.53527554706,-14640.0139088587
"47%",6013.35829504683,-13881.7822216478
"48%",6313.39197552142,-12811.7286627139
"49%",6507.2867452027,-12129.2299721312
"50%",6689.05724184537,-11320.7182588121
"51%",6872.76355380407,-10206.9190949153
"52%",7065.03535990167,-9479.50879183732
"53%",7273.61171036465,-9058.60793585595
"54%",7490.2261704374,-8677.63312065803
"55%",7688.26814961791,-8401.02752881857
"56%",7924.90108461201,-8093.71116904559
"57%",8180.72240323598,-7773.06754921834
"58%",8413.05831428711,-7462.47073296866
"59%",8654.31566071613,-7202.11138095053
"60%",8872.97324244153,-6994.49737744306
"61%",9129.64136153488,-6791.37504374943
"62%",9390.49510141664,-6504.76958203025
"63%",9663.14280757879,-6190.79571848194
"64%",9888.80264052106,-5825.71832074735
"65%",10090.9468637219,-5439.9796635006
"66%",10272.9546133551,-5149.11410377534
"67%",10439.5212888375,-4861.66509055964
"68%",10581.1087250442,-4500.10892708724
"69%",10745.4244687188,-4180.16882267147
"70%",10950.6112164213,-3826.71456079338
"71%",11172.4885723068,-3572.82178083603
"72%",11373.2141201037,-3296.55694668579
"73%",11587.3155606301,-2949.02891279769
"74%",11785.2470070963,-2639.2425017122
"75%",12111.93381306,-2292.82182305606
"76%",12635.7373777664,-1967.60181383911
"77%",14014.6502866998,-1640.84544810261
"78%",17158.7498429169,-1263.81859849168
"79%",18132.435840768,-1030.60953876957
"80%",18914.1908019821,-782.349839553297
"81%",19433.9860914238,-449.794869077219
"82%",19819.5296941905,-337.521955079793
"83%",20182.0570695548,-244.618981872886
"84%",20439.0755048969,-143.723850463188
"85%",20649.181688891,-87.0246073056631
"86%",20888.1394065355,-41.6690143584105
"87%",21160.3800606387,-8.03896935309964
"88%",21653.7937573031,-0.39400866163308
"89%",22125.9961772508,136.205058876085
"90%",22565.2327955633,745.104514190381
"91%",22948.3607110372,1219.89872418927
"92%",23291.5949628982,1944.16229329187
"93%",23673.8618943004,2549.18511766726
"94%",24099.6241984291,3440.4084687658
"95%",24508.7468118359,5478.84207255033
"96%",25105.3844366501,6172.01097508738
"97%",25608.3320433704,6879.43377518519
"98%",26010.1172145398,8243.12812631065
"99%",29580.4618829612,9381.40997986689
