"","V1","V2"
"1%",-40480.2310587832,-27770.4463910653
"2%",-39900.036344067,-27213.5143041523
"3%",-39489.7530902484,-26857.5353475192
"4%",-39135.7702759814,-26591.9424383926
"5%",-38799.3957914205,-26396.4862284858
"6%",-38474.3656335132,-26177.3631780096
"7%",-38215.3709533085,-25919.8411916858
"8%",-37984.7352879481,-25597.4228052935
"9%",-37699.6927698713,-25196.1468951958
"10%",-37393.907693458,-24842.2705234898
"11%",-37028.8737246306,-24326.6605449704
"12%",-36667.9533518326,-23827.3757784421
"13%",-36316.21732159,-22917.2352588906
"14%",-35927.8406539606,-22437.5269802459
"15%",-35605.8616854239,-22100.8530527547
"16%",-35268.9167495735,-21717.1947154666
"17%",-34827.9850677237,-21379.1720007024
"18%",-34188.7887036232,-21065.97543019
"19%",-33831.6344485449,-20659.0445316225
"20%",-33454.0060905812,-20218.9933316146
"21%",-33078.0002667397,-19728.4282679229
"22%",-32722.913837126,-19179.3440033944
"23%",-31795.5213983872,-18649.4728108321
"24%",-30853.22309772,-18180.4875685609
"25%",-30246.9986402177,-17913.7496702186
"26%",-29718.7491940484,-17654.8646535734
"27%",-29359.2277274336,-17387.448421607
"28%",-28912.3453630913,-17072.1134943631
"29%",-28519.2489648277,-16576.1622524041
"30%",-28248.6862816791,-16229.4045944633
"31%",-28002.5211817726,-15947.8271053209
"32%",-27782.0028233042,-15656.7512625094
"33%",-27552.1214582376,-15349.1619345696
"34%",-27344.5706687221,-15088.6736165393
"35%",-27176.6745341942,-14796.9549594092
"36%",-27014.6068619961,-14378.3044879327
"37%",-26846.5705591606,-14013.4290071126
"38%",-26688.5458495297,-13652.1560173178
"39%",-26491.2134697262,-13325.07047555
"40%",-26276.5320734309,-13111.3783271563
"41%",-25904.3049435999,-12890.046119587
"42%",-25583.5368906096,-12693.3609830688
"43%",-25316.9445321497,-12510.0001821434
"44%",-25044.7457128869,-12309.6800658391
"45%",-24828.623575639,-12078.4796092584
"46%",-24672.104963333,-11884.5907569156
"47%",-24514.3056019227,-11659.3817740256
"48%",-24373.0889200718,-11345.9158413509
"49%",-24220.6900189342,-10963.2878203594
"50%",-24030.1975963077,-10508.5860800561
"51%",-23839.69447858,-10089.265614319
"52%",-23653.7952563246,-9790.46902713255
"53%",-23472.3890952313,-9497.34814605949
"54%",-23318.7375983103,-9096.1469453812
"55%",-23179.7314994135,-8695.8577621645
"56%",-23044.1261288034,-8345.55369286668
"57%",-22902.513608706,-8056.27080695825
"58%",-22733.3935546576,-7812.70826569729
"59%",-22595.4405352828,-7473.58028787656
"60%",-22447.7199689665,-7131.12342195046
"61%",-22233.0830809912,-6774.58395431046
"62%",-22025.8753684763,-6393.22639320585
"63%",-21838.874775012,-6080.09801836814
"64%",-21628.8788517687,-5783.57405119138
"65%",-21408.8555362787,-5543.53012011345
"66%",-21199.2958541004,-5289.05314756238
"67%",-21026.5382895312,-5085.96853942973
"68%",-20874.8866930976,-4906.97620054585
"69%",-20696.2717432921,-4735.44503909972
"70%",-20537.9594931021,-4566.57614849617
"71%",-20381.7620225748,-4394.61006969868
"72%",-20225.4470195117,-4241.98305591861
"73%",-20060.9431541294,-4098.9600085841
"74%",-19899.6803742965,-3936.35288730376
"75%",-19728.4830337481,-3784.32789853027
"76%",-19537.4553562388,-3578.89632647668
"77%",-19334.357276878,-3333.98215040062
"78%",-19083.9540530945,-3085.34025795823
"79%",-18716.6335858323,-2686.78953431592
"80%",-18343.7730356428,-2291.40589318387
"81%",-17956.2700466032,-1860.02018557536
"82%",-17447.2017296849,-1471.20034979853
"83%",-16529.5426683897,-895.279905631749
"84%",-15555.4343420143,-423.912602067912
"85%",-13103.8597863695,-184.876691503292
"86%",-10708.8209930143,-97.0896391135653
"87%",-8418.00367343706,-47.7433485380615
"88%",-5784.05101147424,-29.50037717448
"89%",-4527.69496273339,-19.4201070666964
"90%",-3530.85950863032,-11.6774597202664
"91%",-1559.570465329,-3.34568992309366
"92%",-461.817239605853,16.048167559152
"93%",-122.783427316572,169.919572457504
"94%",-69.1623221369924,413.026595329384
"95%",-33.2292616926098,803.593385879272
"96%",-3.04894888815347,1690.87500103781
"97%",3.22052254840237,2191.73196016686
"98%",9.197079529072,2817.03581182984
"99%",132.583652535674,3840.41405965448
