"","V1","V2"
"1%",-63268.7823938775,-30648.8068412223
"2%",-61859.3721332929,-29735.9495065895
"3%",-60061.6396741302,-29013.6585727672
"4%",-59335.6320225622,-28143.5701741072
"5%",-58757.6956279909,-27499.8465089924
"6%",-58287.3637064313,-27006.3211882507
"7%",-57748.4081807711,-26484.4373355095
"8%",-57408.2422937977,-25936.2682286387
"9%",-57129.0841872127,-25530.2596724443
"10%",-56903.6398310746,-24913.3456869046
"11%",-56693.4281015968,-23283.4239999508
"12%",-56517.8155632986,-22391.6915353165
"13%",-56300.5369430846,-22070.9735996614
"14%",-56078.7037404608,-21734.5795257364
"15%",-55833.5469473947,-21319.806046887
"16%",-55578.187537217,-21020.176097159
"17%",-55114.4939684737,-20687.3890972199
"18%",-54703.4976988372,-20406.2965199759
"19%",-54161.4243924342,-20153.0492194529
"20%",-53662.6363071341,-19872.7700124345
"21%",-52764.2858506223,-19636.9969399981
"22%",-52028.6939251085,-19356.4311599736
"23%",-50600.8618538339,-19082.0508001306
"24%",-47542.1502463966,-18795.4345584197
"25%",-44801.7075439578,-18435.6640009097
"26%",-44224.8282550735,-18125.7949870541
"27%",-43806.884635404,-17899.5450705606
"28%",-43308.7219545933,-17679.6043503319
"29%",-42681.5873396986,-17427.9204970804
"30%",-42158.3998960393,-17221.8315304547
"31%",-41437.1377794936,-17029.7315215479
"32%",-40507.250175054,-16857.3373501096
"33%",-39784.3171740109,-16668.0356249309
"34%",-39341.5495080449,-16462.3318077874
"35%",-38971.3117713383,-16266.3705213427
"36%",-38501.8291345737,-16047.9221318702
"37%",-38058.9397227409,-15863.5253259436
"38%",-37518.1168299282,-15707.4115723172
"39%",-37133.074969602,-15530.4790564083
"40%",-36821.7427523468,-15350.7930707976
"41%",-36483.1776963554,-15152.6571583953
"42%",-36231.5043614843,-14962.1198772999
"43%",-35988.137580214,-14746.0427383806
"44%",-35679.1258921193,-14478.6988586147
"45%",-35374.5513238819,-14184.4605972691
"46%",-34827.6027505153,-13591.8463296651
"47%",-34109.0444601782,-11965.2311405901
"48%",-33302.5204442956,-10290.1247961782
"49%",-29578.3253262275,-9759.88210502361
"50%",-28567.7329791709,-8898.12273280173
"51%",-28013.8475163598,-7862.05648608173
"52%",-27634.2211953774,-6849.06806313598
"53%",-27072.6960383544,-5173.29866085551
"54%",-26627.1177772239,-3739.17432470262
"55%",-26223.850951548,-2203.0481213661
"56%",-25477.7075544526,-1374.2182681725
"57%",-24486.6649836532,-524.690089130345
"58%",-22534.8213307665,-362.188075748474
"59%",-21625.0525868153,-248.884387132097
"60%",-20690.6906168452,-106.732477572019
"61%",-20127.5820494381,-70.906627303055
"62%",-19637.9312350549,-28.9915893422526
"63%",-19135.7476125154,-14.8168018280657
"64%",-18463.8867977578,0.364303142490514
"65%",-17946.1614037169,51.5845733325426
"66%",-17437.1963837068,677.307792837208
"67%",-17024.6381301389,1457.79166672432
"68%",-16709.8257956584,1931.08449115333
"69%",-16446.4531494372,2248.6951012259
"70%",-16210.2299228211,2467.29065122715
"71%",-15983.2442741444,2703.71001384217
"72%",-15763.2521277438,2947.38657117407
"73%",-15562.1698556497,3130.47567288122
"74%",-15297.5013217148,3347.8188873917
"75%",-15017.6863679953,3607.2497223837
"76%",-14724.0011072416,3935.51146380592
"77%",-14485.015645906,4322.71209330858
"78%",-14271.3252314133,5035.24882405573
"79%",-14063.4712440357,5697.42119893116
"80%",-13838.8005057284,6184.51025223409
"81%",-13613.89902888,6533.60939393354
"82%",-13355.8310936755,6879.20021332386
"83%",-12579.4264668841,7345.02414766142
"84%",-11550.2073281912,7635.51012355763
"85%",-10862.7905029686,7951.58282031577
"86%",-10167.2753830149,8383.11888059123
"87%",-9231.62965114173,8982.60249987093
"88%",-7674.99299438844,9471.60266091585
"89%",-6635.46279021288,10118.0594646942
"90%",-5423.73573014585,10672.0352556505
"91%",-2559.66306436604,11154.881640453
"92%",-747.281185588633,11928.1236403398
"93%",-223.423223340781,12855.9140880304
"94%",-44.7569007076853,14038.1793529163
"95%",-6.16570480037509,16348.750335565
"96%",3.8689786304484,16884.1750160366
"97%",12.4558494433573,17441.7160662377
"98%",23.7685085459025,18069.3294681784
"99%",41.8156068616228,18661.6531565081
