"","V1","V2"
"1%",-12639.6684495004,-15057.0945407527
"2%",-11866.7708130635,-14212.0121132947
"3%",-10950.1850909821,-13594.3185422791
"4%",-10201.6921578681,-13006.7191451253
"5%",-9577.05271204261,-12455.9871765862
"6%",-9067.86502621183,-12033.9004674011
"7%",-8408.66131527601,-11673.5230093336
"8%",-7540.46608118837,-10850.7033393059
"9%",-6580.39563844875,-10327.858340986
"10%",-6023.89253493282,-9940.87068731996
"11%",-5357.62075526375,-9624.83386574709
"12%",-4871.13007385355,-9269.29243981546
"13%",-4376.28147051105,-8825.45611022655
"14%",-3744.96359090035,-8515.91927353208
"15%",-3282.18877037861,-8225.07742685876
"16%",-2889.69378354447,-7972.64765885801
"17%",-2601.87856595249,-7687.76882894338
"18%",-2201.59346175365,-7386.9689498623
"19%",-1855.13957835757,-6997.62653878904
"20%",-1551.37547541603,-6737.86903717538
"21%",-1253.59260560458,-6472.46336986866
"22%",-920.262675184165,-6238.37325970559
"23%",-585.50173095488,-5991.39161385873
"24%",-284.530859817497,-5732.84591564494
"25%",-66.6704365329519,-5465.8179001446
"26%",-20.9218982611868,-5217.11524459375
"27%",-4.70009203769926,-4955.14493959587
"28%",3.99386728641944,-4661.1806073404
"29%",31.7486151370026,-4222.748431313
"30%",60.7058814463622,-3968.95959365076
"31%",142.33625612072,-3734.3974672593
"32%",227.588252760411,-3500.62559994832
"33%",318.444633986294,-3268.86406296919
"34%",443.633137860108,-3069.57193085918
"35%",712.594337799945,-2864.12006048709
"36%",914.117994533507,-2646.56045482828
"37%",1140.24777806963,-2443.42467004439
"38%",1393.92019071916,-2268.04912623588
"39%",1732.09822326703,-2075.19315432365
"40%",2184.35017081831,-1888.45716937475
"41%",2644.46971478457,-1707.97949281641
"42%",3207.35250104729,-1489.96082033037
"43%",3543.82863046888,-1341.70876135637
"44%",3990.24242147163,-1173.77958908857
"45%",4423.22430565031,-1049.42227904183
"46%",4944.62509920404,-848.116996615224
"47%",5350.27256511651,-645.413289268501
"48%",5753.02109664918,-432.800529619667
"49%",6192.39391939729,-325.646639972674
"50%",6716.79720395701,-160.721034860542
"51%",7291.76190469921,-88.4501524803097
"52%",7797.414338697,-54.5648331014411
"53%",8274.05979944554,-28.0396402160837
"54%",8599.63872272347,-4.78107885489487
"55%",8988.74833699615,-1.36723824994207
"56%",9378.01302508052,32.6996520564221
"57%",9654.62052187427,594.529173632017
"58%",9913.23580552733,1066.66368077754
"59%",10142.0436676527,1658.30758607969
"60%",10398.4765408106,2175.52728126169
"61%",10587.8603875163,2739.3225944361
"62%",10802.6239960373,3233.11949266176
"63%",11034.0095868046,3603.16547644167
"64%",11217.7750490265,3905.72771729392
"65%",11393.5821384106,4230.55302869444
"66%",11600.6378438218,4583.31675589074
"67%",11795.2723258191,4892.6866045449
"68%",11980.6121550611,5310.48467395159
"69%",12151.0286075208,5829.25156612821
"70%",12282.5002607562,7622.17994962482
"71%",12419.5132423149,9105.41714416032
"72%",12556.2322493662,9635.68446780069
"73%",12691.7540498267,10064.5940228676
"74%",12812.5204857699,10481.5445001762
"75%",12958.2408810613,10758.6098921333
"76%",13127.6324761514,11014.8125181211
"77%",13291.8680300363,11240.4612860691
"78%",13442.7806206309,11483.4834767118
"79%",13591.6028542518,11776.2610980281
"80%",13769.7601861369,12106.3443970075
"81%",13927.5247209958,12406.8474479695
"82%",14129.8932344926,12611.9807545423
"83%",14325.7005529929,12807.485545843
"84%",14549.0413610336,12970.9235271944
"85%",14733.1400020003,13127.2213463583
"86%",14970.0155843388,13310.8588337381
"87%",15178.7549071799,13500.5093772
"88%",15400.1555305721,13679.4392874343
"89%",15658.3301619629,13862.4935302294
"90%",16083.7073784082,14069.1692045235
"91%",16640.0425611813,14285.685284419
"92%",17097.2903488416,14502.8299151002
"93%",17862.5290389158,14691.715428225
"94%",18550.6848950452,14925.0756724806
"95%",19344.7698655827,15197.7127975957
"96%",20182.2137339328,15496.0143068696
"97%",20802.995797426,15774.9882855316
"98%",21452.716379162,16176.1218819495
"99%",22011.2985142129,16885.9203467977
