"","V1","V2"
"1%",-15427.6370088242,-48713.8287415247
"2%",-14846.472167998,-48222.6937724855
"3%",-14270.3314443396,-47554.3601356157
"4%",-13895.3551540273,-46476.0174300926
"5%",-13549.0616004303,-45877.576717569
"6%",-13240.2966969354,-45458.4782836126
"7%",-12962.2974874482,-45069.2738538528
"8%",-12669.2146498258,-44700.7185337513
"9%",-12201.4587635193,-44045.380233306
"10%",-11743.7771894053,-43365.6787029509
"11%",-11077.3465851621,-42914.0122345902
"12%",-10411.7146567737,-42439.125575336
"13%",-9963.65371493454,-41418.6703258149
"14%",-9463.42848383622,-40419.7985679281
"15%",-9213.0887189576,-39866.9043930435
"16%",-8969.92044245753,-39164.5070175635
"17%",-8747.43907722542,-38484.1930711614
"18%",-8393.58807650414,-37654.2148999924
"19%",-8146.58956281037,-36827.9688042396
"20%",-7947.83465800467,-35150.0759316883
"21%",-7746.47950420128,-34650.7094698819
"22%",-7538.5064831324,-34343.5383324038
"23%",-7356.93746246107,-34018.4823274482
"24%",-7168.93356209102,-33737.4568047193
"25%",-6999.37918426307,-33475.3668864103
"26%",-6804.41853565186,-33121.7573721453
"27%",-6600.04547243308,-32840.7094175196
"28%",-6322.0845774967,-32539.5587305469
"29%",-6038.24481839425,-32135.8137795322
"30%",-5727.13834302237,-31436.3578516111
"31%",-5429.50774853017,-30709.9821691818
"32%",-5115.39967122831,-30300.9443164396
"33%",-4846.47449431747,-29470.8003698156
"34%",-4620.15868535498,-27513.8899624683
"35%",-4432.9541501453,-24273.9087466335
"36%",-4235.94253492392,-21496.7444727176
"37%",-3980.94186811295,-19781.783683661
"38%",-3604.94728407684,-18948.8709895963
"39%",-3239.6004669224,-18416.249273762
"40%",-2923.94208465523,-18043.7472143887
"41%",-2691.84225599287,-17733.0322528573
"42%",-2483.34995801269,-17489.4551600102
"43%",-2279.10107359494,-17248.5057387307
"44%",-1980.49894619632,-17008.2889325024
"45%",-1638.05962031288,-16779.2449326952
"46%",-1379.72576795948,-16492.8132879695
"47%",-1141.1697361375,-16210.5642796988
"48%",-906.109524056781,-15915.9857382698
"49%",-662.804205340219,-15673.2882828349
"50%",-277.805854107425,-15440.2205343264
"51%",-4.16999957350331,-15222.5063441169
"52%",6.60363008479839,-15024.3851850526
"53%",16.103936904189,-14799.9338419592
"54%",34.0548256479914,-14586.554685781
"55%",63.8185822347648,-14412.3499229499
"56%",108.897137982544,-14231.1029468015
"57%",191.832721602367,-14074.2709111565
"58%",277.001259155589,-13923.4605078866
"59%",329.860246623729,-13750.9160994263
"60%",382.74635646153,-13549.5952205955
"61%",467.029667637257,-13371.4647531226
"62%",580.902446468461,-13159.3174400836
"63%",706.956606857619,-12921.5082109194
"64%",804.325923657088,-12603.8581344347
"65%",905.533692217812,-12296.2306416699
"66%",987.709435875526,-11996.9474259527
"67%",1076.07249230991,-11754.092677457
"68%",1182.84323574252,-11521.6629591771
"69%",1300.56941382145,-11207.8308011432
"70%",1434.01031469223,-10764.3239031906
"71%",1594.14643409679,-10220.5460151546
"72%",1758.6947420809,-9502.0340954839
"73%",1907.38528827714,-8777.71123646938
"74%",2034.97511830805,-8357.26089133118
"75%",2172.58410061833,-7843.59612971556
"76%",2342.63692731481,-7097.58975283968
"77%",2492.03587459571,-6593.98556525675
"78%",2675.25926384461,-5914.50551082583
"79%",2886.14053125658,-5307.00884445644
"80%",3127.45528413064,-4862.46638498065
"81%",3360.03976059263,-4562.68915884121
"82%",3577.36143876941,-4220.06487250765
"83%",3755.01586743407,-3779.87618305025
"84%",3960.93393046939,-3130.06881554087
"85%",4112.8605294383,-2561.46836771151
"86%",4348.06839223727,-1433.4091784137
"87%",4672.32525973528,-812.576073699423
"88%",5004.18114418092,-173.004584910571
"89%",5368.81700953926,-47.4990927347164
"90%",5862.76073097431,-24.6582229632916
"91%",6965.78088315628,-17.4515178593925
"92%",8895.16105949945,-9.25050769670312
"93%",9678.54525442665,4.81180646168036
"94%",13412.3861300009,61.2601076126729
"95%",15039.9568829613,115.061880228505
"96%",17221.0268426925,421.483320096524
"97%",18198.4665412249,653.195930616598
"98%",19350.9071286222,973.007047109202
"99%",20162.9073577368,1503.66659829416
