"","V1","V2"
"1%",0.293729946713705,-1.44809171228495
"2%",0.298608630957444,-1.41857389849959
"3%",0.301051517311476,-1.37612056947153
"4%",0.304458517788055,-1.20918785359307
"5%",0.306339300051176,-1.16417648249232
"6%",0.308639239850602,-0.941439122987253
"7%",0.310561946425192,-0.930564878532667
"8%",0.311937856141784,-0.926265243856528
"9%",0.313158348848538,-0.922777640357042
"10%",0.314074379835728,-0.920656089069469
"11%",0.314923391321274,-0.918990265101287
"12%",0.315661099954466,-0.91737959560496
"13%",0.317103712548635,-0.915483280669353
"14%",0.318052253143961,-0.913648333250527
"15%",0.318821623099482,-0.911505884263745
"16%",0.319757847239714,-0.910131488646302
"17%",0.320151581353932,-0.9088423436783
"18%",0.32092875612611,-0.908328696701563
"19%",0.321822557926956,-0.90761786383847
"20%",0.322317635135747,-0.906804579674401
"21%",0.322761725787149,-0.905679595593328
"22%",0.323466283165706,-0.904506961246135
"23%",0.323995855248006,-0.904072542694081
"24%",0.324851560901753,-0.902886268856876
"25%",0.325372341875282,-0.901961717181051
"26%",0.3260414731842,-0.901043271785901
"27%",0.326438957123074,-0.900163938383721
"28%",0.327136580426341,-0.899393198496688
"29%",0.327671773256524,-0.89885247163588
"30%",0.328076035454753,-0.898326820361278
"31%",0.328614861821981,-0.89777414440766
"32%",0.329293831414503,-0.897178925888644
"33%",0.32995041765529,-0.896610844518404
"34%",0.330525215956663,-0.895864207130295
"35%",0.330964233770972,-0.895069483556797
"36%",0.331575677340673,-0.894278507158408
"37%",0.33213472938966,-0.893543194755574
"38%",0.332659496492481,-0.892897258643237
"39%",0.333161414165332,-0.892290487312318
"40%",0.333910447251694,-0.891414623022071
"41%",0.334462782771436,-0.890900701949156
"42%",0.335332586789966,-0.890382810588469
"43%",0.335841921384473,-0.889995391908509
"44%",0.336132964919614,-0.889397868853802
"45%",0.336934735075099,-0.888872317518615
"46%",0.337407448345538,-0.888283254964462
"47%",0.338029971668755,-0.888050240882378
"48%",0.338518383141172,-0.887365893921096
"49%",0.339193436135463,-0.886508771890086
"50%",0.339643910504737,-0.886051168140878
"51%",0.339950543953631,-0.885445154137017
"52%",0.340362857684108,-0.884874828126314
"53%",0.340925984829955,-0.884393384739386
"54%",0.341370103677923,-0.884024355416594
"55%",0.341705024130467,-0.882946541571036
"56%",0.342222775701922,-0.882491325804819
"57%",0.34288062322566,-0.881907782272045
"58%",0.343427681121059,-0.881354151557501
"59%",0.3438587168582,-0.88085892959027
"60%",0.344590952497269,-0.880108694287736
"61%",0.345208315734441,-0.879724195912615
"62%",0.345686189549282,-0.879088694622661
"63%",0.346364716453461,-0.878192997422323
"64%",0.34672237084731,-0.87781408280286
"65%",0.347405522797216,-0.877273540625869
"66%",0.348063626793434,-0.876708841705283
"67%",0.348458120238444,-0.876051129184575
"68%",0.34934526985229,-0.875451095084915
"69%",0.349972572071022,-0.87489055204514
"70%",0.350616306272629,-0.874221138182643
"71%",0.351268283272417,-0.873633081089899
"72%",0.35185818595029,-0.873113184136108
"73%",0.352466850015964,-0.872626511669181
"74%",0.353015251894913,-0.8720126843228
"75%",0.353658337772977,-0.87144825154943
"76%",0.354590391850375,-0.870622460378511
"77%",0.355259865393763,-0.870108141754536
"78%",0.356318712591875,-0.869295266160603
"79%",0.357374654744536,-0.868467614704013
"80%",0.358287734109767,-0.867714867527629
"81%",0.358820782897622,-0.866983126860416
"82%",0.35963810009895,-0.866160643851001
"83%",0.360393638113076,-0.86555172212133
"84%",0.361367760592211,-0.86489586388128
"85%",0.362350019976028,-0.864007272217209
"86%",0.363349369445286,-0.863244604109606
"87%",0.364575026414723,-0.862186875758458
"88%",0.365805797818566,-0.860948889216247
"89%",0.368154219277858,-0.859678338408243
"90%",0.370360676864108,-0.858514563074067
"91%",0.372685936074048,-0.857330110147353
"92%",0.375861153908476,-0.856057269707935
"93%",0.379230280086606,-0.854801104113131
"94%",0.387606044158665,-0.85337432504649
"95%",0.456342485561197,-0.851360146080249
"96%",0.523658365430633,-0.848820174289127
"97%",0.569186199986313,-0.845214105655799
"98%",0.594148887379436,-0.84283142802065
"99%",0.607110760413978,-0.836507559407374
