"","V1","V2"
"1%",-32570.0998366941,-11782.0554704231
"2%",-32082.4430597236,-11349.1754081662
"3%",-31832.8289007188,-11011.0046399241
"4%",-31629.3607465276,-10679.6738289544
"5%",-31431.189554562,-10331.4972118274
"6%",-31168.0801264551,-9964.51691372341
"7%",-30847.8267628279,-9564.95775405863
"8%",-30544.5453879362,-9173.36950935518
"9%",-30309.5622381862,-8610.24254273321
"10%",-30078.7301752503,-8077.14559245858
"11%",-29842.4785784791,-6919.82433650175
"12%",-29626.6184852921,-6045.8437698572
"13%",-29425.8151145689,-4925.23313448779
"14%",-29257.802503575,-3925.44275405735
"15%",-29109.6396417544,-2905.46960253618
"16%",-28957.0408477602,-2256.49157484199
"17%",-28842.8967080624,-1789.26628335648
"18%",-28729.0915661222,-1410.70525820672
"19%",-28613.2477480135,-1177.72115902303
"20%",-28503.7422834982,-997.348196435464
"21%",-28376.9459198431,-806.739584562917
"22%",-28258.5349672162,-679.761295122422
"23%",-28165.1321466238,-553.530684764642
"24%",-28049.0516324835,-460.227213975816
"25%",-27925.191691729,-341.768303828933
"26%",-27830.7992093963,-220.664133367763
"27%",-27729.2005650164,-161.337989275022
"28%",-27593.9230161201,-114.676549616503
"29%",-27428.3693593883,-59.6812664480618
"30%",-27263.3349284559,-14.5379630403753
"31%",-27093.5410159358,-8.10662770433408
"32%",-26849.2518377176,0.0454407754781904
"33%",-26572.2013067525,25.0464747928029
"34%",-26274.0284535566,41.6662689358852
"35%",-25942.8021418741,73.2764731390268
"36%",-25543.9875321655,179.540936261829
"37%",-25238.2279087033,283.118163287097
"38%",-24983.7575500745,405.321300127219
"39%",-24680.3307246144,558.994637472609
"40%",-24382.6115980785,699.4395872799
"41%",-24152.996992366,843.67457384873
"42%",-23881.1513937054,1026.17630178595
"43%",-23636.3970966325,1275.27037423621
"44%",-23415.4841801356,1496.45389544366
"45%",-23236.4423410631,1693.89994036434
"46%",-23062.3643192303,1887.88497973375
"47%",-22895.4787736082,2069.6153708378
"48%",-22633.8415443271,2257.72787535518
"49%",-22407.7861022309,2425.92833338565
"50%",-22151.5076824925,2617.93345787948
"51%",-21811.2999183834,2798.8361914742
"52%",-21504.6355573843,2973.66361509401
"53%",-21275.3032476677,3196.33202613944
"54%",-21072.3592903291,3389.15782377606
"55%",-20815.20832916,3588.6189519307
"56%",-20604.5501837528,3794.63927868911
"57%",-20404.6213611354,3999.12955864102
"58%",-20214.5769366063,4223.29683742496
"59%",-19939.5976593952,4432.50791424349
"60%",-19477.043859417,4625.13759293047
"61%",-18975.316213586,4810.94845548579
"62%",-18151.1797390944,4986.94309132627
"63%",-17613.5738685952,5218.37212119462
"64%",-17174.0162326759,5444.93229524025
"65%",-16556.8730309782,5650.52002184878
"66%",-15886.1162579361,5871.66657351669
"67%",-13760.8683464985,6054.24399407591
"68%",-13070.8620932715,6260.89135325833
"69%",-12402.8661894859,6421.97898649529
"70%",-11868.5287322283,6600.97861762913
"71%",-11503.2238352914,6758.44614753157
"72%",-10928.6789009057,6916.58387968292
"73%",-10429.7949458825,7129.43846126633
"74%",-9878.00944821036,7369.34035038538
"75%",-9423.44251278052,7571.14213578732
"76%",-9069.4392095508,7751.00699939285
"77%",-8610.14486808617,7916.60231941419
"78%",-8147.79114895797,8110.39313142385
"79%",-7459.41293337424,8330.54116802904
"80%",-5198.04044253711,8584.53948673436
"81%",-3984.53583089736,8855.12612651007
"82%",-3382.1314978181,9186.90710243165
"83%",-2667.96767247437,9540.86030384889
"84%",-2051.95007784645,10030.2208478719
"85%",-1427.04969943917,10468.4679653333
"86%",-1048.64204320922,10881.6020166472
"87%",-730.228653936116,11308.7945407992
"88%",-442.153555381555,11714.6296140156
"89%",-183.14392106793,12059.6530763951
"90%",-53.4936500904885,12364.9121739779
"91%",-17.2604324119624,12681.1819664575
"92%",-0.821116433050109,13068.6183792894
"93%",3.28465538980357,13545.4900631371
"94%",12.9917897851729,13975.6039743249
"95%",83.3149608110553,14583.8245686301
"96%",228.593550380555,15068.7453290111
"97%",400.402571825651,15433.5493810851
"98%",539.007584309875,15837.08130684
"99%",806.311071865594,16368.4639606064
