"","V1","V2"
"1%",-30903.3232663008,-44345.2739373555
"2%",-30297.5620292601,-43888.7039012
"3%",-29824.7116847256,-43522.7755458428
"4%",-29450.227490178,-42963.7342476762
"5%",-28964.319376628,-42430.5604246729
"6%",-28592.1931483955,-42108.9837899378
"7%",-28197.6959968792,-41811.3494348998
"8%",-27909.7926628239,-41475.3311556805
"9%",-27611.1061705804,-41224.2836910782
"10%",-27375.3423272348,-40983.9119193584
"11%",-27071.7005538382,-40811.572009597
"12%",-26791.4755554841,-40602.0343137668
"13%",-26541.2930253248,-40407.7731085062
"14%",-26291.0832640403,-40135.9822795796
"15%",-26050.6282942487,-39796.3630795535
"16%",-25810.0469088043,-39500.7964165619
"17%",-25597.2711901765,-39230.1831188231
"18%",-25326.54709041,-38844.8352901182
"19%",-25079.1742671318,-38450.0918675244
"20%",-24877.1032913865,-38158.566044391
"21%",-24658.3284278226,-37823.2958537211
"22%",-24439.2873026159,-37401.5414360383
"23%",-24240.9224757637,-37015.6799736472
"24%",-24070.0266596879,-36616.7247443307
"25%",-23867.0190765507,-36138.5628716229
"26%",-23715.5058438804,-35765.5230710188
"27%",-23550.1207994022,-35474.611476614
"28%",-23397.0608694214,-35231.9242478007
"29%",-23240.4248282647,-34817.2998240473
"30%",-23019.3434700338,-34417.0339472299
"31%",-22850.6660046678,-34052.0104871264
"32%",-22668.4649209594,-33636.2758643236
"33%",-22504.9323391045,-33317.8818515646
"34%",-22367.7149815187,-32988.6698982725
"35%",-22221.0762244052,-32755.5594557796
"36%",-22078.5979944718,-32441.21369162
"37%",-21957.6206661771,-31989.982262741
"38%",-21806.6267145694,-31378.4615093587
"39%",-21677.0429233668,-30796.639143085
"40%",-21548.1840406726,-30171.4570106706
"41%",-21415.104141188,-29745.8267289368
"42%",-21276.5785025943,-29351.0805552012
"43%",-21143.1114284885,-28283.0789080793
"44%",-20958.5687451094,-27435.0503126216
"45%",-20794.2698010563,-26964.3387442256
"46%",-20627.5925755199,-26308.0446069146
"47%",-20443.9189241372,-25765.2423082661
"48%",-20259.4859276346,-25409.0600158395
"49%",-20097.1015508358,-25002.1933766421
"50%",-19939.6428629133,-24160.2999447099
"51%",-19767.9966426398,-20796.5357326353
"52%",-19556.1510704306,-18187.6195302041
"53%",-19378.3146858843,-17510.0383493066
"54%",-19216.0480041374,-17110.823932117
"55%",-19046.3734391439,-16673.7583476894
"56%",-18875.851232017,-16336.7400923777
"57%",-18723.8372274235,-15992.4431368779
"58%",-18564.7839545185,-15694.3110841368
"59%",-18417.7465416964,-15226.7621060582
"60%",-18281.9337039786,-14779.987040379
"61%",-18153.7337390664,-14396.2160484925
"62%",-18009.9909971868,-14003.80605381
"63%",-17887.739825988,-13590.3155546304
"64%",-17762.1385942707,-13203.1471946496
"65%",-17625.5724194435,-12663.8465121191
"66%",-17485.2194457579,-12299.0816865279
"67%",-17335.5050828964,-12037.5542401674
"68%",-17183.2836741433,-11675.8391780458
"69%",-16997.2051250701,-11183.0710478687
"70%",-16801.9630705981,-10351.5759009851
"71%",-16597.7193391943,-9117.40556231839
"72%",-16327.9825291489,-8586.15903887148
"73%",-16055.7489177224,-8171.6463743753
"74%",-15725.8103981909,-7846.28503696859
"75%",-15387.669767333,-7528.68402665485
"76%",-15009.0573459832,-7166.24245524028
"77%",-14589.9857818529,-6800.29094517925
"78%",-13823.5412858692,-6274.74493607836
"79%",-12955.8950551875,-5879.34298129838
"80%",-12170.1034663395,-5387.24594155163
"81%",-9295.19162656232,-4489.95534665487
"82%",-6808.6946474701,-3335.15678898007
"83%",-4220.91327566448,-2939.37379064543
"84%",-1693.33467148007,-2653.63337846107
"85%",-1302.08501994912,-2218.65740969333
"86%",-971.862637962286,-1767.44615658515
"87%",-543.317770196036,-1114.91064168969
"88%",-309.974552885259,-491.17168575573
"89%",-44.8238960619309,-85.9864286236556
"90%",-15.9931515014146,-21.3008527902106
"91%",-3.70769776117832,5.57077050279471
"92%",1.52828638692355,10.7885210731217
"93%",12.2769941602557,32.0584660749236
"94%",115.844724899045,52.4311541402835
"95%",838.05142600424,143.313322061406
"96%",1274.57762976571,317.940721390626
"97%",1833.72956361583,849.33409677008
"98%",2441.59242549666,1412.53846828657
"99%",3928.80869363849,2018.79122983727
