"","V1","V2"
"1%",-17986.2757642475,-33270.3929423979
"2%",-17234.664198694,-31765.3482674963
"3%",-16634.6006722409,-30831.5183142774
"4%",-16112.9693832777,-30314.4095265352
"5%",-15695.8861268707,-29850.7289053546
"6%",-15136.5165412188,-29480.8169560194
"7%",-14667.2891026934,-29158.4198450511
"8%",-14310.5767994225,-28905.4754135508
"9%",-13979.8582782087,-28587.3158775402
"10%",-13680.2988323003,-28306.5691253385
"11%",-13425.7329965001,-28020.2749514205
"12%",-13189.143129776,-27742.3890110977
"13%",-12984.6863622987,-27496.3744053921
"14%",-12759.1105953241,-27280.8236745377
"15%",-12557.0276329532,-27047.6936058512
"16%",-12347.8288753723,-26780.1463353246
"17%",-12146.8937026346,-26540.6640015349
"18%",-11946.000059728,-26211.1681228999
"19%",-11742.0638866917,-25860.5660388621
"20%",-11446.9818097354,-25461.0782001254
"21%",-11183.0121722512,-24795.6076015437
"22%",-10932.2004951199,-24072.4346715058
"23%",-10617.6700740264,-23416.1468362774
"24%",-10283.0917885498,-22938.5979956926
"25%",-9972.87599879217,-22516.4920491427
"26%",-9716.31446509571,-22143.1603791611
"27%",-9475.03903083349,-21763.5545828876
"28%",-9201.28497864841,-21162.2850431199
"29%",-8958.90649865248,-20736.1989438512
"30%",-8699.37828608681,-20285.0047231913
"31%",-8385.28981190535,-19908.8245382983
"32%",-8146.29401412464,-19596.7104399349
"33%",-7908.27229312662,-19374.079434439
"34%",-7612.90442949119,-19206.1048565624
"35%",-7364.95869669492,-19023.9422897578
"36%",-7110.61141033393,-18822.4024873747
"37%",-6881.4177557295,-18611.0472486926
"38%",-6588.10215031391,-18336.4160930885
"39%",-6279.28899992725,-18021.4433373857
"40%",-6017.23539236562,-17666.8943292975
"41%",-5746.51692605402,-17118.0781946173
"42%",-5492.77245980619,-16656.2407868631
"43%",-5214.6149979789,-16302.1092249174
"44%",-4982.0023183759,-15977.5590503509
"45%",-4807.57398866065,-15723.1637159409
"46%",-4609.26186702027,-15506.9710430193
"47%",-4423.80511040495,-15345.8258016661
"48%",-4262.11561929363,-15186.2164403052
"49%",-4118.804057427,-14983.8373432212
"50%",-3964.06414401133,-14770.5445032243
"51%",-3788.11173384104,-14484.9646203585
"52%",-3644.90208585496,-14135.47647255
"53%",-3505.49319188036,-13709.1672179265
"54%",-3380.05483329759,-13230.4968578475
"55%",-3252.93731277165,-12769.9154448521
"56%",-3128.0280292484,-11641.6269770059
"57%",-3001.23582077082,-10772.4707296452
"58%",-2829.71152158944,-10026.477778427
"59%",-2692.83275996818,-9522.38280609605
"60%",-2539.91850682074,-8939.3661020771
"61%",-2387.68062482952,-8477.92722625989
"62%",-2226.26836100331,-7547.05074784542
"63%",-2054.93013010354,-6055.6361993025
"64%",-1905.26594653649,-5626.09218800963
"65%",-1741.35813502973,-5150.60569215097
"66%",-1565.32100369852,-4748.28643954292
"67%",-1404.83427731723,-4403.16335155249
"68%",-1255.90108734037,-4105.63757330787
"69%",-1112.08116742369,-3856.70033499786
"70%",-977.381349765606,-3566.74901058118
"71%",-850.555729768331,-3291.23722815319
"72%",-689.273419661688,-2915.82527762534
"73%",-538.967117566715,-2383.19543757629
"74%",-361.761334850664,-1842.4715871014
"75%",-221.325655401965,-1359.29377298006
"76%",-111.379331236406,-895.449539698634
"77%",-44.2754186241158,-486.36218069738
"78%",-20.3709242481366,-157.150342605275
"79%",-9.78672109435865,1.47857300437448
"80%",-4.93152863880405,12.9141624678976
"81%",2.39537085834883,35.6593641534969
"82%",37.6132248192631,54.8646545961304
"83%",98.692572523431,189.6190233475
"84%",133.753842635638,236.030578975377
"85%",300.08806205002,313.57298868775
"86%",531.050681312664,586.515108763477
"87%",781.441959469377,725.176569218999
"88%",980.71880419582,915.720904654217
"89%",1148.22310636884,1265.19580465341
"90%",1330.85277494264,1616.32005978089
"91%",1550.17919008051,1974.53063672184
"92%",1782.33919980142,2290.88405741634
"93%",1996.67730462891,2711.06117216963
"94%",2186.99497115493,3360.4037534773
"95%",2439.0701780431,4410.72983159325
"96%",2757.08045082266,5673.69366051589
"97%",3111.72225813691,7035.35945618021
"98%",3525.71263656714,8060.30006861505
"99%",4103.30183853384,9586.39083293054
