"","V1","V2"
"1%",-26706.1729418671,-52914.7039462045
"2%",-25803.1925350707,-51927.5461871788
"3%",-24782.9411025885,-51238.8897562919
"4%",-23689.6739947566,-50645.0479898041
"5%",-22682.7502242492,-50161.198062794
"6%",-21751.8263853093,-49666.6803579382
"7%",-21066.7188002831,-48903.6777691398
"8%",-20350.6215523185,-48300.6404965196
"9%",-19795.1673060288,-47679.3902968556
"10%",-19269.3108422945,-46986.9912795917
"11%",-18652.1026757985,-46580.8115533017
"12%",-18168.1722119148,-46082.0788659046
"13%",-17750.9432729139,-44600.7131155227
"14%",-17166.7387173819,-43502.6811402984
"15%",-16498.4734208361,-43132.9138879227
"16%",-15985.6601481259,-42814.0250341555
"17%",-15539.0997099856,-42346.2263422012
"18%",-15091.495545829,-41610.3093572002
"19%",-14620.7183513785,-40154.9469849479
"20%",-13895.4458107988,-37450.8565148168
"21%",-12575.782141133,-36308.7527191419
"22%",-11132.4266500811,-35283.7177933805
"23%",-10308.7004745209,-33802.2243663834
"24%",-9746.64385321543,-31510.3281725911
"25%",-8984.17426032081,-30646.2277107593
"26%",-8341.28709896852,-29966.4718221415
"27%",-8018.88975666711,-29120.7506488658
"28%",-7741.39332241224,-28261.7556241338
"29%",-7535.78552015741,-24534.9710123214
"30%",-7320.69192672681,-23241.317378673
"31%",-7111.7653254869,-22822.3088341216
"32%",-6903.96734281106,-22387.5692009862
"33%",-6705.42794297644,-21787.8272813226
"34%",-6498.52532104857,-21332.9667199646
"35%",-6315.1989725542,-21112.9023956194
"36%",-6159.04754752478,-20833.5425041589
"37%",-5991.9876266852,-20538.5242758991
"38%",-5855.63373813141,-20259.8877601582
"39%",-5704.47937300694,-19915.2051020326
"40%",-5547.06549010922,-19284.9534965936
"41%",-5376.78177665056,-18463.9711635641
"42%",-5198.58592920935,-17851.8805006111
"43%",-5012.75700349111,-17247.0093187839
"44%",-4859.34351482973,-16543.1728921726
"45%",-4722.93846834203,-15680.8867135495
"46%",-4606.34739256534,-14864.5108971111
"47%",-4488.79253789801,-13829.6777829278
"48%",-4366.54811980892,-13203.3402237385
"49%",-4220.87022330455,-12888.9297157751
"50%",-4093.27968564311,-12560.3220088865
"51%",-3956.96170958195,-12127.1411121011
"52%",-3832.15845786371,-11801.1098411339
"53%",-3689.52678258202,-11349.2227397924
"54%",-3572.34332168883,-10911.5596710044
"55%",-3426.52071583146,-10517.10952606
"56%",-3279.87029743762,-10200.6243154131
"57%",-3156.51669987303,-9882.54291531265
"58%",-3043.04173807426,-9553.87472119098
"59%",-2925.73534168185,-9190.82104450677
"60%",-2833.93213254827,-8736.97928516736
"61%",-2735.3576235938,-8115.61791541817
"62%",-2642.09287684447,-7484.83470292523
"63%",-2542.49389871157,-7024.02509834216
"64%",-2434.41502943269,-6571.56840465206
"65%",-2313.42951371622,-5952.93532513552
"66%",-2179.62623443376,-5370.323907149
"67%",-2042.02045451515,-4567.99837862465
"68%",-1939.00004179753,-3737.22441778242
"69%",-1819.3413723044,-3329.26645477121
"70%",-1680.25572836359,-3038.03192091787
"71%",-1547.33741602021,-2776.40862170202
"72%",-1427.52506141523,-2470.68225454937
"73%",-1299.96293015128,-2189.55030332398
"74%",-1185.39146602747,-1800.79298407125
"75%",-1033.75717035685,-1519.11503694057
"76%",-874.230540749944,-1314.03100873672
"77%",-744.655623552895,-1117.11638902632
"78%",-601.695077796899,-937.915451125272
"79%",-484.077400762411,-702.648932638364
"80%",-395.27849525869,-499.061314008287
"81%",-290.507485019151,-369.595278383083
"82%",-179.300024485541,-205.889816301236
"83%",-87.2364817114124,-64.8126207417958
"84%",-33.2852396373434,-27.4866176666033
"85%",-18.8398256872129,-13.1457900708336
"86%",-11.5774071166249,-5.03899349490926
"87%",-5.83126100256124,1.83633074473182
"88%",8.23006996162377,42.4228824793768
"89%",31.3308900463215,235.99624041157
"90%",107.438590396606,592.951835129567
"91%",255.043066338813,946.201846956669
"92%",452.09228469983,1279.00724294258
"93%",652.611623241057,1529.25057273676
"94%",894.773797020095,1762.30806107204
"95%",1199.20682897469,2042.77716713842
"96%",1534.42960336277,2410.89837019553
"97%",1922.19901761083,2919.99023332043
"98%",2437.51014173957,3595.82463366282
"99%",3262.14903980484,4476.55616010766
