"","V1","V2"
"1%",-12642.4813458184,-1092.75524507208
"2%",-11750.2803570664,-535.017366457171
"3%",-10590.9634093077,-145.322378226864
"4%",-9142.57790659811,-78.6846342307045
"5%",-8389.99031894041,-36.8364662782418
"6%",-8001.27548925924,-12.3701002449892
"7%",-7715.55192447705,-4.92563410715216
"8%",-7464.36279984481,0.474745888583245
"9%",-7222.92096261916,23.9380417803823
"10%",-6940.51005164414,67.7043253153853
"11%",-6638.69701239916,418.597121422832
"12%",-6431.88768404902,1036.19517371776
"13%",-6159.26984182608,2314.89578072532
"14%",-5863.33303888607,3616.52478513985
"15%",-5655.79948849634,4914.18347138065
"16%",-5486.94827248441,5412.71005064431
"17%",-5352.09229349064,6497.10367197388
"18%",-5205.21891425652,10839.1725041866
"19%",-5080.51551355827,13443.0614215516
"20%",-4942.67439778046,14651.2752347022
"21%",-4807.919512635,16384.8021251527
"22%",-4697.47426361171,17588.004632772
"23%",-4576.99160663944,18320.2442560157
"24%",-4465.53770863306,19905.1753383696
"25%",-4367.46997187431,22196.5128012017
"26%",-4276.0673413641,23028.5725218484
"27%",-4175.2785857348,23532.8862827097
"28%",-4078.74290738972,23937.1303335286
"29%",-3979.4936251646,24343.9237979363
"30%",-3863.29555437837,24645.0176230546
"31%",-3761.91860667386,24944.54286339
"32%",-3659.39902465377,25299.8502942772
"33%",-3553.21901515896,25753.6680302606
"34%",-3456.37769504832,26765.8381382305
"35%",-3357.74103148343,27460.2991313669
"36%",-3236.16771303281,27912.3205760327
"37%",-3120.46172717908,29094.1372087393
"38%",-2991.93220186452,32676.213820129
"39%",-2843.60127470471,33530.0806502919
"40%",-2712.12460071786,34034.9344729994
"41%",-2586.74328011096,34383.905075465
"42%",-2453.08187754573,34598.6516821073
"43%",-2331.73220411332,34765.2629605418
"44%",-2230.73986167051,34896.5436536889
"45%",-2080.2725626442,35030.4244857273
"46%",-1948.60371126589,35154.0456548223
"47%",-1810.26237798873,35273.6521873383
"48%",-1637.34188153189,35380.8443999413
"49%",-1408.45406772136,35502.1522622713
"50%",-1210.87189921707,35604.5643619382
"51%",-1029.10199311717,35705.9042713736
"52%",-888.76845886573,35796.7231563638
"53%",-701.378798729543,35903.7850556978
"54%",-536.020674009783,36028.4252669143
"55%",-390.151498254445,36186.1846529468
"56%",-284.937741184271,36350.6573988668
"57%",-197.521420311392,36525.7930836425
"58%",-71.7463764536526,36720.7282458907
"59%",3.98210010343744,36903.025469761
"60%",9.09236898537582,37094.543792447
"61%",14.9051079357616,37229.7106269099
"62%",31.222813062116,37368.5379162023
"63%",73.8135941425881,37512.1581237313
"64%",127.283726768779,37655.6343045161
"65%",183.957859537749,37800.6664543291
"66%",251.834309343128,37943.5334976268
"67%",323.132007874093,38094.993169606
"68%",458.839867756398,38223.4938691931
"69%",611.849952698748,38370.0162973236
"70%",774.682200607209,38528.131367413
"71%",936.32570171499,38692.2314400142
"72%",1079.2700135447,38807.4162689278
"73%",1219.9545451398,38949.1811442312
"74%",1349.84085248961,39071.7241810299
"75%",1498.90861700444,39211.6554459259
"76%",1681.84580237039,39353.5327649849
"77%",1844.44691687267,39518.8366693364
"78%",2020.28875693994,39673.7458042637
"79%",2168.65727730449,39814.7793726082
"80%",2294.18948689602,39974.3444223009
"81%",2430.30436561262,40135.0673633473
"82%",2603.87659647503,40327.326831287
"83%",2742.41024512506,40503.3479416614
"84%",2907.56841900238,40666.7948862893
"85%",3096.04083114608,40876.8052582758
"86%",3337.89652791951,41025.8594578586
"87%",3631.65331014056,41195.8436781685
"88%",3901.09013623033,41420.9657728549
"89%",4203.35380128992,41652.5047418848
"90%",4612.12995140775,41904.1584307763
"91%",5006.37999532108,42147.8364946563
"92%",5325.15824808228,42475.6545186402
"93%",5742.74414488677,42772.9112075872
"94%",6492.04705499526,43034.9063699571
"95%",7409.01167031778,43312.3965442135
"96%",7844.6968603181,43613.7135767998
"97%",8632.37942728094,44001.6744926941
"98%",9280.94305384665,44387.7457626562
"99%",10054.6051914298,45033.6689736168
