"","V1","V2"
"1%",-45334.3339557168,-6042.09062582089
"2%",-43848.3573193033,-5520.98722683273
"3%",-42910.2713969988,-5205.33338979403
"4%",-42480.2517502777,-4933.66186433442
"5%",-42125.1673469756,-4717.6296760331
"6%",-41766.6877737849,-4492.98808082782
"7%",-41444.0389299375,-4350.2834145578
"8%",-41163.4594559669,-4196.16908601827
"9%",-40944.722394751,-4035.55627397044
"10%",-40751.0875858636,-3871.82564321194
"11%",-40567.996995962,-3742.21471748572
"12%",-40381.2286219806,-3623.24641110262
"13%",-40182.0145298138,-3484.17287490358
"14%",-39946.891758415,-3361.67977740612
"15%",-39720.3161935564,-3200.10028721305
"16%",-39486.3280340342,-3040.93289445338
"17%",-39234.0506294674,-2866.71546846684
"18%",-38899.2378024792,-2696.14265051957
"19%",-38523.5010935074,-2539.68450759278
"20%",-38091.4733428268,-2368.93260971854
"21%",-37575.8797702966,-2198.40095200503
"22%",-36673.9087357127,-2041.69902205116
"23%",-35821.3340367459,-1871.93544824572
"24%",-35261.9942594614,-1730.86053217711
"25%",-34843.7861051645,-1597.49937953067
"26%",-34444.7215000142,-1501.21632544409
"27%",-34114.3691243853,-1367.64451853764
"28%",-33853.933136763,-1244.3362496032
"29%",-33499.9657889424,-1119.58047186432
"30%",-33104.0537947217,-958.647141222876
"31%",-32242.1151617367,-824.093244662478
"32%",-30359.2074766116,-692.26925002567
"33%",-29274.4536046872,-550.448387288627
"34%",-28743.3792917095,-394.183306037302
"35%",-28381.4506338171,-253.36656457142
"36%",-27913.0261463154,-110.694933496264
"37%",-27501.3843883449,-15.2159916747984
"38%",-27209.6232111277,3.80521304878109
"39%",-26884.8667289552,19.626706919826
"40%",-26522.8403651738,39.4341840999665
"41%",-26080.5763089321,75.9194723616048
"42%",-25452.0441003278,91.9215738666131
"43%",-24981.2749669764,157.18924848042
"44%",-24493.3893150677,245.611266392869
"45%",-23980.455773114,501.67756873021
"46%",-23645.8147079258,781.189847180077
"47%",-23406.8900660559,1138.68631551224
"48%",-23176.763730254,1495.03228650133
"49%",-22912.6875697081,1794.73079079157
"50%",-22598.6292262127,2047.9661725733
"51%",-22334.9229879469,2268.12979508282
"52%",-22026.1954347137,2479.60908724482
"53%",-21654.2360569262,2691.38123133804
"54%",-21301.4296440695,2917.41484613335
"55%",-20869.9280285245,3119.55605742457
"56%",-20333.9819624348,3307.32286035135
"57%",-19933.5080175317,3517.07037962412
"58%",-19535.5549079905,3726.80436173931
"59%",-18597.3503742342,3946.94789008574
"60%",-15419.4557129038,4103.81398462756
"61%",-13334.720937895,4289.81328503464
"62%",-11388.5236269243,4482.32515430507
"63%",-10166.7896545519,4712.71160102855
"64%",-9551.92171415561,4960.1042488555
"65%",-9040.3912777444,5221.2679987962
"66%",-8485.411358284,5525.64365309037
"67%",-8013.22645839109,5793.13393449246
"68%",-7508.59552503661,6036.00819939516
"69%",-7008.67534976153,6274.84445241091
"70%",-6448.58647096761,6504.83206941505
"71%",-5896.83036494978,6709.63520323928
"72%",-5494.06317836993,6891.15912579093
"73%",-5091.9774373831,7079.97754129443
"74%",-4757.52277238693,7282.19430371132
"75%",-4380.32338567035,7452.68074026274
"76%",-3926.95199363161,7662.80485154178
"77%",-3441.62234578471,7851.60458548677
"78%",-2911.78719075194,8060.68647952724
"79%",-2603.49836105266,8246.59205100319
"80%",-2390.53181434023,8426.4221317086
"81%",-2172.71504692549,8719.93157303442
"82%",-1965.56890480814,8961.22429599124
"83%",-1749.5623793817,9196.39329402513
"84%",-1517.93515397677,9418.26738369562
"85%",-1278.51337784881,9660.96138441907
"86%",-1097.49106470514,9972.70187180784
"87%",-921.567149372851,10330.5592279303
"88%",-773.490966271419,10700.3566468062
"89%",-680.245662641247,11053.1771041856
"90%",-589.351549697563,11332.8729981684
"91%",-482.649205044635,11637.3411270949
"92%",-317.956260801603,11891.159475132
"93%",-233.086454785362,12274.5470057239
"94%",-119.565295383544,12751.1761170581
"95%",-19.1411152063754,13386.167978397
"96%",-6.51190146593048,14034.9095716584
"97%",-1.99780721413762,14460.3353393358
"98%",5.96509144693418,14864.5005338915
"99%",455.168751568155,15758.8349615533
