"","V1","V2"
"1%",-11726.5708557921,-22375.2398876444
"2%",-10803.3611451427,-21863.7164102234
"3%",-9097.62381709666,-21096.325829455
"4%",-7089.68967272067,-19538.9503014352
"5%",-6395.46547873216,-18133.8970667072
"6%",-5938.19295877395,-15838.0758394083
"7%",-5351.77973997942,-14960.6315715257
"8%",-4358.60389589554,-14495.2312417223
"9%",-3155.29620914091,-14071.9076303899
"10%",-2171.17032961038,-13543.7227660476
"11%",-1579.6350174797,-13012.5936431357
"12%",-1125.22386241272,-12575.2322972194
"13%",-439.534360214923,-12218.5038650058
"14%",-10.4278283275909,-11835.5901305043
"15%",4.21592447437065,-11479.4700085015
"16%",16.9285024366998,-11073.7740601556
"17%",36.3320583219879,-10815.9678498333
"18%",106.450279526758,-10524.3610100452
"19%",174.563910083032,-10321.7019741876
"20%",282.155168093309,-10119.5589131808
"21%",452.964089237877,-9973.7025661808
"22%",712.939193113675,-9778.40315176443
"23%",1587.01753457156,-9632.31726305459
"24%",3175.48143258043,-9483.44335631725
"25%",4505.15856242625,-9339.44682698074
"26%",5583.31302832301,-9164.61830071992
"27%",6470.60138754397,-9013.32753838132
"28%",7733.74366852979,-8866.82082919252
"29%",8902.40246506456,-8729.85138889687
"30%",9830.48874830958,-8600.51574596514
"31%",11734.6653114436,-8453.52942566517
"32%",14560.0801155781,-8309.36244084128
"33%",15223.0986723225,-8169.78400886085
"34%",15712.7734861068,-8057.57713160033
"35%",16182.648559295,-7934.74261438651
"36%",16832.8889215597,-7807.82734298783
"37%",18105.1842381578,-7704.56398587147
"38%",19585.5896592748,-7610.92541801554
"39%",20370.8406757861,-7525.52227005145
"40%",24726.7634623083,-7439.10028466138
"41%",26482.4157497028,-7343.63295948746
"42%",30783.378505062,-7258.57018351428
"43%",32228.0673194714,-7174.95247514468
"44%",33409.4643274201,-7101.19628415457
"45%",34547.07844641,-7013.66601704709
"46%",35206.8102569999,-6937.58346158806
"47%",35789.5915320333,-6863.73454071941
"48%",36038.4478514191,-6791.25971833302
"49%",36263.6407977988,-6710.10539285359
"50%",36558.7099562516,-6636.59847218423
"51%",36856.8042151487,-6559.49823527419
"52%",37363.1238209739,-6489.0224262707
"53%",37947.9686170218,-6409.26958480618
"54%",38367.3517324953,-6328.88137669186
"55%",38722.4569282572,-6244.40178434992
"56%",38986.805570161,-6166.98406133425
"57%",39204.9103938601,-6068.61811619087
"58%",39418.6524960302,-5980.76669491371
"59%",39586.2296481703,-5854.21636814736
"60%",39755.7306307426,-5719.19531261996
"61%",39893.6091787001,-5557.83817524703
"62%",40037.0909136103,-5418.16392301464
"63%",40169.487328237,-5259.23108046737
"64%",40390.2915646369,-5102.84075036372
"65%",40552.9546469406,-4926.00534405177
"66%",40690.150642446,-4778.49874074783
"67%",40814.1994938677,-4608.76254171421
"68%",40922.9443630016,-4446.60311043325
"69%",41033.3078035328,-4322.2434265404
"70%",41119.7310175126,-4170.46279206231
"71%",41210.2150391682,-4026.75556320114
"72%",41289.9415144637,-3887.60249933156
"73%",41387.7176252848,-3743.17782034989
"74%",41486.3775700059,-3591.34248949019
"75%",41605.4725403039,-3407.6053462966
"76%",41711.7559493184,-3216.97097285703
"77%",41831.3535234479,-3022.36583318267
"78%",41947.0159635858,-2803.78777092374
"79%",42050.5024648358,-2622.07957546024
"80%",42173.4235183511,-2396.81962761065
"81%",42293.2598632867,-2207.36894419277
"82%",42402.0808023251,-1993.12053267053
"83%",42547.4771070672,-1736.12014255251
"84%",42677.6036788187,-1445.18698331936
"85%",42792.397251882,-1027.71015914938
"86%",42902.3879511415,-388.258467598111
"87%",43017.5356944292,-71.5676174014202
"88%",43170.1721952081,-17.0672255637535
"89%",43314.9434194863,-1.42244499606617
"90%",43468.4346131744,2.33712930988401
"91%",43618.621131602,12.5381654068803
"92%",43780.1530615236,37.0045032393316
"93%",43960.6052233936,120.564281234812
"94%",44171.551647076,193.225243277488
"95%",44459.3654181062,296.257259947628
"96%",44886.1006700796,537.85322292215
"97%",45443.4647197559,917.594692402065
"98%",46078.0238685596,1741.73454928306
"99%",47682.6460551033,2818.63541394543
