"","V1","V2"
"1%",-48006.5871176088,-3263.75387479963
"2%",-46998.2578443021,-2351.07377425556
"3%",-46439.3029258199,-1509.49304622916
"4%",-45918.4990196172,-704.095362046042
"5%",-45503.57335883,-100.536989537424
"6%",-45143.2853913403,-76.2956711242327
"7%",-44817.6280770927,-52.643423090033
"8%",-44516.6179079021,-25.5276116364217
"9%",-44192.5382133667,-5.83223836639933
"10%",-43862.6762681864,2.64471018191177
"11%",-43597.0660596846,96.3771418430601
"12%",-43284.5728668243,178.006586329951
"13%",-42836.1993410583,367.990675076752
"14%",-42421.3154051192,585.289157250424
"15%",-41826.3076395648,822.610686001944
"16%",-40337.9163608018,1065.14375987737
"17%",-38006.3892800173,1269.29094971071
"18%",-36443.4469829656,1518.10942120389
"19%",-35897.1992137383,1833.71830221719
"20%",-35387.6314163333,2090.48025993967
"21%",-34872.6075704248,2297.87881126629
"22%",-34332.0856313229,2500.52220878589
"23%",-33835.2699641269,2692.45775918768
"24%",-33423.1050585209,2843.45493807385
"25%",-33092.7671416431,3003.46534675963
"26%",-32814.9290687264,3146.17519100537
"27%",-32585.1020810745,3330.70557853141
"28%",-32319.2539462456,3498.12886010596
"29%",-32051.1273444946,3637.31618531721
"30%",-31768.7087627894,3791.81148213861
"31%",-31437.2402162521,3951.08707908639
"32%",-31071.8166391334,4075.16495658074
"33%",-30759.2139216639,4188.70764174715
"34%",-30510.9072764886,4292.80605530118
"35%",-30251.6730389638,4431.03571432546
"36%",-30039.8417266861,4538.44351673859
"37%",-29792.8309721392,4675.73399126671
"38%",-29562.2701661998,4792.00949973714
"39%",-29403.9264831226,4908.60418523272
"40%",-29250.2141951509,5037.29666507503
"41%",-29076.012820519,5167.4082990231
"42%",-28843.0490381293,5297.32644392742
"43%",-28583.9493480638,5434.44699745017
"44%",-28327.1683008564,5566.52031088926
"45%",-28081.6406342147,5684.52177163554
"46%",-27854.6297042693,5798.02253509659
"47%",-27629.4485527423,5934.81441210355
"48%",-27300.190227507,6079.60384605537
"49%",-26968.7667606502,6265.55488018493
"50%",-26657.4936840847,6482.68273744083
"51%",-26387.590235755,6718.35752688988
"52%",-26130.2473665776,6997.73105368144
"53%",-25889.9708062475,7300.53673210655
"54%",-25689.9930374708,7580.20998022334
"55%",-25523.947391685,7809.29198122677
"56%",-25321.5169683927,8134.95098520036
"57%",-25125.6945204123,8653.83188122467
"58%",-24884.3947454798,9327.01020220096
"59%",-24601.0990200083,9932.74910290655
"60%",-24295.731775342,10359.848482033
"61%",-23831.87122017,10711.109182247
"62%",-23316.2321309776,11164.9534079804
"63%",-22803.6660095487,11502.9253861949
"64%",-22359.4313121554,11831.9256768069
"65%",-21980.643523419,12252.5246195252
"66%",-21548.6284328986,12755.9924859529
"67%",-21008.0315901275,13168.7899200004
"68%",-20430.847738706,13732.0737487517
"69%",-19940.3467396466,14242.4958416744
"70%",-19510.3769248849,14577.4618943421
"71%",-19109.1987052767,14951.11259667
"72%",-18695.7916394216,15414.5547660411
"73%",-18327.2981611594,15821.3711252052
"74%",-17948.3910122658,16095.1689690304
"75%",-17364.9595249294,16310.2949890725
"76%",-16542.8341165557,16538.0331473203
"77%",-16193.6108902543,16802.5225367391
"78%",-15651.9178977243,17102.9205404642
"79%",-15057.4676393752,17467.7698281968
"80%",-14209.790129584,17736.9954242222
"81%",-13228.2056062529,17999.2412773558
"82%",-12614.9077043411,18237.6027377738
"83%",-12066.1971005741,18465.9475570757
"84%",-11515.3498397186,18714.0465045467
"85%",-10917.9713624866,18998.4847452915
"86%",-10253.214643837,19314.1732300511
"87%",-9380.24660063577,19635.6392940326
"88%",-8331.321641682,19900.7103805129
"89%",-3578.96983450688,20205.1931516492
"90%",-513.542791645232,20466.0782044874
"91%",-205.459763934953,20830.2083955026
"92%",-80.7722860920338,21376.7561874947
"93%",-51.0093208327183,22103.1914927391
"94%",-38.6723759476281,23438.089074764
"95%",-14.7223685698734,24180.4341010217
"96%",-2.0252834243931,24892.0920695081
"97%",54.3165517238286,25936.1313617083
"98%",179.448121231383,26676.3436030162
"99%",337.348217566157,27439.8471700853
