"","V1","V2"
"1%",-20.2191313494809,-35153.806410568
"2%",3.07247304757677,-34096.5501637771
"3%",12.388761711218,-31651.4023479316
"4%",20.3134536475893,-28418.4851299952
"5%",29.8611879040562,-27878.8225061185
"6%",58.244851463235,-27589.8220616476
"7%",117.527867106354,-27313.5701727125
"8%",356.603874435335,-27025.3262522651
"9%",771.802858596334,-26756.790618204
"10%",2668.83607490656,-26417.4250377432
"11%",4287.89475886258,-26116.3485799011
"12%",5527.85263527766,-25779.1327917919
"13%",6489.92789301233,-25344.204616893
"14%",7091.73446974793,-24842.5955621037
"15%",7539.80261360997,-24568.3480253163
"16%",7908.25676636499,-24219.9514447797
"17%",8332.8744748086,-23759.9082029134
"18%",8785.54182491323,-23049.8042324111
"19%",9348.92646370654,-19445.8906316803
"20%",9814.39820748117,-17821.9696839435
"21%",10195.7075383088,-17227.8441611432
"22%",10723.7598781349,-16645.5777442972
"23%",11331.363376689,-16018.5422630647
"24%",11917.5857370214,-15437.5676901232
"25%",12337.4008445595,-14689.1617321775
"26%",12720.2980060451,-13972.8070916116
"27%",13122.4868134916,-12827.6609782155
"28%",13540.3073914864,-11508.6363777203
"29%",14222.203357522,-11022.3093912872
"30%",15237.4843901817,-10423.9433240426
"31%",15972.3611795384,-9958.24145167452
"32%",16584.5925035037,-9129.1914734099
"33%",17649.3394934097,-8471.89905144911
"34%",18122.5225899418,-6694.94609602762
"35%",18787.9873382056,-5587.07736914286
"36%",19576.8224878808,-4998.0182498609
"37%",20125.2211700903,-4602.28264512613
"38%",20944.9213980807,-4112.62316163428
"39%",24110.8791956046,-3820.46229481052
"40%",25066.8003431017,-3581.10665623986
"41%",25831.3959152637,-3417.78418419871
"42%",26891.6368676165,-3223.12069068425
"43%",28955.520931164,-3062.56572243037
"44%",29932.2467009703,-2888.17446708991
"45%",30488.7639416879,-2746.0293965462
"46%",30873.8758383395,-2587.4482936625
"47%",31361.035998038,-2419.61178267318
"48%",31852.7398009011,-2258.24859564611
"49%",32532.4560131821,-2125.58554888085
"50%",33322.8403307655,-1979.01831859758
"51%",33963.2216667658,-1850.49816079123
"52%",34370.7729008721,-1741.43656994981
"53%",34878.6960491838,-1638.79762437389
"54%",35538.9121520215,-1501.87883182832
"55%",36020.7118582011,-1387.91078643757
"56%",36317.1836322109,-1249.33739915779
"57%",36710.5408469375,-1106.08358209031
"58%",37259.6802988242,-938.551836689954
"59%",37827.6507222485,-772.678579830228
"60%",38350.4085482153,-593.314869437979
"61%",38899.0141555555,-427.766647493835
"62%",39265.9058189972,-242.369134158212
"63%",39582.8359927073,-100.017831895536
"64%",39804.8207771046,-29.445594351057
"65%",40004.4750570388,-19.508770097323
"66%",40213.9735620632,-13.2884338421268
"67%",40386.2524439155,-3.13677744893271
"68%",40576.8794051227,13.7327211580128
"69%",40747.2490391696,51.6393895983137
"70%",40943.0017951162,106.154193897103
"71%",41148.9592757383,233.692660459909
"72%",41376.7746727364,447.987499560224
"73%",41645.3541390671,648.199483295425
"74%",41903.7797256707,810.04060924996
"75%",42075.1676220141,1014.21671205151
"76%",42256.4360202026,1202.19021369435
"77%",42400.82548969,1420.53569316274
"78%",42586.0779834963,1606.61288967162
"79%",42744.4653478659,1809.70805620326
"80%",42909.7250370479,2002.28628464796
"81%",43098.0627326724,2153.26986760659
"82%",43288.3758320499,2327.39247974079
"83%",43461.9111176322,2491.76377906773
"84%",43711.1116237538,2657.8933201646
"85%",44057.1270299824,2835.61628530039
"86%",44288.5166767388,3018.70009609092
"87%",44481.9232296893,3197.61223748085
"88%",44690.1894158718,3431.28232038988
"89%",45029.8753207662,3653.84034271774
"90%",45500.143710472,3885.08345673424
"91%",45901.8769952423,4132.65624125049
"92%",46264.5096599012,4447.41871068608
"93%",46663.8484941981,4750.36597135451
"94%",47166.4881601897,5159.99523016668
"95%",47507.7143725528,5666.93202846893
"96%",47924.8843351593,6308.71514131688
"97%",48445.5270303464,7528.76521773154
"98%",49109.3327293178,9093.08612961899
"99%",49852.6100867562,9691.54960249766
