"","V1","V2"
"1%",-31858.8909833951,-17929.9511369093
"2%",-31342.1066381422,-17009.0030568402
"3%",-30816.3817926002,-16303.6616668969
"4%",-30268.9488899021,-15525.7528378244
"5%",-29828.838532109,-14924.0410501497
"6%",-29517.8679003137,-14155.4769300521
"7%",-29132.8290150959,-13033.7143390772
"8%",-28409.09504059,-12272.5674939355
"9%",-28018.201336195,-11202.1432635518
"10%",-27658.2197394213,-10683.9621065385
"11%",-27273.3459375175,-10240.5726536667
"12%",-26808.7685882745,-9938.18313331436
"13%",-26388.5095769611,-9657.39160253834
"14%",-25962.1525450638,-9367.53138541656
"15%",-25534.1880391737,-9063.70618608165
"16%",-24801.4371171787,-8812.0069576241
"17%",-24276.2297354119,-8539.52630346119
"18%",-23912.1811766956,-8305.83500265158
"19%",-23534.7253535817,-8115.26287801627
"20%",-23084.8138638027,-7893.01013055256
"21%",-22692.9417210479,-7686.3098664864
"22%",-22161.8304801103,-7446.76028805168
"23%",-21386.6385522865,-7174.72731255264
"24%",-20788.7067369352,-6815.74444627185
"25%",-20302.0050439383,-6508.8443868369
"26%",-19796.1689310093,-6265.20029698782
"27%",-18960.6946402881,-5896.59842056751
"28%",-17716.5829098618,-5607.70860318327
"29%",-17111.82294351,-5364.76055315965
"30%",-16398.040153236,-5154.75353874977
"31%",-15787.6458858732,-4989.55716684022
"32%",-15362.2786174766,-4854.94987962669
"33%",-14891.787505401,-4747.36931624664
"34%",-14488.3007142699,-4647.2076340352
"35%",-14147.2782426107,-4526.63443046604
"36%",-13807.2671196433,-4425.49668684546
"37%",-13473.432111544,-4322.29753503274
"38%",-13048.8678355745,-4199.05733583107
"39%",-12521.7568410513,-4087.0305198116
"40%",-12110.286561323,-3957.43058666178
"41%",-11788.0922188682,-3842.90760971103
"42%",-11380.8854521788,-3697.58880205374
"43%",-10837.9006082685,-3532.58174499813
"44%",-10133.7806263917,-3389.57623459064
"45%",-9584.08919900165,-3259.75693343202
"46%",-8945.75289559176,-3131.21657554543
"47%",-8461.67499546974,-3026.56127143511
"48%",-8187.31015768476,-2918.36707543078
"49%",-7866.61462147402,-2828.29425673764
"50%",-7498.38560819817,-2719.96468503521
"51%",-7142.65130114618,-2590.05008209386
"52%",-6727.70295302901,-2463.56441073832
"53%",-6329.80508075315,-2340.36459343591
"54%",-5999.22419490272,-2241.79666958155
"55%",-5616.45954592576,-2142.64182061936
"56%",-5253.5389961244,-2039.58560976932
"57%",-4770.37796334186,-1939.91008400095
"58%",-4307.54314762014,-1847.40421213896
"59%",-3818.98583876183,-1758.54027991709
"60%",-3302.40444751523,-1659.57351138133
"61%",-2841.42808188366,-1547.11905347135
"62%",-2339.37375900493,-1441.75476001086
"63%",-1886.29816267559,-1354.63991523424
"64%",-1522.97128691185,-1255.80434103086
"65%",-1205.1070137008,-1139.10997816013
"66%",-996.373795160434,-1033.72399054807
"67%",-799.000464439728,-917.952352118509
"68%",-590.334089700463,-802.653439283006
"69%",-315.885706150845,-692.644082403931
"70%",-110.552227133207,-511.327207636583
"71%",-50.627787410409,-372.298660087987
"72%",-12.5001345974061,-219.656409370679
"73%",-6.22872707392914,-62.8402397155973
"74%",1.9623828327033,0.69912653110402
"75%",25.9689959074245,5.81140948333705
"76%",69.6747381097259,14.8123695849942
"77%",181.9978904984,32.5222506309984
"78%",449.78514079943,64.0551004356681
"79%",695.09876248148,102.108182377369
"80%",945.628270574381,154.658837373252
"81%",1179.26676147145,222.332597580526
"82%",1451.11633687799,355.148855701165
"83%",1710.31326326532,524.45326403046
"84%",1959.61456408053,705.728232041887
"85%",2165.3988685263,839.85100584288
"86%",2405.30590969751,971.890772752407
"87%",2642.01846475554,1107.67761521107
"88%",2907.5151227104,1265.08269200899
"89%",3143.82735955422,1440.53885716636
"90%",3379.05091751769,1610.87313663619
"91%",3724.18102575201,1754.21292325783
"92%",4178.11680608578,1942.21735917201
"93%",5109.12968470173,2139.15313099805
"94%",6203.96000037347,2316.27032248888
"95%",7417.67061380747,2462.61244835136
"96%",8163.01522309567,2686.68086654091
"97%",8999.07009530437,2905.89348261897
"98%",9859.41487798921,3126.58975218144
"99%",11399.9769529394,3435.12416184588
