"","V1","V2"
"1%",-50529.6589166137,-1481.14133325485
"2%",-49996.3516235423,-970.896114249137
"3%",-49619.4164085939,-698.231199017787
"4%",-49287.1601781478,-528.174317082952
"5%",-49021.3685769209,-190.435445347627
"6%",-48820.7652167366,-25.262830320265
"7%",-48595.9330340552,-12.554720837712
"8%",-48260.2131554673,-1.53420130573241
"9%",-47902.8668882118,31.9694550639779
"10%",-47534.677303916,127.397159441882
"11%",-46532.5168252187,192.910830847441
"12%",-45534.4103574946,296.447465653879
"13%",-44491.9712978613,774.395583748615
"14%",-43439.4207191907,1286.62558822141
"15%",-42946.064442331,1568.56458352499
"16%",-42261.280878425,1822.82822209029
"17%",-40890.3942216524,2154.93561082539
"18%",-38276.5509409217,2615.43889357136
"19%",-36990.1110783608,3368.97826938604
"20%",-36018.6778240531,6133.63750910044
"21%",-35445.4038677823,6885.50001734374
"22%",-34896.7733214247,8533.87515711946
"23%",-34220.2534491053,9605.70177537541
"24%",-33666.2799782979,11267.7874256391
"25%",-33110.1701441556,14712.4542742989
"26%",-32676.9669805595,16753.8081791532
"27%",-32195.1217277257,18062.0612162686
"28%",-31785.4200993716,20405.3884518474
"29%",-31439.5225581018,21455.2735442447
"30%",-31076.0156203728,22425.9576264812
"31%",-30721.8968524461,23013.0750166788
"32%",-30351.7518491805,23658.3196555559
"33%",-29954.5334622797,24257.2602251795
"34%",-29426.1607023085,25405.9196348078
"35%",-29059.5980634256,26156.3967206416
"36%",-28815.0063767809,27105.1332416773
"37%",-28569.6160728272,28042.7583730367
"38%",-28321.3024274241,28820.9092130452
"39%",-28089.3826456199,29885.4287863408
"40%",-27924.0348417427,31111.7038821793
"41%",-27718.477946821,32837.8125426467
"42%",-27548.6678884111,35498.4223950293
"43%",-27351.6095460395,36383.208934264
"44%",-27160.7957436561,36822.9725634387
"45%",-26941.7782129026,37219.949265955
"46%",-26679.811978295,37511.1474151782
"47%",-26240.2154844226,37728.2584994361
"48%",-25558.4157364153,37995.2635215703
"49%",-24172.8841633722,38220.5769621686
"50%",-23371.7833573403,38453.6827628685
"51%",-22717.9740788349,38639.475452008
"52%",-22257.2962850027,38865.2320592256
"53%",-21972.8969573129,39024.1070643617
"54%",-21727.6440850473,39211.0320968636
"55%",-21481.8502658971,39422.5317684398
"56%",-21184.2785217512,39597.740036811
"57%",-20912.2809097604,39792.651005165
"58%",-20661.6911814275,39997.696080809
"59%",-20358.7881727482,40220.395436389
"60%",-19860.948265011,40476.7253634112
"61%",-19318.683941887,40764.8590462009
"62%",-18889.644951367,41002.7292395901
"63%",-18195.0204048188,41241.7530297647
"64%",-17789.3409375508,41460.3109917011
"65%",-17529.9825837152,41678.9024882506
"66%",-17295.9745196232,41998.3348332778
"67%",-17050.5800078579,42322.7215914189
"68%",-16792.5892963591,42622.1520436431
"69%",-16507.451326717,42855.5600209614
"70%",-16247.6034341711,43124.1671836684
"71%",-15933.5413520819,43466.3036006016
"72%",-15645.8755129383,43911.3081804625
"73%",-15273.7842184564,44429.4316343677
"74%",-14755.1556648253,44745.1335350541
"75%",-14142.9255446447,45038.4811391264
"76%",-13637.1937147691,45379.5406076417
"77%",-13218.0951344604,45743.6842674939
"78%",-12909.1388352883,46301.149192739
"79%",-12542.2457900155,47276.6072102122
"80%",-12213.9519703812,48808.6953806943
"81%",-11964.265531668,50580.0755857001
"82%",-11664.6099613026,53871.2622718294
"83%",-11355.940090506,54471.62964509
"84%",-10999.1328904269,55374.9843359747
"85%",-10278.5585823299,56876.4161728914
"86%",-9567.96668953114,57948.3842802761
"87%",-8524.76744158638,58771.2214061652
"88%",-4731.68403928965,60980.7329109193
"89%",-4075.22969384564,62225.215907742
"90%",-3211.03365030192,63151.4476130435
"91%",-2336.05194249924,64180.4034839177
"92%",-1577.50770187721,64935.810202098
"93%",-505.024373028479,65765.0145160019
"94%",-143.872958155721,66539.4820033572
"95%",-1.98913603319739,67169.7006436435
"96%",3.84472544428572,67943.6084287579
"97%",24.6295079772402,73207.6036797588
"98%",35.1087445990068,74979.339127477
"99%",50.771147138809,76914.2826011883
