"","V1","V2"
"1%",-6384.34260420963,-4390.65457300659
"2%",-4296.76112666604,-3385.36840298976
"3%",-3132.66413023269,-3013.40540976418
"4%",-2036.71174109187,-2695.66362697267
"5%",-1610.41595931226,-2474.23240283692
"6%",-1308.95772455998,-2225.54336290679
"7%",-1085.47185076906,-2007.83366783606
"8%",-846.818456283836,-1758.61990679114
"9%",-670.000530456346,-1539.68808198839
"10%",-542.629109892913,-1311.93312322297
"11%",-422.997894839019,-1132.66914064816
"12%",-303.516859070176,-964.30419782446
"13%",-182.830127137145,-808.887144173842
"14%",-90.3141640745214,-589.336325112127
"15%",-27.8968408650529,-454.953194881742
"16%",-20.9681066553773,-398.228252622457
"17%",-11.9087114929304,-325.433557613951
"18%",-0.753193645236352,-259.026824602512
"19%",24.2766743260013,-168.674570873735
"20%",52.8854873375807,-120.671150185009
"21%",79.7821749544407,-90.0446153036028
"22%",129.222118763031,-68.4183105603806
"23%",182.437331398503,-31.1694405983027
"24%",227.483164582056,-7.66588465690416
"25%",275.347773403936,2.40878904399958
"26%",341.310647074963,33.4034718892948
"27%",421.281335527558,205.195294965481
"28%",502.913707616562,375.430672918115
"29%",590.272895726878,564.063101594335
"30%",675.30825778194,786.658220449616
"31%",773.998640151747,1030.07611339322
"32%",865.203705766444,1369.29378159266
"33%",965.709610096005,1708.68560245577
"34%",1054.23891279836,2107.77453782968
"35%",1155.48624276148,2523.81996992198
"36%",1265.6105138681,2951.7861664085
"37%",1361.18952435293,3347.52734590295
"38%",1465.57221114755,3714.17043686631
"39%",1593.29086736117,4107.41693310735
"40%",1731.00454967316,4572.60796952016
"41%",1886.73255000868,5076.22032679763
"42%",2040.84838986211,5784.44969996268
"43%",2208.44735204144,6359.4580183424
"44%",2397.9700645744,6876.91364272134
"45%",2589.14307887477,7359.85063166614
"46%",2755.73502910347,7810.81351012262
"47%",2947.1952249896,8645.61412782446
"48%",3134.62281095378,9427.0523451431
"49%",3374.80866827213,10549.0465357075
"50%",3583.85927053941,10945.5449474909
"51%",3809.90872895013,11255.0280577478
"52%",3985.21416977833,11673.7017620539
"53%",4171.86600476298,12136.2020536586
"54%",4354.57669926849,12457.6460391667
"55%",4504.56095160062,12782.4985317769
"56%",4701.45279388518,13067.2374343927
"57%",4879.79174177015,13325.4714469508
"58%",5039.26199153111,13564.0304686773
"59%",5180.86693403373,13775.3384499332
"60%",5337.58680783519,13990.6944508965
"61%",5460.79260742109,14304.1512054523
"62%",5590.00240878556,14849.0215054947
"63%",5723.67653639671,15508.4587299466
"64%",5844.79490508477,15958.3619279121
"65%",5956.12458300279,16285.1715598094
"66%",6103.7511660626,16587.6060069513
"67%",6254.91431589425,16840.2591025169
"68%",6402.24773499791,17139.805059625
"69%",6518.16211954487,17594.8998516736
"70%",6649.1264193556,18224.4163241259
"71%",6755.38025952672,18663.9441443372
"72%",6885.72888987941,18911.3596591854
"73%",6999.315194909,19143.6473899436
"74%",7115.67430754338,19360.4981571522
"75%",7235.84245968141,19575.1559970762
"76%",7336.79037037616,19813.6857650357
"77%",7437.28292073373,20107.8950373361
"78%",7550.03031581295,20431.7806126931
"79%",7667.69796775756,20765.8014336279
"80%",7764.33875886385,21056.913425607
"81%",7874.32989370739,21291.0491136683
"82%",7979.5126234895,21496.1051263409
"83%",8093.26131106287,21785.2249678556
"84%",8218.69791486772,22111.5950971748
"85%",8352.59575940338,22485.6148806901
"86%",8478.41482246968,22999.8831773778
"87%",8601.71916777389,23569.4597564705
"88%",8747.53937939943,24188.8250111526
"89%",8941.67336052024,24699.3822403922
"90%",9101.14671580574,25107.2334908236
"91%",9280.68839853194,25631.0458986851
"92%",9435.49941865193,26162.8898762603
"93%",9590.13035510163,26444.8264001782
"94%",9787.32958730958,26678.8618778086
"95%",9989.28521310333,27039.5053612339
"96%",10292.5269803248,27669.5827686037
"97%",10608.9310933853,28616.4077071647
"98%",10932.3455601579,29452.7884282753
"99%",11446.8069630424,30073.8595424166
