"","V1","V2"
"1%",-24850.4531302743,-26544.1170163257
"2%",-24430.1136140586,-24911.4391347048
"3%",-24012.1393827542,-23837.5841115531
"4%",-23535.9465838812,-23243.655895743
"5%",-22980.1523143542,-22749.0303479196
"6%",-22553.1980720223,-22238.2220701784
"7%",-22019.7489444869,-21853.0569815688
"8%",-21615.5212921749,-21284.6641825169
"9%",-21066.4065673614,-20302.7219615143
"10%",-20397.2715273987,-18598.6663645499
"11%",-19807.2618431966,-18052.4736492433
"12%",-18931.7422288837,-17728.9778324982
"13%",-18160.4110572395,-17445.1308601923
"14%",-17551.295507726,-17207.6072260626
"15%",-16965.2368466254,-16872.6564005004
"16%",-16476.7800872204,-16580.0455813096
"17%",-16187.3355989947,-16239.9292177902
"18%",-15922.8800368367,-15915.2284726111
"19%",-15589.3797475891,-15684.9221512265
"20%",-15190.0997988171,-15462.7734192675
"21%",-14836.5988174126,-15223.3888045529
"22%",-14582.0469783043,-15000.966490447
"23%",-14197.1361274444,-14777.5609624736
"24%",-13853.6637996317,-14614.8413771215
"25%",-13420.7552543572,-14434.6731561426
"26%",-12916.0517712849,-14190.5577299586
"27%",-12364.278466977,-13998.689990175
"28%",-11592.705679397,-13830.1008850437
"29%",-10699.0173629163,-13689.0135157736
"30%",-9809.43383716242,-13527.0294407164
"31%",-9357.29622306929,-13389.1118712906
"32%",-8802.3635689475,-13248.6005393021
"33%",-8253.47926693717,-13135.3223968461
"34%",-7844.4319869256,-13008.0981765629
"35%",-7042.92786114533,-12846.563066829
"36%",-5954.6223694905,-12679.0729097546
"37%",-5315.04349822424,-12504.2517672858
"38%",-4638.36931155118,-12301.1802565824
"39%",-4242.08154723899,-12097.276318878
"40%",-3388.33490733942,-11903.0970151401
"41%",-2878.87223172173,-11701.0003259897
"42%",-2549.65611552583,-11450.106688824
"43%",-1898.42831272618,-11226.8921903982
"44%",-1069.44772424371,-10999.6676563988
"45%",-750.325090452648,-10780.7704849985
"46%",-484.05414702708,-10559.8829293183
"47%",-15.0217789571488,-10327.3238811264
"48%",1.10380765471434,-10087.2074422502
"49%",11.076579666806,-9869.61944449672
"50%",40.4131515089772,-9662.63393852154
"51%",55.2351149892231,-9375.35783793624
"52%",77.4840500432608,-8980.93691997015
"53%",229.24179057203,-8530.82256680235
"54%",327.722122660716,-8242.40232257372
"55%",1246.33802855383,-7814.19335620497
"56%",2058.37037839888,-7455.89725285222
"57%",2708.33781487885,-7124.64656310581
"58%",2990.89202940023,-6852.77097813339
"59%",3231.68804378169,-6657.45153486831
"60%",3412.53711904177,-6426.42490982242
"61%",3636.04849963593,-6190.87536652514
"62%",3849.62907741878,-5880.33641347057
"63%",3993.81838178206,-5576.66041616226
"64%",4134.57400283943,-5251.47956675318
"65%",4295.66639304883,-4802.017413661
"66%",4429.66976478623,-4274.05703276259
"67%",4550.12785594498,-3632.72856302414
"68%",4647.00319455872,-3025.9583955589
"69%",4750.74874529253,-2493.10020125966
"70%",4833.19132502828,-2138.49877557795
"71%",4929.21526054936,-1838.59563794083
"72%",5033.39899599217,-1500.51785296725
"73%",5119.1931608553,-1182.5508561421
"74%",5233.20547524535,-726.992274820402
"75%",5336.11305415422,-527.813521561321
"76%",5449.32978705941,-346.379312871922
"77%",5577.06677898437,-190.049204053503
"78%",5721.40979906547,-33.8550584686218
"79%",5840.7912013412,-22.3651929190639
"80%",5957.68464060771,-11.3921419622075
"81%",6068.42924296684,11.2743069865475
"82%",6170.64101122378,87.8678927963834
"83%",6281.95356718562,213.163433583657
"84%",6427.10585170871,293.193764842422
"85%",6565.53388058535,919.963281033853
"86%",6687.3863667803,2139.86963800516
"87%",6817.32731148827,3021.6495979932
"88%",7022.99679813121,3761.3054066221
"89%",7232.00881922556,4202.70995415904
"90%",7417.28279505224,4516.20955238216
"91%",7621.91796554027,4826.29214718171
"92%",7829.28259029081,5175.74924964613
"93%",8106.06175425883,5556.71517874749
"94%",8471.39209846238,5958.08152573868
"95%",8787.76660689429,6486.57547402896
"96%",9155.62542622248,7033.39669733773
"97%",9673.55630604421,8879.65002585102
"98%",9977.6822625937,10369.5163610037
"99%",10362.8597822618,11283.0310681477
