"","V1","V2"
"1%",-13024.1158689437,-8909.95701399654
"2%",-11940.4756663134,-7868.66356541048
"3%",-10606.1555925069,-6847.70997851357
"4%",-9921.78893456514,-6297.35493486829
"5%",-9517.66692745014,-5931.29565375787
"6%",-9131.2000047086,-5349.49521215772
"7%",-8841.55171917683,-4358.54213974864
"8%",-8297.28867614781,-3879.72399204597
"9%",-7605.14093305777,-3478.41810945479
"10%",-6488.90713574148,-2935.35199812583
"11%",-5936.41426499129,-2468.81358383283
"12%",-5502.94688316944,-2007.98587597215
"13%",-5164.98046936351,-1439.27489009475
"14%",-4911.55092156733,-884.980362340178
"15%",-4612.43026465517,-469.157787486949
"16%",-4351.77501413401,-176.829305360064
"17%",-4136.3672667145,-72.238654405888
"18%",-3965.97404003889,-37.3788571072819
"19%",-3778.66958940355,-6.72580071045772
"20%",-3593.29383472025,-2.40414887632971
"21%",-3437.28849031592,5.8684499782769
"22%",-3265.2426301183,15.3368905700406
"23%",-3052.43033872225,64.5351971423735
"24%",-2831.20065366576,207.616595235379
"25%",-2590.82671323489,388.173122374744
"26%",-2360.25931207533,689.694177350125
"27%",-2121.96970168734,1038.45353101292
"28%",-1869.25059246233,1454.38897856859
"29%",-1654.78618406106,1818.89307182568
"30%",-1430.9345398148,2094.48309903972
"31%",-1203.3628103341,2320.53300751226
"32%",-978.712664012545,2552.75635462225
"33%",-825.655789069709,2759.15013257808
"34%",-684.721976954624,2915.30092567788
"35%",-548.682128712453,3093.99183851571
"36%",-364.905887813881,3317.84605853534
"37%",-201.398052902379,3516.0480621589
"38%",-140.277615447075,3792.92673764404
"39%",-65.3597890322736,4084.25380140494
"40%",-0.558364178264299,4331.1597911344
"41%",4.58982662162739,4534.5373838652
"42%",26.6251500937482,4754.10950794069
"43%",46.3889357806721,4936.44766905185
"44%",68.3993301446275,5113.18767623206
"45%",111.072818462119,5267.01958294844
"46%",178.448980864002,5430.86779377116
"47%",375.47722892327,5594.63415674655
"48%",557.722673950417,5786.6351439302
"49%",737.850486770313,5956.36868030428
"50%",904.697817982469,6139.07164254423
"51%",1041.25086786997,6308.75412145817
"52%",1196.81941040126,6475.7767071461
"53%",1318.1246068388,6674.06309116549
"54%",1438.53333589132,6899.41957580183
"55%",1560.72906647221,7093.52679620855
"56%",1704.3320721179,7255.00927001159
"57%",1872.3753428108,7414.7738695416
"58%",1997.92139732415,7552.97238542205
"59%",2139.57073435303,7680.80367787951
"60%",2267.42514665335,7814.75641245058
"61%",2415.92954158865,7965.13426858718
"62%",2546.29030983527,8111.75007389452
"63%",2700.83295317794,8248.3070069682
"64%",2887.24022682071,8401.46488041532
"65%",3068.12985965259,8532.0990225925
"66%",3262.66188956476,8656.9809607589
"67%",3467.71585668664,8791.66898054301
"68%",3661.71458463793,8918.94841413652
"69%",3903.36229279901,9031.72490632535
"70%",4083.2486174868,9170.41155338396
"71%",4282.35252581717,9277.65457739833
"72%",4452.10576162429,9413.09022688339
"73%",4618.56639206112,9534.18953787466
"74%",4734.75206977792,9665.02404994398
"75%",4892.9839361767,9804.08875545857
"76%",5046.35290063456,9954.12011528544
"77%",5215.87625714826,10115.1670829085
"78%",5347.65213735079,10307.9331313506
"79%",5469.87465152486,10508.4783244752
"80%",5607.80879520827,10726.0376397079
"81%",5729.87037172934,10888.1417488818
"82%",5870.21035212447,11077.4522521285
"83%",6003.83952946789,11276.5825879462
"84%",6146.8882907773,11472.4541426549
"85%",6305.34037800588,11655.138850061
"86%",6431.92848463706,11816.5095714822
"87%",6562.51344220388,12014.6106957461
"88%",6684.32149343857,12181.3481727913
"89%",6808.44688399419,12379.8355708189
"90%",6948.79883524403,12623.3943205604
"91%",7081.21740574325,12871.1450720207
"92%",7214.77528904698,13082.9529995162
"93%",7393.95646811023,13327.4650624602
"94%",7597.37912543323,13582.3661071131
"95%",7821.6148405878,13821.1676429598
"96%",8084.07688737615,14070.336121554
"97%",8449.60381730926,14343.3788920427
"98%",8972.45960235429,14886.852417057
"99%",9653.73344222371,15552.7194726615
