"","V1","V2"
"1%",-30978.5181893462,-13551.007184884
"2%",-30260.0141096814,-12518.5606702628
"3%",-29765.7572793251,-11800.7109632588
"4%",-29042.0747821239,-11231.9120992744
"5%",-28281.861234418,-10694.1005223811
"6%",-27443.2814927952,-10222.9355423907
"7%",-26825.0127368634,-9396.24591305956
"8%",-26388.2033757001,-7672.29470473662
"9%",-26062.6980539007,-6972.43613171994
"10%",-25582.4356548721,-6547.545691265
"11%",-25103.1976488999,-6231.59038362139
"12%",-24540.2893420894,-5896.98670920791
"13%",-24140.6807049026,-5547.60290033903
"14%",-23609.5285931941,-5328.24075587854
"15%",-23062.0263359466,-5135.7944004325
"16%",-22376.5814766423,-4934.3648035419
"17%",-21417.6568112282,-4672.41502829324
"18%",-20719.2191154561,-4401.46221496285
"19%",-19857.2426337244,-4064.14397903375
"20%",-19455.047666083,-3827.76837291775
"21%",-19136.610286337,-3592.82898712748
"22%",-18810.4554802814,-3416.00723388114
"23%",-18518.8311475328,-3215.25636600205
"24%",-18330.5247374304,-2998.06467408071
"25%",-18156.4795413437,-2798.99317729724
"26%",-17986.2519011464,-2565.46394865638
"27%",-17854.2627124914,-2343.10445086108
"28%",-17662.5748510008,-2083.70489795005
"29%",-17499.9565594138,-1897.52235780732
"30%",-17336.8971135897,-1743.22378377087
"31%",-17164.0873067391,-1606.22180811933
"32%",-17015.8562690757,-1449.22238891695
"33%",-16859.2888094212,-1308.8059332687
"34%",-16688.984045883,-1164.75910997668
"35%",-16532.1774229656,-1025.80756967001
"36%",-16347.3920277415,-871.643253660081
"37%",-16099.5552453501,-726.945158018414
"38%",-15853.8714593051,-554.142839705162
"39%",-15583.4677639404,-428.314166426993
"40%",-15372.5800644897,-338.375770068463
"41%",-15172.0233493146,-261.187442149319
"42%",-15011.3153083732,-160.7154155844
"43%",-14877.6647217108,-75.6737995569689
"44%",-14704.4631018518,-55.5167744614431
"45%",-14485.230909006,-45.7906843312071
"46%",-14237.6760998738,-25.4597313137073
"47%",-14070.8887543788,-10.0730755104825
"48%",-13900.8287815039,13.804178565089
"49%",-13717.2119312285,100.444745131519
"50%",-13514.9896671658,157.095886711298
"51%",-13263.9896273595,203.184011840638
"52%",-13024.2260917759,309.950532677566
"53%",-12781.2543276135,437.772745861497
"54%",-12595.7425179683,566.872116481463
"55%",-12404.1788715654,726.895272203561
"56%",-12199.1423091025,916.698244023626
"57%",-11936.3717701197,1106.72747595477
"58%",-11734.1171527583,1290.88863766732
"59%",-11579.8698123432,1490.24152485648
"60%",-11420.1299662954,1764.80256251924
"61%",-11251.2256406849,2047.03927993248
"62%",-11030.1846056293,2401.21415621377
"63%",-10825.7501622675,2782.16562472112
"64%",-10669.9975213724,3119.51446876133
"65%",-10498.5436975071,3529.78480625406
"66%",-10333.1541250795,3965.36727514641
"67%",-10181.0731293283,4306.2495189981
"68%",-9965.20943368251,4656.73784106557
"69%",-9762.24633729515,4962.21385643331
"70%",-9588.99548753984,5220.59489882797
"71%",-9424.61806792761,5503.29937044447
"72%",-9259.01390324231,5774.12529548871
"73%",-9041.51744636649,6084.80804407824
"74%",-8839.3145825649,6376.34030440715
"75%",-8637.56745183391,6622.08158302286
"76%",-8434.52849749229,6914.26085626788
"77%",-8253.89888798803,7199.40046432324
"78%",-8030.76795169318,7459.10326964237
"79%",-7841.66875707755,7694.16546977534
"80%",-7646.47783375097,7970.0318358436
"81%",-7296.11490069352,8291.16613699467
"82%",-6920.55591315246,8663.61729974434
"83%",-6439.35328119072,9282.77556295793
"84%",-5875.92300796418,9839.36233537329
"85%",-4877.07128498417,10141.2636478325
"86%",-3926.49624218705,10460.7849782215
"87%",-3015.34301443488,10746.0450225514
"88%",-1491.39001884751,11068.4020214402
"89%",-227.916599698981,11332.7244451521
"90%",-9.00995159654229,11734.2209122817
"91%",-2.73342995147086,12488.1057025689
"92%",3.32473238629189,13192.2540775694
"93%",16.1434875369228,14330.4373276979
"94%",46.2543454067213,15457.9695156214
"95%",74.0852313902837,17036.7001038135
"96%",152.213605754638,17732.6691439908
"97%",291.887562536266,18464.3909166913
"98%",725.343611722238,18941.8450796845
"99%",1294.40655906525,19990.4556367076
