"","V1","V2"
"1%",-23657.3438757117,-28887.0072783825
"2%",-22998.1049635771,-28363.8134571244
"3%",-22603.2719885136,-27986.8741473762
"4%",-22253.3671110428,-27669.0385971401
"5%",-21953.8396678226,-27407.7435059136
"6%",-21715.2532961165,-27138.4354062245
"7%",-21489.0321501282,-26879.5644424487
"8%",-21296.8822719005,-26578.9001972927
"9%",-21116.6449909696,-26231.8020436599
"10%",-20953.5947997939,-25888.8981661669
"11%",-20798.430627094,-25508.2514290629
"12%",-20659.3659891881,-24942.7623071401
"13%",-20507.3752026768,-24506.9976936131
"14%",-20350.547251705,-24259.2535433203
"15%",-20227.2643628736,-24041.9886974439
"16%",-20133.6839187815,-23858.3654348834
"17%",-20021.6100031716,-23649.8588093928
"18%",-19902.4787686455,-23457.8412335831
"19%",-19766.3506539355,-23246.2002658759
"20%",-19645.693133957,-23055.0301802193
"21%",-19489.8848053066,-22877.7860384438
"22%",-19345.5783310921,-22721.9629113845
"23%",-19218.2636166536,-22561.629575391
"24%",-19064.6580178121,-22397.5226000134
"25%",-18892.769686718,-22235.2324644292
"26%",-18718.5742812942,-22067.1563451584
"27%",-18531.7427747425,-21921.5126208868
"28%",-18305.6661498649,-21808.7448004545
"29%",-18076.0745696314,-21683.2606967704
"30%",-17829.1766907226,-21573.1648884082
"31%",-17597.3545585943,-21456.3115006802
"32%",-17395.1790199327,-21367.2267053867
"33%",-17229.4522201107,-21267.3272870589
"34%",-17043.300399538,-21170.0063023979
"35%",-16903.6253010741,-21066.1089873126
"36%",-16709.0803149981,-20970.2850784988
"37%",-16541.3346669698,-20866.7548451166
"38%",-16376.8221057089,-20769.5815435609
"39%",-16233.0626083186,-20654.9439888282
"40%",-16047.753804915,-20538.0957062023
"41%",-15889.0097024091,-20435.9528826136
"42%",-15739.2030766721,-20338.5673722211
"43%",-15566.5550050986,-20237.517137159
"44%",-15378.4982226963,-20133.4189940969
"45%",-15200.7056859559,-20033.3805623679
"46%",-14977.8237041515,-19933.2393705177
"47%",-14804.3240004816,-19848.5228088739
"48%",-14627.4932698947,-19746.3761667718
"49%",-14458.3457585077,-19637.952501133
"50%",-14217.7921208821,-19540.7855504331
"51%",-14031.9639302539,-19434.7116274002
"52%",-13847.2960766295,-19325.3911667005
"53%",-13598.6671179725,-19211.1177184992
"54%",-13351.6495632489,-19086.9827670808
"55%",-13005.4643396509,-18981.532274223
"56%",-12593.7152975127,-18885.2966903887
"57%",-12245.323841807,-18766.8438217315
"58%",-11984.8335223916,-18627.6874637435
"59%",-11797.6461027188,-18502.5508887915
"60%",-11519.7434658595,-18375.475187788
"61%",-11217.0923931465,-18218.9312121043
"62%",-10868.7291899236,-18084.4528320561
"63%",-10623.5648988232,-17936.1289629618
"64%",-10416.1700336127,-17782.7640094323
"65%",-10199.6038084904,-17550.6014035794
"66%",-9968.01077521009,-17267.5307812855
"67%",-9679.2843086484,-16982.2362609887
"68%",-9266.97088479508,-16726.0271403467
"69%",-8209.6270132065,-16304.3390509755
"70%",-7691.81967922895,-15794.8197954098
"71%",-7173.58666831529,-14813.5898483947
"72%",-6634.12735434263,-13131.9384779772
"73%",-4246.38939847131,-12134.4899622933
"74%",-2803.6628015356,-11268.2710483004
"75%",-1654.34460114464,-10185.6112968911
"76%",-624.067706599356,-8867.42589013975
"77%",-40.9061354075936,-7919.68047531055
"78%",8.3629492027403,-7499.41172359002
"79%",20.6118635805129,-7167.83114065425
"80%",55.0472045417233,-6813.84708762296
"81%",95.6161453175033,-6490.9705819881
"82%",126.809104740536,-6219.61143919856
"83%",184.612063757611,-5910.60233651463
"84%",312.843288957406,-5653.36263092942
"85%",489.345387682866,-5401.27262994187
"86%",876.748179864692,-5078.40462176771
"87%",1412.81946025041,-4669.58170526623
"88%",1931.22009328687,-3946.42353910946
"89%",2381.1948301788,-3164.10170286836
"90%",2752.98112207026,-836.366760526722
"91%",3087.675905232,-215.983277642011
"92%",3449.51697751902,-114.289252773104
"93%",3809.09633986807,-62.4885220330946
"94%",4098.80100056341,-11.9253922307819
"95%",4511.41771234543,-2.24411663226004
"96%",5166.10485209275,2.46762394647939
"97%",5754.61024991474,24.6044156437115
"98%",6170.6339105768,125.467774441439
"99%",6624.68102107903,459.895874861792
