"","V1","V2"
"1%",-33501.4846315914,-48710.0593918438
"2%",-31963.9892530489,-48299.4179196487
"3%",-30259.0072556726,-47943.9122050075
"4%",-28783.5040836856,-47466.5334375549
"5%",-27835.2906121675,-46874.5743754496
"6%",-27147.6139948098,-45987.4878123116
"7%",-26712.7715462258,-45190.1786008593
"8%",-26327.9430207024,-43501.4967985267
"9%",-25947.067282782,-41346.5574539051
"10%",-25576.7534842608,-40640.5763631722
"11%",-25315.8588102778,-39352.0718466169
"12%",-24989.0083538609,-38451.8411535111
"13%",-24769.8673546489,-37426.6992763129
"14%",-24561.4833098111,-36506.415537386
"15%",-24321.650942658,-35743.8028968185
"16%",-24093.0177668639,-35031.2580194237
"17%",-23719.5874539342,-33966.2412874181
"18%",-23354.4157111966,-33190.6345720417
"19%",-23043.2867626006,-32457.121434324
"20%",-22593.13586034,-32004.4552954468
"21%",-22044.6333613257,-31689.2034376849
"22%",-21563.8878806854,-31448.9721939187
"23%",-21195.9292605602,-31235.2303652339
"24%",-20846.0966820953,-30898.9410742519
"25%",-20572.7890874741,-30532.6414310147
"26%",-20269.634558878,-30067.6187377093
"27%",-20005.573211149,-29556.1997202256
"28%",-19629.6915400594,-29037.6166835931
"29%",-19311.6516408517,-28512.7437332271
"30%",-19009.0363223649,-28051.2562842843
"31%",-18679.3610545651,-27282.4188102006
"32%",-18376.5892514584,-26459.8138493475
"33%",-18101.8833935229,-25372.5935063462
"34%",-17783.500397153,-24442.364960801
"35%",-17520.3585654813,-19230.9323244394
"36%",-17303.0210312275,-17448.2563067451
"37%",-17086.2467607102,-14178.1545179062
"38%",-16825.6751531112,-8324.88548614025
"39%",-16546.040192888,-5174.36045261091
"40%",-16278.6685379872,-4614.51353808606
"41%",-16070.5083503214,-4154.72541299009
"42%",-15832.1902972147,-3693.87826955356
"43%",-15586.6639031348,-3354.5010577972
"44%",-15327.0241846214,-3093.95730531099
"45%",-15042.5588052748,-2815.20678711678
"46%",-14833.0347800289,-2454.98123072317
"47%",-14568.8876886563,-2086.70523841085
"48%",-14382.2182142833,-1756.18739056185
"49%",-14127.5844953056,-1371.46478386968
"50%",-13913.0223659088,-1058.85048517901
"51%",-13630.5741499896,-792.917038261439
"52%",-13278.1300689979,-581.354617536865
"53%",-12958.6693418676,-422.583334545467
"54%",-12719.9684970108,-324.886042022189
"55%",-12474.9757072506,-237.686672646656
"56%",-12228.1841679065,-162.201570498765
"57%",-12030.8819479384,-103.596896745079
"58%",-11858.2864166684,-8.27164637377423
"59%",-11678.7242683085,0.436318631988431
"60%",-11452.0921202806,6.48351816766507
"61%",-11181.0104205807,47.6784307269591
"62%",-10894.877212752,83.0983582694952
"63%",-10649.1121272058,127.654227377289
"64%",-10315.0842519421,220.685922347401
"65%",-10050.4856784182,380.338243612659
"66%",-9757.95757842017,559.229577690796
"67%",-9393.3663603818,745.003190840514
"68%",-9023.6913384883,972.973294152486
"69%",-8660.65925722614,1162.06641860783
"70%",-8253.95139203366,1361.03989048393
"71%",-7895.74023697307,1573.91112533694
"72%",-7591.6212513182,1737.13538143886
"73%",-7290.55775317689,1907.36988916333
"74%",-7014.81414515622,2070.66951295068
"75%",-6743.19213155606,2225.85581508392
"76%",-6440.03190683528,2417.08700351456
"77%",-6102.66725602419,2628.3192407709
"78%",-5791.17372440761,2868.56645175372
"79%",-5434.75717253996,3107.82049563774
"80%",-5027.0127811572,3309.13485817058
"81%",-4566.46612553873,3533.43453104983
"82%",-3865.66464959622,3772.34995106612
"83%",-3216.65865659984,4007.2511839922
"84%",-1777.4608040296,4164.28046056154
"85%",-1166.03078452717,4353.47349617676
"86%",-674.57080377455,4554.59706229717
"87%",-183.404437414849,4800.51005183841
"88%",-81.5673021884838,5064.74778442726
"89%",-16.9580532627178,5344.20618738797
"90%",-0.0287990667171608,5605.60114017388
"91%",6.54276752398134,5934.72059818147
"92%",19.6788345306629,6201.03987439865
"93%",33.3847310751778,6422.79590646685
"94%",132.999522073406,6641.44888140007
"95%",308.297079800145,6886.94900234221
"96%",464.201277711262,7135.37776728222
"97%",790.389523160796,7446.7275675924
"98%",1202.45272960516,7813.48342206257
"99%",3256.57748105344,8737.38792082473
