"","V1","V2"
"1%",-18867.7998548637,-1314.66966000009
"2%",-18010.7040294995,-763.781756275917
"3%",-17504.1669537456,-424.012456720277
"4%",-17117.6772293036,-235.799590372474
"5%",-16648.4253190856,-122.065010673246
"6%",-16145.4982085913,-70.5364679604457
"7%",-15726.0499983792,-56.0257134947578
"8%",-15457.87831052,-35.4871879133763
"9%",-15199.2627616316,-24.254439313773
"10%",-14937.8856600494,-12.6393388492676
"11%",-14728.3198393589,-0.0256413429100458
"12%",-14451.535568665,113.716869285173
"13%",-14238.1352371215,229.357038948905
"14%",-14070.156668029,382.860160236191
"15%",-13858.6070382802,555.056995252778
"16%",-13641.7098063427,729.974688634477
"17%",-13451.826968504,872.585589810282
"18%",-13263.4478179636,1010.26818476482
"19%",-13081.417313059,1151.30398483502
"20%",-12919.6802498205,1279.93245481578
"21%",-12749.0789009759,1434.91283546244
"22%",-12541.8152304716,1561.95429089556
"23%",-12359.159533858,1722.42737131298
"24%",-12200.0219235462,1857.33370420211
"25%",-11970.3116692078,2004.60910715279
"26%",-11783.4093191944,2152.67138419551
"27%",-11548.0500995998,2316.81641868696
"28%",-11301.2823898152,2502.25009110875
"29%",-11002.3088282071,2711.52668519562
"30%",-10647.4567757234,2917.02026246813
"31%",-10400.3815815284,3112.40422158261
"32%",-10146.8776884524,3300.49836211447
"33%",-9887.58392428519,3499.71221430862
"34%",-9679.96380015934,3691.40730657343
"35%",-9522.46339850361,3889.68099370673
"36%",-9350.12120999815,4102.53692459859
"37%",-9156.96283250305,4315.89456727551
"38%",-8961.17871242282,4492.93990198555
"39%",-8817.41431269305,4659.53339334743
"40%",-8612.69974337134,4858.2389729195
"41%",-8439.87617444239,5137.9792645836
"42%",-8264.83250530873,5442.99903887561
"43%",-8082.96183822353,5727.95175377069
"44%",-7860.60656634115,6027.71315294636
"45%",-7678.09685333456,6257.33915610211
"46%",-7460.01015072231,6425.83115009258
"47%",-7278.41569896784,6583.96551555119
"48%",-7098.37936812026,6730.17321320064
"49%",-6896.60844681725,6858.41916964876
"50%",-6681.91917928935,6998.15337193136
"51%",-6447.38923701724,7154.24509422765
"52%",-6187.24341277954,7356.6860052179
"53%",-5933.700274521,7552.08796061186
"54%",-5612.68133667556,7764.70395689524
"55%",-5334.20902554794,8053.57778081479
"56%",-5130.20401453441,8383.93883743824
"57%",-4932.20132785358,8722.20823695228
"58%",-4778.93159642958,9230.7239212551
"59%",-4644.90818379347,10473.5802219305
"60%",-4516.55835722504,11343.9086093658
"61%",-4377.83147954892,12386.7530109253
"62%",-4236.82439307556,13575.6443474851
"63%",-4077.34907115839,14021.7700640596
"64%",-3925.56197109111,14434.1592366281
"65%",-3781.57394405305,14888.0212437596
"66%",-3612.02532432745,15147.3479395638
"67%",-3462.36607438577,15406.1593581069
"68%",-3313.28943210093,15697.6224015786
"69%",-3166.46870527202,16164.3188895332
"70%",-2997.92517764253,16571.2709827156
"71%",-2857.45477842394,16952.4352318045
"72%",-2695.25952064255,17445.6920786705
"73%",-2554.39065031807,18326.7017755447
"74%",-2440.95693773221,19214.9050904882
"75%",-2305.51049704841,19972.8696511375
"76%",-2158.63368098522,21266.2520434468
"77%",-1986.68642130212,22850.8560418714
"78%",-1855.51868835404,24359.445239109
"79%",-1706.75009258296,25853.5049766384
"80%",-1560.06345983579,28924.4540017625
"81%",-1421.67887324682,30379.3085513982
"82%",-1270.49868241682,31278.4881897519
"83%",-1098.49410709448,32915.1581809981
"84%",-911.914585096675,36375.3534985901
"85%",-742.454751825724,37378.6367208885
"86%",-580.279342755766,38469.7922825072
"87%",-387.326656072709,40226.1736936945
"88%",-250.603678929284,42374.4728058845
"89%",-164.017291830926,44438.8679143773
"90%",-105.537092309747,45961.700996192
"91%",-71.6375270129139,48309.3148510237
"92%",-40.8563068579661,49112.0666498779
"93%",-15.6994838758912,50314.6232603321
"94%",-3.3659051004999,51099.1793685963
"95%",3.85632926731764,51932.3334791043
"96%",12.8660151812767,52670.3605078877
"97%",135.701672035513,53539.0394856257
"98%",509.886981649966,55289.8512593193
"99%",1286.30407764265,56461.9810580798
