"","V1","V2"
"1%",-14279.7696690043,-36416.898151406
"2%",-13832.9108262437,-35184.4570798374
"3%",-13300.7158167961,-33987.8613755668
"4%",-12740.4453819514,-33371.9582429328
"5%",-12214.2612288478,-32874.0251796166
"6%",-11691.4057546711,-32447.947104332
"7%",-11264.5985597592,-32046.2667507825
"8%",-10605.0672373064,-31576.4973947252
"9%",-9731.99521167723,-31051.1501726876
"10%",-8612.2683600596,-30443.9369113379
"11%",-7731.86665769495,-29742.7614824576
"12%",-7352.66447972699,-29115.3300522407
"13%",-6922.63164829873,-28320.7615235458
"14%",-6683.51688147432,-27520.5704092573
"15%",-6395.33199488302,-26746.1977227524
"16%",-6122.37419659479,-26133.0532353808
"17%",-5838.80711989066,-25356.8838974724
"18%",-5609.36216971208,-24748.897634383
"19%",-5375.83892569228,-23547.4130749249
"20%",-5142.44545300788,-22691.6557880887
"21%",-4875.17653357104,-21910.1676622522
"22%",-4557.25781902721,-21371.3297631575
"23%",-4269.20756474485,-21055.9925707542
"24%",-3930.20986914398,-20856.8118009856
"25%",-3525.18422191621,-20683.0898767228
"26%",-3215.94990994409,-20523.1316413389
"27%",-2824.86174898188,-20326.3274768066
"28%",-2424.30580477019,-20153.7689391833
"29%",-2077.12654345615,-19983.2974618769
"30%",-1751.16475633193,-19825.4510767818
"31%",-1492.8919807338,-19689.2359843469
"32%",-1251.32312567782,-19519.939516103
"33%",-962.042515588137,-19371.0230944461
"34%",-787.906580093082,-19217.9386971597
"35%",-615.013980006835,-19052.5696621887
"36%",-467.730658852982,-18869.1784802735
"37%",-322.040614773407,-18635.9226143538
"38%",-137.705161110356,-18409.4333087208
"39%",-19.08186501671,-18213.4948968535
"40%",4.55710989688318,-17990.1240599045
"41%",23.26681532927,-17776.2626715429
"42%",46.7732049750793,-17539.2128623144
"43%",84.2104097513958,-17211.2985815823
"44%",117.500368171387,-16843.1777599793
"45%",153.408810977642,-16484.9070656788
"46%",265.235381265831,-16139.9879877473
"47%",485.614798522598,-15859.2738295584
"48%",686.256810616324,-15581.0262274399
"49%",920.495584836686,-15325.0748098691
"50%",1110.44686756105,-14989.9883137133
"51%",1310.09249862131,-14668.6436870071
"52%",1577.56984756876,-14371.3336956784
"53%",1817.37457951473,-14065.5808895769
"54%",2048.04068263544,-13664.3621663148
"55%",2303.2733940467,-12979.0653497907
"56%",2541.49035897565,-12458.9627323707
"57%",2719.71779879101,-11942.0907558629
"58%",2929.89416852147,-11537.3226453829
"59%",3222.669366408,-11025.1088653543
"60%",3438.39938200894,-10075.0591675494
"61%",3764.62586886976,-9515.81429759286
"62%",4020.52245245707,-9139.29433099212
"63%",4307.72750785633,-8756.91462859583
"64%",4533.30882365722,-8199.06869294493
"65%",4738.89726675376,-7535.68063317426
"66%",4998.45295677853,-6759.93887918143
"67%",5246.06697479208,-6241.31573356534
"68%",5523.54337217335,-5309.46289014679
"69%",5976.18832187554,-4060.19478142354
"70%",6531.16982426295,-3621.89046545755
"71%",6947.8293202493,-3324.10084878884
"72%",7374.74462464168,-2889.03719748525
"73%",7911.67979401485,-2178.33603922631
"74%",8345.59145719156,-1752.16578171405
"75%",9028.49561598972,-1188.51144200573
"76%",10667.4502010398,-743.788446276678
"77%",11451.1247368936,-430.158463009506
"78%",12543.1843920551,-198.284773888423
"79%",13373.1336922991,-53.0439195059562
"80%",14306.3282889582,-26.3610255623093
"81%",14888.7835522226,-13.599366268438
"82%",15258.7016603865,2.36964669930219
"83%",15564.3095810183,67.2325851232131
"84%",15839.5118227315,102.283655399347
"85%",16101.4650473839,136.511236839673
"86%",16341.013531582,278.555019554198
"87%",16537.9040988549,440.570396564913
"88%",16789.795540814,662.478650175699
"89%",16979.1824856947,937.110014106951
"90%",17205.8124136353,1237.40175708186
"91%",17466.2249689094,1577.49408198801
"92%",17800.8808441891,2152.76937031453
"93%",18197.5951644127,2625.59428621733
"94%",18632.048918267,3046.47279051238
"95%",19119.1986189054,3562.08896592607
"96%",19530.990992732,4068.20628637137
"97%",21244.8543886578,4507.35702722261
"98%",22046.035761227,4843.99810821668
"99%",22930.0684036334,5350.89138772343
