"","V1","V2"
"1%",-18266.2407046523,-6044.49547448969
"2%",-17572.6488142995,-3775.28147568089
"3%",-16496.2499535191,-2765.45211643344
"4%",-15759.6087480719,-2056.55651684617
"5%",-14746.3787931854,-1612.37447903334
"6%",-14164.5710177457,-1113.60552092821
"7%",-13846.7949788793,-788.001059483403
"8%",-13512.608002863,-405.71088284798
"9%",-13231.7474072797,-61.6741586034445
"10%",-12963.8837304664,-12.3590996000049
"11%",-12647.6216955525,-3.35642073743473
"12%",-12363.7722051197,0.420452492608844
"13%",-12119.2981435978,18.617038130508
"14%",-11890.1569556138,61.5311913867667
"15%",-11619.0869133043,108.167990138649
"16%",-11295.630245227,219.212406501521
"17%",-10922.5501604642,372.490558418816
"18%",-10380.2708408731,628.029024207901
"19%",-10012.8476581763,1429.00811984421
"20%",-9774.63539706112,2667.03139369764
"21%",-9585.82312640575,3606.2372144335
"22%",-9380.99271117121,5022.57054392822
"23%",-9174.21010065805,5790.24542413534
"24%",-8952.5047354826,6195.2241811813
"25%",-8650.73900500002,6545.3692804152
"26%",-8333.05592581757,7041.05094861627
"27%",-8004.15513749542,7625.40239162056
"28%",-7614.02902022969,8072.91088236255
"29%",-7176.59925839486,8404.99245273426
"30%",-6836.60035523097,8678.97273144938
"31%",-6587.29337967094,8921.95333254851
"32%",-6362.28396438976,9101.65129868291
"33%",-6109.55602182582,9302.12950208562
"34%",-5900.58844830767,9501.44782528897
"35%",-5712.34164955193,9747.29919053289
"36%",-5538.21599524452,9934.93915461126
"37%",-5379.41957262444,10132.4286280359
"38%",-5220.08352497599,10336.3589430119
"39%",-5042.37054625359,10500.0971754704
"40%",-4916.68190676125,10675.9514781798
"41%",-4783.70195741395,10879.787113342
"42%",-4639.98261201765,11090.3898070766
"43%",-4504.14143646434,11348.9392923097
"44%",-4344.62331524774,11657.339329549
"45%",-4189.68443812114,12011.3018978226
"46%",-4035.67764993241,12240.8221902847
"47%",-3887.56744513731,12461.0947107513
"48%",-3747.50469711014,12740.4328832522
"49%",-3584.42187150271,13143.596257444
"50%",-3434.8533856964,13526.2939270334
"51%",-3261.33990092226,13826.5110698265
"52%",-3081.84177230994,14106.3842657667
"53%",-2894.77865591404,14349.2673283321
"54%",-2654.45736575498,14587.4133920327
"55%",-2393.01456093816,14770.9690578389
"56%",-2139.59276550649,14935.4146966235
"57%",-1841.71853503272,15126.5059599968
"58%",-1520.11699211347,15288.1630569301
"59%",-1282.68837174652,15445.2481305718
"60%",-1059.3412682721,15608.0908856282
"61%",-824.872101220127,15782.0629295968
"62%",-572.303123494815,15930.0869352735
"63%",-230.149596604555,16052.6664723378
"64%",-65.282881406314,16187.8846619078
"65%",-15.0883916552632,16318.4285127849
"66%",-3.27487358350343,16444.5871248799
"67%",3.16641882241583,16546.1351948318
"68%",12.8229251595156,16660.030077438
"69%",42.878099153284,16778.6304789664
"70%",76.3378434704817,16890.300729088
"71%",218.963423658098,17000.7715772521
"72%",345.851038944512,17097.2075037856
"73%",450.570350856622,17222.2277048704
"74%",646.100115651459,17322.8599139566
"75%",915.511964393582,17420.5003490217
"76%",1204.39788155769,17534.3733540119
"77%",1428.14506229795,17639.3492240675
"78%",1685.25995227064,17733.7746999748
"79%",1991.35472316543,17838.1750737518
"80%",2496.52016427712,17947.8758307705
"81%",2841.96813786734,18075.487111669
"82%",3153.34651351807,18207.5845132761
"83%",3592.30254489155,18361.4808893972
"84%",3984.9537447905,18504.3250602757
"85%",4346.1067656924,18641.470593678
"86%",4665.68079621976,18770.8963226625
"87%",4872.64673085238,18914.1200989694
"88%",5100.54469534995,19094.4894798656
"89%",5393.47170584609,19322.7853121554
"90%",5641.79944966821,19539.9944947345
"91%",5924.97056074397,19795.6127159997
"92%",6267.87090107354,20021.1497697876
"93%",6786.95283557928,20272.433254123
"94%",7543.07084667172,20508.5961054401
"95%",8221.26765390679,20756.0122354474
"96%",8618.82371708069,21152.559297605
"97%",8953.45398527839,22252.9521902085
"98%",9366.42845839534,23548.9736894736
"99%",9883.6254176009,24546.6649673485
