"","V1","V2"
"1%",-44398.1498346416,-20513.6766548513
"2%",-43215.6304264577,-20003.0145005514
"3%",-41969.6737367976,-19315.5068336328
"4%",-41499.3227272009,-18680.7660083099
"5%",-41198.4060235998,-18028.3004463145
"6%",-40943.8959139175,-17081.9447109085
"7%",-40712.4631566861,-16438.2399264024
"8%",-40451.190058775,-16001.4717869796
"9%",-40141.4372121309,-15638.8957530263
"10%",-39872.6480047588,-15342.5552253429
"11%",-39584.3763766792,-15049.1347640053
"12%",-39359.9038894941,-14829.4653325558
"13%",-39170.3327276191,-14597.3748383142
"14%",-38919.6691283496,-14399.4773756353
"15%",-38654.9514086911,-14191.6365704175
"16%",-38319.8478214848,-13840.8160902728
"17%",-38036.4523133059,-13510.841415862
"18%",-37788.6423271469,-13192.2145991895
"19%",-37580.5561123105,-12894.4437180795
"20%",-37433.3980166875,-12614.6622742633
"21%",-37251.9336612308,-12359.667054979
"22%",-37097.2122060581,-12091.0359231307
"23%",-36920.4241435803,-11876.411313613
"24%",-36764.5647177575,-11702.7369635074
"25%",-36618.0570448296,-11522.4947291791
"26%",-36500.2939231307,-11364.6353781377
"27%",-36360.3157969697,-11204.7881272774
"28%",-36218.2390768151,-11062.1339698496
"29%",-36081.3648329049,-10902.9751407211
"30%",-35918.717657292,-10723.0910198838
"31%",-35786.3225827529,-10559.5428872178
"32%",-35641.3907732238,-10390.1272885889
"33%",-35470.2988518065,-10229.637182309
"34%",-35328.4073214744,-10084.9444631136
"35%",-35194.1023674854,-9928.72719511056
"36%",-35083.5153732034,-9790.73395039809
"37%",-34977.776083504,-9627.08009298091
"38%",-34854.8188200646,-9489.41817286893
"39%",-34746.6562760442,-9341.88730772795
"40%",-34628.7090919394,-9200.36184889439
"41%",-34496.9957688459,-9076.14516668611
"42%",-34323.033250219,-8946.5572894036
"43%",-34101.7936218533,-8798.39491823164
"44%",-33742.4839475207,-8693.02097720847
"45%",-33166.5728868606,-8565.24537276341
"46%",-32765.0877223732,-8447.54932800578
"47%",-32388.429595978,-8306.27066383649
"48%",-32004.303803275,-8171.40096818236
"49%",-31669.105580883,-8053.58933605704
"50%",-31300.1117659138,-7932.63749027308
"51%",-31003.274225848,-7813.63122044072
"52%",-30765.9690881405,-7696.80749122448
"53%",-30470.8078658538,-7565.61430804228
"54%",-30207.5898311796,-7436.37346018422
"55%",-29943.1014638801,-7301.15122752385
"56%",-29649.1226140058,-7167.54300794242
"57%",-29330.8752663472,-6992.85589449421
"58%",-29083.099595919,-6832.20353366095
"59%",-28845.1366132107,-6653.34334297267
"60%",-28537.9758389889,-6522.33374427041
"61%",-28223.9658182758,-6396.81032667234
"62%",-27922.9920721423,-6269.50567864155
"63%",-27661.5287043088,-6128.9758154665
"64%",-27382.9246951197,-5982.91757087617
"65%",-27150.3898495196,-5875.14385340688
"66%",-26887.1804475772,-5742.23966087432
"67%",-26601.0645640233,-5590.25867381911
"68%",-26385.7362527675,-5474.59265372322
"69%",-26110.4890494412,-5326.72962675604
"70%",-25843.7001434929,-5183.72692216096
"71%",-25656.3159167946,-4988.21638802833
"72%",-25380.2655197333,-4797.84250356341
"73%",-24979.9784569319,-4594.41643254629
"74%",-24676.0916590524,-4340.13113117892
"75%",-24442.9439965384,-4114.67863142152
"76%",-24146.6682851328,-3890.78372423554
"77%",-23641.2636595888,-3661.06365408122
"78%",-22962.8742261804,-3396.62054125241
"79%",-22239.1795214049,-3131.84045861119
"80%",-21532.39812149,-2737.06283973027
"81%",-20690.6447329495,-2411.6689003093
"82%",-19503.7038221619,-2052.98401684286
"83%",-18455.8861497243,-1772.66009781782
"84%",-17739.5225566293,-1494.44039349086
"85%",-16907.2850777761,-1308.30525418691
"86%",-13666.7065152268,-1084.82791444206
"87%",-9929.79777758209,-868.167987082211
"88%",-8262.92140729867,-591.241163310835
"89%",-2628.53520204286,-306.326098202016
"90%",-1603.24901414759,-78.1494050640857
"91%",-363.819860783892,-16.9169757214961
"92%",-167.65298363287,-6.33957831277078
"93%",-3.66843341719377,13.2233374074062
"94%",1.48660542661969,48.0999739783466
"95%",26.5372374536227,84.0367346371275
"96%",48.7824241528449,213.072148554765
"97%",64.6467411388505,606.241466619415
"98%",154.928733520612,1182.40139684082
"99%",448.044024219312,2196.57455034307
