"","V1","V2"
"1%",-2485.08169735557,-14230.4862885642
"2%",-1703.24371420314,-13849.4998664443
"3%",-1135.4622955231,-13511.7927488827
"4%",-520.423091007439,-13149.1289605438
"5%",-363.509009402678,-12761.6651253103
"6%",-243.744901559785,-12401.896685911
"7%",-117.341732232962,-11920.232601324
"8%",-4.83784771851705,-11555.7758943936
"9%",3.13011654652781,-11157.1683996941
"10%",7.37037915346701,-10815.0593051125
"11%",16.8453468237856,-10585.1979289913
"12%",51.0039348814024,-10352.2858397525
"13%",115.377451149784,-10114.4820238686
"14%",370.251961514019,-9890.13995607592
"15%",670.995001579237,-9701.77794702163
"16%",923.981857969931,-9541.17254856295
"17%",1163.74765629334,-9359.71069720736
"18%",1367.52954961603,-9209.57607222025
"19%",1544.47045692475,-9002.09082127768
"20%",1712.23396661031,-8840.02667261339
"21%",1904.54383750889,-8683.54217154682
"22%",2098.01997921347,-8495.51353460293
"23%",2259.7933507085,-8285.44946402126
"24%",2409.8189543427,-8080.79437035074
"25%",2563.30309119145,-7763.40408702372
"26%",2742.48632632566,-7442.36194606865
"27%",2922.27996325068,-7186.18025966641
"28%",3086.68631562486,-6941.08487742011
"29%",3246.65663839542,-6734.57934333498
"30%",3441.8812939371,-6508.58356578036
"31%",3631.16519435365,-6278.6323255298
"32%",3882.02766366001,-6051.2493421544
"33%",4197.90824318843,-5741.53569926386
"34%",4519.55321968727,-5461.2806715596
"35%",4784.93392916012,-5210.84890585884
"36%",5080.2268821485,-4894.0252575601
"37%",5320.22346512704,-4472.82733947797
"38%",5517.17976290822,-4083.59112851782
"39%",5716.60286739309,-3765.5035675744
"40%",5934.78700649189,-3442.84006420736
"41%",6162.08023310135,-2944.04242855063
"42%",6360.44142802411,-2502.31270477068
"43%",6656.51933675975,-2239.18004933407
"44%",6926.47413988424,-1924.57212893968
"45%",7192.79807093774,-1660.16728615463
"46%",7495.84907446936,-1407.83200116044
"47%",7726.86845501941,-1142.51077347546
"48%",7979.21479467245,-847.665364751219
"49%",8279.79681649385,-528.322800177134
"50%",8647.3292419657,-264.898081134128
"51%",9180.54239971558,-124.895006895137
"52%",9604.72784909071,-9.28063886095128
"53%",9904.40986061196,6.31252442282547
"54%",10170.4397849339,17.2775045089469
"55%",10396.4990068023,40.2000123245987
"56%",10578.2556678755,74.8928822467073
"57%",10766.3032535305,95.3215465837342
"58%",10928.5472017177,209.495107590089
"59%",11096.255637811,434.412086899885
"60%",11305.8462017776,747.973052420121
"61%",11531.7104804912,1055.60682218479
"62%",11758.2197689452,1412.7883187561
"63%",11956.4592410889,2141.98394444807
"64%",12153.3593464983,3698.84344907541
"65%",12335.0637931835,7424.45245256777
"66%",12497.9848391106,8521.09066050971
"67%",12675.4239143597,10189.9308268347
"68%",12855.2215583978,11078.7990811028
"69%",13060.2324836255,11732.9503740577
"70%",13270.7188198302,12266.2544861969
"71%",13487.8675316928,13062.3001737333
"72%",13735.3136934809,14171.0067506799
"73%",13961.9288222298,14743.492307778
"74%",14174.2736771244,15096.836354414
"75%",14487.8841767943,15539.167175876
"76%",14815.8237461647,16216.6892280543
"77%",15102.5540143929,17096.178309371
"78%",15339.9288107279,17720.9116327609
"79%",15656.0621266358,18190.3280790829
"80%",15990.0889784547,18626.7160407602
"81%",16263.5484208157,19028.0456365795
"82%",16646.1426604167,19529.1150193498
"83%",17028.9673344292,20040.4763348014
"84%",17359.4718890061,20690.0257540312
"85%",17619.0524208149,21245.3100779194
"86%",17867.0244926745,21767.5371037271
"87%",18164.5050292688,22619.0934607078
"88%",18643.2946392954,23028.030985703
"89%",19306.9938793555,23454.6219215067
"90%",19815.8873828871,23743.0151104606
"91%",20267.1264138752,24020.4913327995
"92%",21022.0969621666,24286.1762597102
"93%",21578.2787056038,24522.6083955149
"94%",22119.6061794684,24723.4429617535
"95%",22623.4929182676,24968.5233096658
"96%",22994.7284390359,25213.4926852322
"97%",23354.2397829766,25482.5616257695
"98%",24134.8545998139,25759.0850397406
"99%",25127.3849022103,26317.4288043927
