"","V1","V2"
"1%",-21476.9811881847,-9416.31780585846
"2%",-21017.5536675658,-8643.27653932434
"3%",-20304.4253830216,-7815.81932682451
"4%",-19591.4274275259,-7305.64113022813
"5%",-19178.554453913,-6285.57410963175
"6%",-18777.1564309093,-4465.04770543589
"7%",-18561.1403312729,-3899.5795006442
"8%",-18319.6263972679,-3411.66153662927
"9%",-18095.3847611294,-3001.09011125161
"10%",-17889.9235226169,-2638.10960552519
"11%",-17685.488696313,-2322.09396688601
"12%",-17487.6035151907,-2021.56695394681
"13%",-17254.2936060254,-1713.89955982696
"14%",-16990.1198807914,-1386.2596793625
"15%",-16750.655956252,-1184.27074245087
"16%",-16544.7531155456,-1020.94707827297
"17%",-16320.5565484905,-816.171749406824
"18%",-16141.9126456509,-648.9467723414
"19%",-15916.5673967176,-518.066113205619
"20%",-15658.8177213837,-375.605812131952
"21%",-15410.1149850102,-277.239598901204
"22%",-15219.5025663388,-194.309349379601
"23%",-15046.409740498,-135.473108846536
"24%",-14904.2155003188,-54.2039372693666
"25%",-14716.0982259435,-2.1071974567781
"26%",-14562.2146295953,7.16937802011374
"27%",-14394.9086312895,38.217012692241
"28%",-14250.2519745225,62.277532105566
"29%",-14108.6098415644,84.8655757859113
"30%",-13989.7024542641,199.598960864389
"31%",-13865.8939189936,400.556770564046
"32%",-13719.4956232428,611.612999579186
"33%",-13594.2930719855,833.467163429843
"34%",-13441.8595050192,1040.98807902781
"35%",-13306.171216277,1258.96015828281
"36%",-13194.3219319821,1522.95460343798
"37%",-13069.5183290824,1917.78977550554
"38%",-12945.5032800629,2516.70633275341
"39%",-12830.9851098236,3175.56145994447
"40%",-12709.3162289575,3662.60601421596
"41%",-12599.5076718171,4310.78070492003
"42%",-12484.232886375,5487.0184962632
"43%",-12342.4845465312,6282.51452410601
"44%",-12214.2006154701,6753.84035033976
"45%",-12091.6798884502,6981.14192316606
"46%",-11977.4492563033,7216.58926160669
"47%",-11856.8581111094,7386.56883823821
"48%",-11754.6424235655,7544.68678177535
"49%",-11651.2449977721,7727.0386806451
"50%",-11540.9322986048,7896.00715001605
"51%",-11429.8769045269,8073.42237526496
"52%",-11299.9677775699,8254.07003892095
"53%",-11166.0952364712,8422.31601059558
"54%",-10993.8134769931,8601.77862804645
"55%",-10813.8596669896,8785.75495160193
"56%",-10636.2094257835,8935.10571337044
"57%",-10410.5829497346,9093.08705406178
"58%",-10111.3720209758,9242.86187063923
"59%",-9728.02611170879,9352.85931544482
"60%",-9302.12777208636,9460.28761358639
"61%",-8834.48562696543,9568.23016558131
"62%",-8456.59763645363,9669.09397895643
"63%",-8154.05492309476,9790.03402297901
"64%",-7791.62287474407,9907.83884877088
"65%",-7285.76650088465,10054.5022027785
"66%",-6837.98513302176,10172.9832411356
"67%",-6460.76811854435,10328.7337830535
"68%",-6122.49372746408,10511.2189140881
"69%",-5844.64473717344,10667.2526750464
"70%",-5534.11996756984,10846.6052928997
"71%",-5082.42599123118,10995.821815952
"72%",-4463.56367474193,11170.623553897
"73%",-3995.39093370892,11381.7437353931
"74%",-3444.38866576121,11617.672252867
"75%",-2954.47028728701,11918.8927315601
"76%",-2555.65504538289,12216.9369285763
"77%",-2281.01561627734,12520.5920073538
"78%",-1959.89316513857,12806.8726003533
"79%",-1647.35169821306,13213.1768349833
"80%",-1339.90524518142,13629.5343034033
"81%",-1097.50321434787,13975.6982201976
"82%",-880.328144759022,14320.7020178679
"83%",-649.63203991593,14822.0791076338
"84%",-365.19223933922,15129.5639045855
"85%",-104.410485764596,15357.0737900684
"86%",-55.5176966459002,15602.3719503649
"87%",-27.63728172835,15901.6834658422
"88%",-15.5136242945858,16255.1128201167
"89%",-1.40291128283982,16639.1276144788
"90%",6.49344285912746,17160.6000050914
"91%",52.9282728538749,17759.2693986033
"92%",175.295473753802,18037.7834102887
"93%",572.974475499421,18346.3728111447
"94%",985.558227423386,18809.1588642613
"95%",1493.94125997078,19587.3399711729
"96%",1832.60839809023,20512.9666086436
"97%",2247.23466702902,21364.0127595937
"98%",2657.27624160479,22929.1478777264
"99%",3603.76662258685,23599.3318613729
