"","V1","V2"
"1%",-183.848380829407,-24426.5984577738
"2%",-66.0815612376225,-22676.6952801331
"3%",-15.4712483103769,-21692.9965033893
"4%",-2.27609956142766,-21179.3857545858
"5%",5.977070700199,-20502.8839149052
"6%",11.2781319096883,-19910.9080549013
"7%",29.8504450296728,-19538.9676285601
"8%",435.222984950789,-19168.6451507901
"9%",1228.22368055997,-18808.6876902189
"10%",1594.63191964632,-18565.1101159742
"11%",2356.52191175673,-18280.8177905095
"12%",3080.97866585555,-18056.9879798043
"13%",3476.31711836435,-17896.5668520678
"14%",3767.71855909425,-17731.292960437
"15%",4116.60168656513,-17612.5806196416
"16%",4424.57004513045,-17496.0032013856
"17%",4780.3499737457,-17395.254124941
"18%",5077.51642726024,-17282.9165294375
"19%",5390.60776858905,-17174.6096244747
"20%",5724.74332763594,-17092.8772634809
"21%",6085.09425994608,-17004.4258817771
"22%",6551.52405031344,-16938.3664380611
"23%",7055.21206338254,-16874.1100540629
"24%",7622.15742853811,-16794.0999861852
"25%",8903.02631728254,-16728.016450716
"26%",9514.04421300512,-16653.3230045088
"27%",10238.1683550008,-16578.0562111376
"28%",10842.2219711926,-16511.7283129395
"29%",11335.0753318611,-16450.5173243599
"30%",11944.2546462659,-16382.297418965
"31%",12526.6263543238,-16322.4441661728
"32%",13127.3579187912,-16255.3153732846
"33%",13619.5382249946,-16189.5756249752
"34%",14238.4094682281,-16116.3204334243
"35%",14808.1190004616,-16050.9091822974
"36%",15323.3252992382,-15977.6423685632
"37%",16627.8601117876,-15915.2466763944
"38%",17257.9761695878,-15844.8852762656
"39%",17943.3033297644,-15772.5274299847
"40%",19983.1114475369,-15705.7163575061
"41%",23464.8506776213,-15624.6643637396
"42%",24196.5212051312,-15549.6342162215
"43%",25012.3583904074,-15478.8846154816
"44%",25758.756601664,-15403.5594520506
"45%",26321.0896723506,-15326.761452018
"46%",26861.2401064574,-15261.0933838637
"47%",27396.9031444451,-15176.200807089
"48%",27912.1170282974,-15094.9611361862
"49%",28446.588191378,-15022.8097419099
"50%",28822.157347165,-14955.8850145175
"51%",29177.1228122096,-14889.6857789985
"52%",29486.6373168813,-14828.269430867
"53%",29778.4462626812,-14758.1099534551
"54%",30217.4135181179,-14676.236824321
"55%",30671.0250155123,-14578.1774281647
"56%",31245.129309844,-14510.5286334353
"57%",31928.695287989,-14431.0112016366
"58%",32446.471185284,-14359.4458314783
"59%",32833.472651167,-14271.6946588042
"60%",33256.6790017396,-14184.4539036815
"61%",33626.3243426277,-14084.8464104657
"62%",33960.8215182079,-13989.0726543744
"63%",34362.9928037059,-13880.8377475655
"64%",34721.7523815515,-13755.5026772285
"65%",35009.7696672594,-13649.2993204448
"66%",35225.5419378564,-13543.1185894996
"67%",35454.3924415748,-13436.5799595604
"68%",35632.0825938485,-13311.0905461064
"69%",35853.2996459757,-13171.987325272
"70%",36069.6609350123,-12966.2026964663
"71%",36234.0559304049,-12776.5404448385
"72%",36367.0166758989,-12598.3871023923
"73%",36532.7317473851,-12455.7636801066
"74%",36701.6171008624,-12319.1820686851
"75%",36875.9801718579,-12182.7076141785
"76%",37087.5234392372,-12012.9336117495
"77%",37309.5167912679,-11833.9739959314
"78%",37504.2414281126,-11605.5017283005
"79%",37737.7245528772,-11376.2912122969
"80%",37985.5455003757,-11135.2210941057
"81%",38270.2790420295,-10883.6065352314
"82%",38500.1268606051,-10687.379638549
"83%",38761.2135771879,-10422.2337714358
"84%",38988.533822436,-10090.2638331225
"85%",39226.9617754848,-9580.41655342323
"86%",39466.1680655871,-9073.05849808623
"87%",39691.0966766193,-8595.81711853416
"88%",39950.1322787582,-7844.29109334917
"89%",40238.4510247498,-7256.05947534559
"90%",40583.2951907164,-6366.99842054105
"91%",40855.4356340237,-3830.24989031449
"92%",41178.815775199,-1314.24593930372
"93%",41503.1177480417,-319.550547534113
"94%",42006.3731482255,-160.324880636314
"95%",42389.444235303,-113.487174110391
"96%",42764.0218577548,-77.3069039108404
"97%",43451.4211985333,-37.2145429904467
"98%",44680.1232532469,-8.47487403604654
"99%",47080.9693987391,-3.38878334558187
