"","V1","V2"
"1%",-5597.34044320313,-1454.17242118861
"2%",-4120.61235277715,-505.252032297262
"3%",-2774.8927609345,-178.107885728332
"4%",-1930.02694480254,-106.681763210056
"5%",-548.349936164625,-56.8462713435882
"6%",-253.093059031369,-26.2270120591019
"7%",-47.8308373980737,-15.3349379181199
"8%",-6.21678309658512,-10.7405694636066
"9%",12.5289838835939,-2.41258269148947
"10%",26.2766194837871,62.7885232039521
"11%",35.7018590232226,943.427471428457
"12%",66.5615591686874,3257.25253987257
"13%",306.086955564605,5746.13682717249
"14%",522.72818660362,7192.89447835543
"15%",706.849103724534,12228.1037155879
"16%",976.740247532419,16365.7464348308
"17%",1300.99350993056,17834.7911780203
"18%",1520.69918009969,20553.9943179793
"19%",1827.29076380195,21565.1537243312
"20%",2134.2472957149,22710.6519202467
"21%",2596.56816751603,23947.2218668242
"22%",3493.19599668345,24880.5392206901
"23%",4043.72471187616,26297.3047216436
"24%",4356.53851490384,27046.6482718113
"25%",4650.56136414768,28402.4934365611
"26%",4896.79890578911,29359.2318492648
"27%",5168.09820289601,30390.5386343877
"28%",5382.89189490568,31149.7999932869
"29%",5596.40596803855,31815.0594995338
"30%",5826.38372332462,32412.5226161314
"31%",6089.207754275,33087.5253949904
"32%",6275.24948245456,37657.053768054
"33%",6456.18529017728,38684.1988923883
"34%",6661.70024480945,40014.5743900575
"35%",6885.44771456769,41286.0748608657
"36%",7142.99094385781,43326.0358375705
"37%",7381.50067146624,45045.0051999991
"38%",7680.03122156609,46246.8756844159
"39%",7992.08457963065,46995.7273850263
"40%",8305.68140050507,47401.2793093975
"41%",8661.97012618928,47787.4097025505
"42%",8954.95412077588,48298.5422876597
"43%",9273.2032323762,49049.8874498682
"44%",9574.42847867891,49941.4233298503
"45%",9823.18259446398,51056.0728565117
"46%",10086.0549840779,52672.3003607574
"47%",10317.7166822328,53800.2670176927
"48%",10513.3469037504,56885.8870544102
"49%",10674.3774729253,58180.2465791545
"50%",10825.2472765246,61490.9850199402
"51%",10980.7044741993,64193.9880544377
"52%",11122.782787919,65545.3000542123
"53%",11263.2991245592,66521.3157906322
"54%",11398.7887102381,67499.5076924588
"55%",11564.2393744358,68462.5076684111
"56%",11742.4166682231,71769.8796792763
"57%",11960.9350557467,73303.9962538274
"58%",12276.0094294171,74067.9684885544
"59%",12625.6432930335,74370.9195569767
"60%",12956.9880504809,74671.0790683168
"61%",13251.7299187658,75071.8019564345
"62%",13605.3107206489,75344.440686292
"63%",13974.4720227367,75578.2666745858
"64%",14284.7374181297,75793.7810835056
"65%",14578.8906758061,76031.8627681886
"66%",14934.2520735835,76334.1160394277
"67%",15239.0686243993,76635.6077622706
"68%",15457.4321335953,76883.8148176746
"69%",15656.0631165015,77076.3263564385
"70%",15898.3162316799,77282.7586509912
"71%",16131.4299293853,77418.3412559435
"72%",16359.8210331856,77585.1585805539
"73%",16600.5830892413,77767.5706564926
"74%",16830.1209002631,77996.8674749832
"75%",17055.4037337368,78268.0737440573
"76%",17277.9967196523,78531.2975875259
"77%",17570.6910047882,78746.7651647484
"78%",17862.0010074564,78941.5310562117
"79%",18204.5077465024,79200.9807539272
"80%",18812.4455707321,79438.8779164599
"81%",19580.8473775029,79649.4679170142
"82%",20280.4939681434,79871.953062736
"83%",21723.9186768151,80130.6719657299
"84%",22791.6202823322,80345.1477206355
"85%",23350.5607100572,80530.6132070116
"86%",23731.997466529,80732.9341000397
"87%",24185.1987539895,80911.4703277679
"88%",24699.7601734883,81050.4770951377
"89%",25291.4226527082,81196.9603655962
"90%",25986.2713638286,81377.6417901414
"91%",26508.8200582888,81557.5673540842
"92%",26877.2040331609,81741.1740427299
"93%",27308.5276991951,81950.7618998443
"94%",28237.6142315805,82287.9037282364
"95%",29227.2192133381,82626.2463188175
"96%",29978.9649216775,83033.1416094435
"97%",31292.0743398574,83459.4483061052
"98%",32312.3384652154,83893.0617760628
"99%",33119.7994669297,84394.0466972715
