"","V1","V2"
"1%",-29115.6920321526,-1848.62246620086
"2%",-28615.3683429695,-1184.71215396227
"3%",-28173.3997845855,-869.184975407848
"4%",-27478.8125828472,-645.006522826998
"5%",-26748.6159227521,-433.857319415155
"6%",-25866.6912513364,-225.764075729536
"7%",-25236.3772438383,-156.695777140219
"8%",-24531.4790279946,-80.8509835352538
"9%",-23943.1434526299,-12.4453604549655
"10%",-23369.577781588,2.30832215808007
"11%",-22140.6232504318,7.36786810539917
"12%",-20709.8301981156,13.9120952549031
"13%",-20071.1944998003,40.78906669616
"14%",-18928.1575369682,284.935127104566
"15%",-17072.492270871,513.110064970387
"16%",-16653.4846146479,868.280749460938
"17%",-16254.686965062,1203.97951216615
"18%",-15511.5803136244,1457.40440520624
"19%",-15029.3939450827,1699.67342016464
"20%",-14734.4518352457,1926.10782735965
"21%",-14465.8010304807,2116.99262055991
"22%",-14224.6772285158,2339.99952167772
"23%",-14028.9936284064,2557.39146142985
"24%",-13774.0925556798,2876.91909299286
"25%",-13464.8641844125,3272.31424104235
"26%",-13152.4337047457,3606.47721211492
"27%",-12911.8661002792,3834.666057406
"28%",-12639.6899885608,4056.31518455087
"29%",-12341.9408620771,4250.16313334657
"30%",-12010.6921575856,4473.51821891072
"31%",-11792.715625271,4642.22169932493
"32%",-11549.3796868016,4824.79043166774
"33%",-11304.68901722,5002.23800811652
"34%",-11118.1975744567,5189.68429754824
"35%",-10945.2987181024,5415.82596968225
"36%",-10750.5949901217,5622.42683159284
"37%",-10584.2718635778,5852.25349347987
"38%",-10434.5241919917,6009.13239386352
"39%",-10278.1544593117,6207.7198157758
"40%",-10099.2321540043,6419.83486217047
"41%",-9977.60788729393,6633.83788102773
"42%",-9815.77211085126,6848.63526665064
"43%",-9658.49501253198,7104.02775161063
"44%",-9518.43734966099,7346.8653446782
"45%",-9376.83734528281,7615.50080272509
"46%",-9240.44773090166,7916.39804609115
"47%",-9113.97282206355,8209.31910909107
"48%",-8965.74667065794,8427.62541165316
"49%",-8807.64019784226,8588.42229071646
"50%",-8622.64299182136,8746.05411733304
"51%",-8471.48669846985,8918.48001243275
"52%",-8341.21514866568,9069.60204582701
"53%",-8193.50182077581,9198.98692006938
"54%",-8040.27034840207,9325.60614107702
"55%",-7913.79178976017,9445.4865839395
"56%",-7791.74917829157,9563.86117532419
"57%",-7674.4279110091,9678.01959845486
"58%",-7555.01398330004,9803.78119004194
"59%",-7428.41496083736,9926.54884198766
"60%",-7301.49259279458,10078.9606309868
"61%",-7177.62232341356,10218.9862405923
"62%",-7021.0745859312,10368.8798086603
"63%",-6804.35434405855,10512.1118772277
"64%",-6600.89252458392,10660.3997524822
"65%",-6397.6855769189,10854.5010154573
"66%",-6257.01362252767,11047.8070042171
"67%",-6086.92854802041,11234.9642182733
"68%",-5922.04020884172,11416.3416628504
"69%",-5776.0351457036,11581.8468924762
"70%",-5636.05891953473,11765.3083648255
"71%",-5496.31449425064,12052.7272342548
"72%",-5369.82202377771,12300.6946487156
"73%",-5242.54366642499,12519.2930356142
"74%",-5058.04498403932,12730.8158095144
"75%",-4830.06039497072,12940.4044134261
"76%",-4490.64245168612,13164.3256435389
"77%",-4176.83768386295,13439.3572898783
"78%",-3835.41524871722,13706.3730768561
"79%",-3455.72993767852,13993.8830370538
"80%",-3093.20622278661,14222.2848651582
"81%",-2721.04891875413,14569.4175982808
"82%",-2417.7489890317,15007.4371734628
"83%",-2069.94275325913,15383.2958349861
"84%",-1795.10847222351,16164.3992107041
"85%",-1583.92002178763,17208.329528422
"86%",-1213.69540434194,18187.5360033873
"87%",-845.523170810209,18575.8622178051
"88%",-553.757379562654,18925.9511126774
"89%",-357.507848755172,19383.6494769696
"90%",-194.73620221464,19721.8218491217
"91%",-61.5698650521986,20042.9577186766
"92%",5.77439608915928,20425.5526540671
"93%",12.7928403762561,20759.4441046452
"94%",19.5531914060141,21597.8850212897
"95%",56.4534762903543,22164.1498697593
"96%",874.105233558252,22753.190730442
"97%",1617.45665054664,23475.3127456409
"98%",2434.35077956151,24561.8302222506
"99%",3411.0813927299,25923.7996223899
