"","V1","V2"
"1%",-4694.01267810891,-34126.9888437773
"2%",-4050.72272225825,-32929.7173692724
"3%",-3149.49671691856,-31597.2744699585
"4%",-2528.68915019396,-31266.9430539845
"5%",-1786.59516403335,-30945.4726594606
"6%",-1245.73378218455,-30679.4971423977
"7%",-532.259148951801,-30430.2816004182
"8%",-266.162600903492,-30154.7089361635
"9%",-98.0750071138961,-29877.3420067328
"10%",-0.587917351209022,-29596.4972756048
"11%",7.2354730336364,-29293.9374067987
"12%",17.5197365312709,-29000.9103668325
"13%",27.3157214606608,-28725.0314381316
"14%",47.0682880675135,-28458.5960701279
"15%",404.94926819919,-28200.0395488947
"16%",1004.71697170229,-27954.6896853772
"17%",1348.58964937113,-27715.9664710672
"18%",1630.82220094293,-27464.7075953244
"19%",1833.6668043803,-27169.8595519768
"20%",2080.68282354816,-26901.664180896
"21%",2282.06446190112,-26699.1215907078
"22%",2485.84011544499,-26470.5089416676
"23%",2675.09963265026,-26251.7164396059
"24%",2842.25937359789,-26054.133383085
"25%",2986.41967141149,-25851.4240367697
"26%",3128.36712668914,-25692.9620389243
"27%",3247.24008617264,-25542.967091662
"28%",3379.1030493389,-25384.694834459
"29%",3512.47428383338,-25220.9218967238
"30%",3628.02912783334,-25023.3587228144
"31%",3764.59101031508,-24791.8942016949
"32%",3885.3441808546,-24582.6112064385
"33%",4013.62144012331,-24330.0620753858
"34%",4179.82374846751,-24086.061707486
"35%",4323.29274863705,-23879.7431614486
"36%",4517.93712023057,-23726.084289555
"37%",4716.5058713276,-23536.8889725005
"38%",4842.7098175902,-23330.1155372248
"39%",4988.71598884739,-23114.8879424941
"40%",5117.00165598582,-22832.3437108267
"41%",5214.09571099882,-22428.8967473432
"42%",5313.6406038797,-22048.3147944982
"43%",5421.62406778562,-21791.0633994888
"44%",5505.72316806415,-21570.8879635936
"45%",5600.32419050801,-21357.4564343272
"46%",5705.5687978679,-21118.8721897314
"47%",5808.28656715652,-20895.1772058373
"48%",5881.84913288707,-20617.3692400861
"49%",5969.97180315906,-20390.4904084874
"50%",6062.53747933318,-20111.359246956
"51%",6165.96492393637,-19658.4551831989
"52%",6266.86077117592,-19084.9614870871
"53%",6353.70013861284,-18384.7265730539
"54%",6433.50716937888,-17408.0850325683
"55%",6515.05832086909,-17104.9271169941
"56%",6604.64974660923,-16840.8927439358
"57%",6700.93983330514,-16559.9541503733
"58%",6775.56910278801,-16222.605276166
"59%",6863.34329043981,-15754.3092902733
"60%",6960.9409597921,-15232.9559136073
"61%",7067.81081719243,-14702.2526511202
"62%",7185.29738722679,-13937.6911171909
"63%",7278.3624404665,-13517.2150951087
"64%",7383.83920782123,-13148.5622666631
"65%",7522.54531109236,-12900.0991544811
"66%",7664.42606692335,-12614.5588585237
"67%",7788.49766685704,-12240.4864805587
"68%",7929.02943801678,-11948.8873083492
"69%",8100.27275074758,-11662.2191501883
"70%",8307.59902052674,-11202.6293174504
"71%",8510.69529667616,-10718.4611177144
"72%",8692.91405936129,-10401.3400863179
"73%",8858.29063662668,-10105.4654304626
"74%",9023.81038606657,-9825.28173942762
"75%",9188.20170768763,-9578.05871344379
"76%",9389.83943913202,-9326.10084361034
"77%",9590.43382715883,-9099.1265783669
"78%",9809.54597145033,-8900.8625014105
"79%",10027.7876366024,-8613.96274556213
"80%",10229.0424195456,-8315.24583515694
"81%",10400.1349130066,-7982.16879644234
"82%",10624.162109251,-7615.95587434236
"83%",10815.5274532023,-7168.11588518602
"84%",11004.6617363584,-6738.6897838016
"85%",11228.2104651211,-5759.88197314802
"86%",11535.5206718278,-4479.32910585728
"87%",11823.1045001164,-3025.89630617733
"88%",12209.9816996281,-1884.40236004234
"89%",12720.0135903103,-1232.37702915878
"90%",13100.7278291119,-533.448547634044
"91%",13426.5584016918,-318.897766745667
"92%",13749.1737698334,-202.398391526179
"93%",14387.4846400983,-113.519181221553
"94%",15272.4248963734,-13.0713079476077
"95%",15855.1104959622,-1.95500793027188
"96%",16225.7548043752,10.2540760274487
"97%",16639.1562510974,36.9077977190988
"98%",17224.5730129942,120.515865769646
"99%",19470.4565844338,431.567221864978
