"","V1","V2"
"1%",-15897.5850618571,-7194.22063182991
"2%",-15418.8236296682,-6683.04857581364
"3%",-15006.2725401883,-6360.37249813516
"4%",-14489.4790837025,-5530.43461455916
"5%",-13681.8709158233,-5136.69275978053
"6%",-13020.3808882224,-4774.47254461626
"7%",-12660.2154624145,-4266.80189233364
"8%",-12323.6265097806,-3626.53172675429
"9%",-11941.7952734812,-2972.57530725263
"10%",-11528.774833016,-2423.37372485292
"11%",-11216.7085854789,-1923.13536666413
"12%",-10995.7325798395,-1526.02622360905
"13%",-10762.6556942353,-1222.6131174097
"14%",-10519.95613289,-1002.01739748481
"15%",-10237.3382686884,-742.247491618487
"16%",-10005.5562731011,-532.99934318834
"17%",-9807.46436995569,-389.697680734862
"18%",-9601.82674815187,-283.085216792285
"19%",-9461.08069468311,-189.229652438592
"20%",-9330.01596840148,-113.911697589387
"21%",-9211.54860662462,-96.2517995933385
"22%",-9101.97312253778,-82.6881957392138
"23%",-8982.72497141936,-69.5922260970371
"24%",-8858.51177047556,-51.3686464031242
"25%",-8706.95917768421,-24.5787863776563
"26%",-8552.76842693344,-10.0515298045827
"27%",-8445.51102402722,14.7089831223298
"28%",-8329.47143225935,81.9647938432127
"29%",-8223.67545338756,175.563241270259
"30%",-8108.56823061631,317.930672739366
"31%",-7987.31886526955,443.553563404785
"32%",-7862.83456652905,577.522273004554
"33%",-7760.49751419995,713.869425315529
"34%",-7620.39493586552,811.53703841952
"35%",-7521.24827311815,935.051966559956
"36%",-7404.92228577619,1062.40785965321
"37%",-7258.82215516218,1172.82635128829
"38%",-7118.82507881277,1271.6468215733
"39%",-6978.9125855559,1361.76639557387
"40%",-6780.52636356564,1445.37140544309
"41%",-6650.53055764443,1542.58140584826
"42%",-6525.85252458541,1629.98974106649
"43%",-6422.14255334751,1714.32677845655
"44%",-6311.89052959678,1807.54361872147
"45%",-6195.74565215146,1906.34727470165
"46%",-6100.12877212351,1999.14762028288
"47%",-6000.55610196049,2091.40829549342
"48%",-5891.14690826179,2176.59323391655
"49%",-5781.31210432144,2254.56478360807
"50%",-5687.30320448574,2352.3396075435
"51%",-5601.35936244378,2453.75015057213
"52%",-5509.5520130775,2536.30018844703
"53%",-5408.80334685522,2637.61429820906
"54%",-5319.5327431393,2715.54659647673
"55%",-5201.5175494677,2806.2112932507
"56%",-5110.22560491338,2922.67378015949
"57%",-5023.68037208823,3019.01052418064
"58%",-4916.00080352105,3128.73486194994
"59%",-4806.5320792434,3242.18337877992
"60%",-4695.82073033699,3336.93977894587
"61%",-4568.66131716011,3427.57652995648
"62%",-4472.51102746492,3517.11355865373
"63%",-4371.71561877926,3625.87926210008
"64%",-4273.93953723937,3740.41812786976
"65%",-4173.55034749985,3836.80070436952
"66%",-4072.3467899212,3959.37081093787
"67%",-3974.18097800573,4084.15469902014
"68%",-3863.74928681834,4215.38216029175
"69%",-3775.78591814643,4366.48519546216
"70%",-3676.19768993264,4519.39881739046
"71%",-3575.27604321601,4687.84784458408
"72%",-3484.17987012444,4842.5077944526
"73%",-3385.36887935668,5035.26325534573
"74%",-3287.69091251234,5245.69861629395
"75%",-3198.06476897101,5454.80686331079
"76%",-3099.16703642984,5667.59096079046
"77%",-2979.6820829326,5854.37234561951
"78%",-2867.02677034259,6035.63975440654
"79%",-2721.88436800525,6185.33848570822
"80%",-2581.1449204265,6344.77828904414
"81%",-2421.10272128882,6503.26728774566
"82%",-2258.38048169983,6663.42299412469
"83%",-2071.21915701948,6817.83814493595
"84%",-1815.15498299501,7003.45139776283
"85%",-1457.86140972874,7208.95096478147
"86%",-1104.55421255884,7426.7082590446
"87%",-781.094715220879,7616.5322850396
"88%",-478.681001427222,7818.83074941028
"89%",-230.121280275119,7992.4644982115
"90%",-47.1564777364224,8213.44288693363
"91%",-5.70396372075781,8440.767054826
"92%",4.77411297305809,8678.93714479472
"93%",37.5809695526909,8930.06550167048
"94%",54.2812860635003,9169.81359270348
"95%",81.5302403129872,9465.23723193832
"96%",148.249229089355,9699.29896018926
"97%",492.032836602684,10048.4549639946
"98%",1331.55862281437,10518.6971080914
"99%",3085.57804005796,11466.3087520364
