"","V1","V2"
"1%",-15768.10331515,-42006.2815189003
"2%",-14492.0295032249,-41473.5086905566
"3%",-13702.6455308438,-41156.9774378455
"4%",-13168.938451007,-40890.1830018479
"5%",-12270.8212915485,-40493.3768611642
"6%",-11659.537562345,-40226.6042927871
"7%",-11006.366428945,-40028.1943422626
"8%",-10697.8423052834,-39806.5298763466
"9%",-10452.1924596415,-39528.7712017221
"10%",-10259.321468073,-39257.2150554399
"11%",-10086.1941032898,-39016.6298196549
"12%",-9889.07360744064,-38806.8584022659
"13%",-9713.36485334644,-38620.5885780591
"14%",-9528.07982952481,-38367.5431361242
"15%",-9375.16300656485,-38082.5117642313
"16%",-9208.28466910852,-37713.0127719616
"17%",-9069.76569603843,-37452.3050802935
"18%",-8919.61261274536,-37167.8183136888
"19%",-8794.72941318233,-36928.2997035958
"20%",-8618.70674530632,-36665.9229143806
"21%",-8448.637921119,-36404.6344412819
"22%",-8290.78194746663,-36205.8863142613
"23%",-8123.64412308206,-35964.5177226719
"24%",-7952.54078162033,-35702.9544231097
"25%",-7768.59344591845,-35453.0845095796
"26%",-7556.68657362746,-35136.4970886358
"27%",-7354.40437995357,-34850.2992700298
"28%",-7143.56390036832,-34526.8210833595
"29%",-6939.46725977631,-34172.2662556387
"30%",-6750.17785415754,-33812.8014855945
"31%",-6526.5528673349,-33475.3210551583
"32%",-6303.26393900485,-33220.1041204766
"33%",-6081.47965949222,-33021.0205566899
"34%",-5922.5473054661,-32739.77395823
"35%",-5746.94775068788,-32400.5643399816
"36%",-5499.61008280162,-32082.9542999986
"37%",-5261.89175044,-31677.2490903192
"38%",-4980.10781680835,-31363.2497372485
"39%",-4660.67578234796,-31003.714722266
"40%",-4263.98520486242,-30739.6398572042
"41%",-4002.79187674314,-30509.4024698718
"42%",-3768.95496060861,-30321.8766178064
"43%",-3488.54179760544,-30129.7081810404
"44%",-3232.35878208337,-29874.3673749125
"45%",-2907.06233513771,-29595.6035932322
"46%",-2615.57131535859,-29337.6078221612
"47%",-2387.89952321681,-28958.1949921542
"48%",-2190.92190230005,-28624.9685400082
"49%",-1967.5798755905,-28292.8269503911
"50%",-1774.41685035937,-27872.2895198936
"51%",-1570.33675261569,-27534.7821207061
"52%",-1377.31215623785,-27289.9648216688
"53%",-1192.89271123228,-27090.9884988454
"54%",-996.653143170592,-26928.1608509168
"55%",-844.529342811343,-26770.9094433044
"56%",-700.276953358059,-26620.2479542626
"57%",-573.11908527047,-26490.9500479299
"58%",-467.510956092149,-26362.9344348056
"59%",-371.859529854492,-26202.6209650174
"60%",-250.06560649644,-26056.7285390296
"61%",-145.021745643167,-25894.8784014977
"62%",-31.2803910807794,-25717.2386521279
"63%",-5.3472213489017,-25546.1392893161
"64%",-0.356681242349875,-25402.3400370207
"65%",11.975996849367,-25246.2886557207
"66%",40.1322980972593,-25089.2960226953
"67%",64.4846083851969,-24920.3499695751
"68%",188.08299700345,-24710.5551780079
"69%",373.60562516641,-24496.175411222
"70%",584.254834279344,-24297.4803456428
"71%",770.379448648419,-24096.6672534261
"72%",975.201102064921,-23925.0749107555
"73%",1156.45655325823,-23748.0129870863
"74%",1385.15966837098,-23562.5592995151
"75%",1605.16201581604,-23347.7427678025
"76%",1863.40342118337,-23138.2417323651
"77%",2113.99367928455,-22952.2069055659
"78%",2354.04262615481,-22755.9880020501
"79%",2655.75398164814,-22513.2216133596
"80%",2988.82672747309,-22205.6575616366
"81%",3444.74667355212,-21652.5400377916
"82%",3783.07293884366,-20692.6306559706
"83%",4124.5782742284,-16393.3945234548
"84%",4488.99158475863,-14463.4970128867
"85%",4813.34453966061,-13781.3571297348
"86%",5395.86608528257,-13163.8959510949
"87%",6459.15748303927,-11638.625449232
"88%",7108.65073792006,-9434.83165213364
"89%",7699.71402401219,-6871.38930926821
"90%",8239.91875319836,-2595.70002579328
"91%",9055.2381303192,-349.25762019676
"92%",9665.5551178013,-105.955815585858
"93%",10131.6647711518,-35.1515086115934
"94%",10642.5825844728,-17.1465872887208
"95%",11393.9607318201,-5.01113860559942
"96%",12066.8521497023,0.694018595924746
"97%",13016.6683011101,15.9716278543046
"98%",14198.7437071509,657.236916110919
"99%",15493.1326741404,1074.95241990011
