"","V1","V2"
"1%",4.44008404941937,-5986.5925606069
"2%",11.4906495252569,-5134.41107503087
"3%",25.5914213893024,-4350.34181649322
"4%",91.634843737568,-3356.6127883519
"5%",167.002633215199,-1714.20043673127
"6%",438.504581299755,-1227.52917841059
"7%",533.176920703866,-962.863535742761
"8%",820.656542355688,-661.098575121985
"9%",1691.75710579686,-493.446407992873
"10%",2221.89364599284,-302.762441088517
"11%",2644.55289274812,-20.295938926222
"12%",3275.54747152798,6.87554445538139
"13%",3814.04389555826,13.1847252312177
"14%",4311.44242419844,30.7164971303872
"15%",4736.60245873756,69.9832875646817
"16%",5082.27974851949,1165.66259668911
"17%",5333.33925944336,5619.67308708964
"18%",5575.45224405222,6902.35890632404
"19%",5779.96764800604,8399.92932753502
"20%",5962.53125496694,9260.30297951409
"21%",6104.75238180591,9786.70141175345
"22%",6252.91412073126,10534.1457040549
"23%",6408.09207007335,11342.2910397636
"24%",6589.59351110071,12287.9291364059
"25%",6786.09999089497,12898.2345472943
"26%",6951.64500832907,13563.0424323941
"27%",7102.50804172292,14701.1626585847
"28%",7243.72779273228,16834.0783787867
"29%",7396.74990834608,19063.3283517239
"30%",7531.42598416898,19594.2547664255
"31%",7657.59501196463,20026.40602596
"32%",7777.81102203336,20374.3899678694
"33%",7897.11184145025,20598.1171395774
"34%",8025.28661976405,20872.8310625957
"35%",8156.54813112435,21114.2232252235
"36%",8268.05809089701,21449.4429310385
"37%",8410.55104656096,21809.9176841079
"38%",8552.3167898563,22229.3386948205
"39%",8705.2219848483,22503.4901196168
"40%",8867.75640236005,22910.1637492448
"41%",9029.77260884475,23775.8510870571
"42%",9173.34667112657,24744.3257620654
"43%",9300.6019751933,25165.021929631
"44%",9455.41803450217,25661.0654184763
"45%",9598.07085032784,26181.8231464501
"46%",9806.27090745456,26882.9519922191
"47%",10015.2598835469,27626.4433567963
"48%",10257.1613846056,27933.009519475
"49%",10446.4261626182,28168.3660152198
"50%",10695.0764109144,28392.3366558418
"51%",10994.6060201381,28658.3936374171
"52%",11260.6954006419,28891.8917026651
"53%",11481.0587086907,29153.5996802762
"54%",11720.8863786374,29441.8380734158
"55%",11961.3816548031,29730.1515738121
"56%",12177.6181648443,29977.8340864936
"57%",12456.9116016539,30164.7673763568
"58%",12758.5205770278,30329.9545448838
"59%",12985.8097833492,30518.4567785514
"60%",13190.1842185921,30661.3805407551
"61%",13490.9489364743,30861.7021752617
"62%",13807.3162660616,31072.1870741405
"63%",14209.4149144452,31282.7385070717
"64%",14444.1057727723,31479.0128706205
"65%",14746.3230409708,31756.3429307759
"66%",14934.9197967559,31971.0876143624
"67%",15158.9924504682,32130.8431067973
"68%",15405.1833971124,32306.6951761252
"69%",15645.346493517,32474.1060529949
"70%",15937.2325057607,32609.2128175172
"71%",16208.4443198213,32760.9031449894
"72%",16535.4621586023,32927.0174497855
"73%",16914.2091376159,33148.9414196399
"74%",17308.3370747606,33323.2779627067
"75%",17876.4939368827,33469.2507493018
"76%",18597.5558440312,33615.6683765531
"77%",19014.4112868112,33791.7800671593
"78%",19431.7498754295,33969.8126217912
"79%",20080.7676319888,34188.1672565976
"80%",20454.4726970097,34439.440646534
"81%",20726.0890445972,34712.5575926055
"82%",21027.9778539974,34973.223066133
"83%",21270.0542603488,35285.0672563921
"84%",21479.8519257993,35669.9012501691
"85%",21707.923726008,36059.2744979554
"86%",21956.990587493,36482.7355927579
"87%",22245.4641532687,36894.6422587019
"88%",22525.706496716,37278.3124331901
"89%",22818.5623682301,37604.0598697521
"90%",23074.6394806011,37849.8404734261
"91%",23313.3093600084,38158.7134874296
"92%",23527.3077236413,38604.2300754722
"93%",23804.0496081793,39185.757150655
"94%",24064.1744015929,39972.5516850737
"95%",24312.7567140635,40795.1679471514
"96%",24651.9750163527,42122.6862598946
"97%",25058.7759259603,43272.0360163624
"98%",25502.1827475249,43855.0704150046
"99%",26331.7559216804,45176.4340794394
