"","V1","V2"
"1%",-11004.477930239,-23685.9111695744
"2%",-10647.9648224888,-22950.9562922295
"3%",-10401.5816474367,-22352.9307965711
"4%",-10170.0579437123,-21940.0864504749
"5%",-9990.06403645911,-21602.8081976785
"6%",-9824.98619823424,-21196.1758727278
"7%",-9655.31225820155,-20871.953816447
"8%",-9480.25260385093,-20582.539593935
"9%",-9333.9414109343,-20258.6788776571
"10%",-9157.66106438727,-19911.0852674421
"11%",-8964.61111009474,-19616.7028939382
"12%",-8786.28528386897,-19113.4560011301
"13%",-8616.27649721301,-18634.3666397678
"14%",-8477.92206899203,-18279.466234839
"15%",-8337.49109567767,-18024.929910333
"16%",-8206.56078313498,-17764.385197636
"17%",-8098.41589780698,-17516.9384702613
"18%",-7963.2353610929,-17204.7725242068
"19%",-7843.12069114805,-16868.688651127
"20%",-7696.14152112586,-16557.2213081357
"21%",-7535.7322206989,-16268.4476298819
"22%",-7315.51661364632,-15997.6648642487
"23%",-7036.00636362121,-15606.945734829
"24%",-6832.99870224859,-15181.5191540905
"25%",-6567.78827478411,-14422.474758582
"26%",-6329.08423100985,-13825.8091046795
"27%",-6094.35798899604,-13392.7842243783
"28%",-5844.81987607196,-13078.7736242125
"29%",-5589.54125439581,-12752.8619064216
"30%",-5305.19937146725,-12459.8146348518
"31%",-5058.48756086593,-12110.2593530278
"32%",-4864.34661661462,-11730.9606208688
"33%",-4555.79482514275,-11328.6662230722
"34%",-4272.89573201449,-10435.6445344538
"35%",-3917.40179035425,-8596.10208011633
"36%",-3652.72573446779,-6078.66709908256
"37%",-3401.43321947819,-4903.52412401339
"38%",-3064.87460746449,-4293.55182702733
"39%",-2734.04858205387,-3561.54683767412
"40%",-2458.17589613439,-2684.65709072912
"41%",-2214.32860248017,-2012.53009424017
"42%",-1931.44875262712,-1442.92900186662
"43%",-1677.5316297475,-1076.55459649046
"44%",-1424.56387569041,-777.712639090823
"45%",-1184.99131351064,-471.273733291317
"46%",-929.3443571242,-246.523134038314
"47%",-670.636887903583,-38.602391500424
"48%",-395.372582497043,-9.89252617358338
"49%",-258.706501414523,-2.55993198095716
"50%",-150.051318897023,23.6602296168823
"51%",-82.5261923325743,59.911062229174
"52%",-52.1922671280769,91.0312362834805
"53%",-35.3001373961996,122.204853334402
"54%",-22.5644782603972,211.913021699139
"55%",-11.3461203464566,657.50368436483
"56%",-3.78891213477129,1036.25272400157
"57%",5.74774184915195,1343.82633175841
"58%",116.213118914972,1655.44860738711
"59%",249.640572169552,1951.20923304845
"60%",437.421313976567,2275.79605433127
"61%",671.164187611591,2639.99991205689
"62%",1002.15753365844,2943.25363772999
"63%",1607.0551768468,3210.80136306644
"64%",2227.73824127387,3463.36282150493
"65%",2782.07303936724,3648.47989404544
"66%",3254.10783954185,3825.75546625564
"67%",3622.29212621784,4025.60916027113
"68%",4035.59442130576,4222.34148910028
"69%",4429.22808025996,4400.23968689925
"70%",5058.72250432327,4578.04969739831
"71%",5475.00138952037,4732.25278514461
"72%",6127.23909284046,4882.92388065523
"73%",6697.50679075719,4999.61167947208
"74%",7251.11432096644,5111.08509558917
"75%",8425.44541349316,5229.17157907268
"76%",9171.9829509226,5326.73112021237
"77%",11088.5750253703,5440.3466605536
"78%",15239.4526580414,5550.70703994874
"79%",22307.2199661803,5657.91255995095
"80%",25544.6086385769,5785.01106367636
"81%",26235.2924973895,5940.61960340941
"82%",26794.5526867344,6089.70902347189
"83%",27321.1407179266,6228.60214193425
"84%",28156.1314981277,6355.83333517977
"85%",29618.2417070088,6508.42200072173
"86%",30446.7516167653,6680.72492207486
"87%",30975.3977176529,6833.60981499783
"88%",31348.8550917193,7022.9899958493
"89%",31594.3129553408,7232.73400600357
"90%",31813.6306997588,7401.86929753891
"91%",32060.3824999823,7603.38666660007
"92%",32347.2625053768,7824.1925596469
"93%",32670.286488122,8180.58645741452
"94%",33078.5025217406,8572.97890875722
"95%",33611.1709798282,9252.17581180847
"96%",34171.4005219064,9899.16217091045
"97%",34651.2684803747,10342.7080918814
"98%",35002.344995213,10861.8377312835
"99%",35495.6791011108,11678.0940386656
