"","V1","V2"
"1%",-17769.158535883,-2699.08704228332
"2%",-13842.476672268,-2056.92429539752
"3%",-13427.6246750443,-1473.06401619159
"4%",-13070.1106951062,-667.572544982789
"5%",-12722.8060133475,-315.769875885324
"6%",-12223.3648621428,-87.1288027708268
"7%",-11757.99161066,-34.2572353280269
"8%",-11322.8796825937,-14.5158347434478
"9%",-10902.6813429659,-8.21773691936186
"10%",-10601.2700175895,-4.10607397757813
"11%",-10296.691202807,2.81313492585782
"12%",-9991.10725659059,21.4805096755666
"13%",-9678.47827124534,74.1566441579218
"14%",-9352.3652129854,413.394142131484
"15%",-9017.36590617964,1541.31289761457
"16%",-8493.40401396807,2712.51485109571
"17%",-8161.89005333254,3290.59143075676
"18%",-7905.6359890171,3723.74142905967
"19%",-7560.55852377819,4226.46358316148
"20%",-7252.7024737276,5190.69830249345
"21%",-6875.15678422228,5959.25521423503
"22%",-6316.06712572408,6451.53991207632
"23%",-5526.70533831113,6764.68561048271
"24%",-4270.56956589396,7096.59758740432
"25%",-3654.95080854293,7419.98516641504
"26%",-3235.36340457312,7792.2748775701
"27%",-2852.49104679203,8208.56952814184
"28%",-2304.52845715513,9091.83404904261
"29%",-1735.30756772254,10037.6508558732
"30%",-1301.20483930736,10593.3011399794
"31%",-957.441070999229,11134.4468137123
"32%",-647.436051794938,11651.3661269094
"33%",-369.674698099482,11951.5000980605
"34%",-158.990664743108,12201.7357579112
"35%",-102.807869820049,12402.9334350277
"36%",-49.2139256162906,12607.3350385726
"37%",-14.7435981242848,12764.3739842388
"38%",-2.17321609206325,12933.3744620946
"39%",7.17580772443252,13076.1089537929
"40%",14.116189231033,13253.6139916503
"41%",41.2942527226734,13431.8455552165
"42%",114.822609803667,13586.8720222789
"43%",262.344015465549,13764.5963509621
"44%",423.514148005251,13941.8952581188
"45%",624.723667828306,14086.5238640251
"46%",855.715878998489,14246.1415655551
"47%",1037.88286554439,14401.3901328146
"48%",1253.3619729893,14543.7243123736
"49%",1414.92504874772,14682.2435834068
"50%",1562.22437502935,14830.3906109773
"51%",1729.41386750357,14958.4552870585
"52%",1913.51730118779,15081.6909419694
"53%",2107.72704269685,15221.191408079
"54%",2339.11246424601,15345.1976930368
"55%",2543.31636777409,15483.4711865619
"56%",2785.72465005174,15639.5724071294
"57%",3097.71008421655,15796.7581183304
"58%",3444.24411469271,15976.1470461677
"59%",3724.76294054885,16149.6517216752
"60%",4059.40097604679,16330.0976073547
"61%",4275.97495800019,16549.9985476616
"62%",4487.20168716186,16762.7164826489
"63%",4663.58172290409,16991.1985706986
"64%",4842.98085392226,17164.6698996319
"65%",5001.69438408067,17373.082006021
"66%",5187.34586402601,17568.5758564005
"67%",5380.62287013481,17750.2973674358
"68%",5583.28873710557,17968.3602459356
"69%",5805.07050966208,18212.9133207433
"70%",6029.427805055,18493.673691338
"71%",6262.69396926844,18735.7147775789
"72%",6539.6819671021,18971.5617781246
"73%",6849.81497348433,19188.3573751055
"74%",7170.95382695881,19388.6029789265
"75%",7408.48932113037,19577.4043588537
"76%",7693.06587152409,19780.3925394307
"77%",7921.34896343701,20026.306733862
"78%",8138.72904425332,20260.2851422977
"79%",8321.17993379932,20476.1057868069
"80%",8451.2974995067,20715.2378245342
"81%",8581.42674566036,20956.0588650185
"82%",8697.04580887022,21161.6023167101
"83%",8822.85961800751,21337.7350948135
"84%",8946.66333531536,21450.8507581227
"85%",9096.62702879701,21616.1592900065
"86%",9273.64131657557,21800.172006461
"87%",9442.4010263786,21978.9069992156
"88%",9654.66301524634,22166.3125805294
"89%",9835.75831256374,22338.2921812917
"90%",10035.3514780624,22560.7045935282
"91%",10268.0476266262,22715.5381326074
"92%",10519.6287235569,22883.0178417438
"93%",10868.0249475533,23106.9094562972
"94%",11099.0498279553,23340.0910208533
"95%",11377.8182343359,23624.8792422623
"96%",11665.6290597733,23882.3301620362
"97%",12001.4935742296,24239.5946926152
"98%",12304.8683778565,24827.5757111074
"99%",13481.1045707773,25475.8527009288
