"","V1","V2"
"1%",-352.864345247123,-42841.0800148425
"2%",-81.9678663613837,-37502.473018387
"3%",-31.9553681195865,-34384.569817202
"4%",-17.3979661284699,-33564.1768127211
"5%",-7.79343609078378,-32998.8019087247
"6%",-2.62875946383719,-32394.1818863901
"7%",46.9072354644937,-31770.7089310944
"8%",182.398861076142,-31223.683671161
"9%",399.236517654316,-30482.5102443957
"10%",725.093902893283,-30011.0937755697
"11%",1273.43868709667,-29687.2985821713
"12%",1942.13724363713,-29339.3842073723
"13%",2791.09051573835,-29052.2048565901
"14%",3654.49904918077,-28862.688865198
"15%",4290.48427062232,-28673.4518027134
"16%",5041.70065262523,-28500.8836876181
"17%",5730.23032232104,-28314.3301782992
"18%",6186.85081271753,-28127.6197510641
"19%",6521.78715434485,-27900.164208493
"20%",6881.03233519059,-27680.9572417649
"21%",7353.2124199927,-27451.2635312719
"22%",8011.95937933118,-27247.0829953366
"23%",8542.71768751965,-27005.4163000236
"24%",9143.03150350177,-26778.9082727556
"25%",9893.74282446616,-26581.4436126191
"26%",10574.6479773568,-26333.2671053392
"27%",11172.477111992,-26050.7358712254
"28%",11514.7566411094,-25749.1708287402
"29%",11919.6554316772,-25487.3286403418
"30%",12594.9918247047,-25213.1873874943
"31%",13223.5253232192,-24926.9356814986
"32%",13796.6979953655,-24665.9140031471
"33%",14428.7487192941,-24393.1995887055
"34%",14790.4676016532,-24043.5957694106
"35%",15063.6206245045,-23454.983803543
"36%",15296.0792344895,-22930.2214248191
"37%",15618.4167501231,-22542.514393032
"38%",15945.4734686686,-22151.337151756
"39%",16215.4665542484,-21762.2596261874
"40%",16487.3415870688,-21378.2233342037
"41%",16787.1192718086,-20831.2717277651
"42%",17117.3987470983,-19707.8253601678
"43%",17437.5729619359,-17215.4472675583
"44%",17726.5384713982,-16428.5362927417
"45%",17935.7385676908,-15857.1037977667
"46%",18145.9478691304,-14729.7919672297
"47%",18381.231549496,-14062.7779543635
"48%",18631.8486683236,-13550.0998250562
"49%",18882.3315231905,-12999.0860937389
"50%",19081.5921760466,-12075.8861087553
"51%",19295.8149336936,-11670.9648619118
"52%",19468.7637361771,-11444.7974980676
"53%",19678.9218164976,-11179.8078158992
"54%",19878.8826092851,-10867.2467624107
"55%",20047.2544987992,-10204.7721206196
"56%",20215.7561140383,-9462.67965680944
"57%",20355.5684328472,-9070.55223475214
"58%",20484.7454725738,-8604.77059293876
"59%",20603.3963927224,-8048.33442995047
"60%",20744.8736715999,-7205.15087486557
"61%",20919.0578859171,-5793.40911293955
"62%",21053.2415440424,-5053.97203018498
"63%",21233.5771039431,-4008.25087069828
"64%",21432.0403138704,-2568.90950231819
"65%",21598.0157077446,-902.778246424548
"66%",21776.607022584,-387.636565163703
"67%",21910.0911882858,-227.525799705502
"68%",22071.3393101238,-146.709427468103
"69%",22193.5085436421,-86.6028706968667
"70%",22334.6498047786,-16.5749904100279
"71%",22466.9329449279,-6.60095780094133
"72%",22625.7786635352,-0.288922899393427
"73%",22767.6417459152,191.12062800498
"74%",22913.5062465991,628.292700239513
"75%",23092.3521893079,949.711214287073
"76%",23279.6800185082,1168.2613174804
"77%",23514.9448039627,1365.51466535216
"78%",23720.0396296387,1582.37600002161
"79%",23933.0312300287,1812.50048648358
"80%",24146.5584759982,2002.51539035225
"81%",24359.3401977485,2233.66682298076
"82%",24580.1732620479,2499.49974715202
"83%",24767.5996259411,2691.73348821224
"84%",24988.160161514,2903.68902519336
"85%",25210.6130183249,3100.98420535548
"86%",25453.3206755014,3329.15788422201
"87%",25735.4836549054,3573.929803927
"88%",26082.8267983115,3860.34931845423
"89%",26381.263555773,4068.08488217706
"90%",26650.699437573,4279.97629423499
"91%",26968.9995626747,4479.96183279275
"92%",27367.9213724861,4767.09295847946
"93%",27938.9683786916,5056.78307481707
"94%",28465.8709398603,5357.43018071889
"95%",29067.8491031278,5707.09387035797
"96%",29595.292827586,6237.65292781381
"97%",29967.9955740087,6999.31307380271
"98%",30353.1979601752,8866.18088143262
"99%",30831.3019240572,10679.9177361808
