"","V1","V2"
"1%",-6477.58241318172,-17111.3984651232
"2%",-6066.83517767788,-15394.2728520375
"3%",-5559.69969820235,-14127.8655679634
"4%",-5206.08709803963,-12880.0409610027
"5%",-4837.08317140976,-11048.7259927315
"6%",-4534.29361564784,-10084.1869744519
"7%",-4294.74082059425,-9345.7240973456
"8%",-4097.11106978813,-8441.96025084731
"9%",-3892.75142424125,-7242.28469709814
"10%",-3704.8935689244,-6363.23494216773
"11%",-3467.26656864123,-5985.04518380049
"12%",-3233.75627787158,-5710.70392901175
"13%",-2963.44744699343,-5526.59015874224
"14%",-2707.5339872655,-5338.92079757566
"15%",-2405.7025454012,-5163.98098323216
"16%",-2205.69829662133,-4991.52295912161
"17%",-1964.06752321802,-4844.57500040594
"18%",-1720.5039991605,-4672.62425195149
"19%",-1539.00722250102,-4505.13376837429
"20%",-1331.40304401296,-4340.31105936283
"21%",-1129.50479680024,-4193.83321695113
"22%",-917.367704623479,-4025.21578121454
"23%",-688.912711247597,-3879.7670317622
"24%",-462.713800000946,-3730.40146816489
"25%",-222.109089178818,-3550.62887137343
"26%",-14.0769388640183,-3316.17837708282
"27%",7.60273351000934,-2991.2274416863
"28%",22.5379375330141,-2697.44286560179
"29%",43.8824654875442,-2359.21745250352
"30%",65.1279079365973,-2090.48839833684
"31%",78.6413544837029,-1811.86287773506
"32%",129.083857986487,-1556.97055536127
"33%",617.541176134951,-1372.72817976572
"34%",940.558312353142,-1206.93907596453
"35%",1245.33237724445,-1051.99643242792
"36%",1528.21391564542,-912.702491382143
"37%",1851.50490290586,-772.564097919224
"38%",2154.08953014832,-634.991868069725
"39%",2516.1242187877,-496.439813879219
"40%",2891.62071657196,-358.749740615734
"41%",3331.10544010103,-207.164079876799
"42%",3656.44593215455,-71.6050264156795
"43%",3962.01631482897,-12.5459750267482
"44%",4393.27519260612,-4.89146904330385
"45%",4811.9491176429,1.27180329593453
"46%",5298.7249298643,17.1592685900813
"47%",5893.00076131984,65.8957394188051
"48%",6639.00356944711,123.249325259823
"49%",7061.96348245132,193.276109246007
"50%",7370.78743697353,252.121357344564
"51%",7679.47311967089,337.028682139028
"52%",8097.81489715246,411.53471057383
"53%",8423.80579081577,511.522441164367
"54%",8718.94089313468,630.447985202384
"55%",8976.99473307971,751.128482184748
"56%",9236.90170183356,884.918917076051
"57%",9486.4250979333,1055.91696282983
"58%",9745.74060340773,1198.41941482226
"59%",9990.27976752708,1353.16627912139
"60%",10208.9923199371,1491.45404884466
"61%",10499.1602792885,1669.61953473074
"62%",10760.705607838,1897.22386868843
"63%",10981.3642756756,2140.24636171401
"64%",11142.2237382542,2366.79943368742
"65%",11302.916090936,2535.9581653085
"66%",11512.9762816652,2689.76599556818
"67%",11727.2508161581,2827.04760465061
"68%",11888.5691870547,2973.54545305449
"69%",12068.451625787,3084.59263794351
"70%",12275.1855544298,3209.36705481933
"71%",12454.3884468409,3330.43630856825
"72%",12604.1550635392,3485.75417688616
"73%",12812.0247794581,3608.2185548066
"74%",13109.0389173587,3737.92012319548
"75%",13512.7299797324,3897.4320855058
"76%",14101.1346445677,4037.96754692439
"77%",14637.6025271247,4183.40471534123
"78%",15197.3057697827,4346.12308706895
"79%",15769.0938039546,4543.76261796647
"80%",16393.0858729309,4728.80717480281
"81%",17133.122224079,4874.29072305732
"82%",18170.0713418897,5030.13205040524
"83%",19739.4259887147,5205.14727151283
"84%",21081.5796544058,5339.2063470345
"85%",22481.1757852048,5470.16798112563
"86%",25545.8521678077,5614.30768137883
"87%",27644.147643309,5805.61814971204
"88%",29275.0823102247,5986.50399489556
"89%",30005.545813913,6170.20885945338
"90%",30564.4946625402,6393.96086965068
"91%",30897.8252751365,6600.49176226966
"92%",31244.7414834467,6881.67822195168
"93%",31691.6279344459,7092.09402359843
"94%",32143.0775830034,7316.39460171362
"95%",32810.5874009448,7579.38014110305
"96%",33782.2456305688,7830.31341836165
"97%",35227.4222654702,8265.31963677569
"98%",36747.9436279868,8902.01355750024
"99%",38949.0942805984,9810.82328149734
