"","V1","V2"
"1%",-12891.547482665,-9523.77375436143
"2%",-11384.7934719569,-8818.74148830534
"3%",-10758.3932612378,-8343.8074435677
"4%",-10394.6273021021,-8030.9496673743
"5%",-9913.5470780202,-7708.48207113508
"6%",-9501.11004956598,-7453.39307497265
"7%",-9154.33538242759,-6946.85525502636
"8%",-8866.73992223076,-6195.1661714937
"9%",-8617.85969534738,-5624.85953440649
"10%",-8373.39054665205,-5088.31739204177
"11%",-8114.39586445039,-4630.95809578123
"12%",-7792.36025608885,-4252.39542252561
"13%",-7538.30763214158,-3954.58266562328
"14%",-7180.4596583099,-3548.76578271054
"15%",-6644.14428045429,-3023.25964132999
"16%",-5927.39198298858,-2534.18825162715
"17%",-5295.02381928885,-2082.3996385802
"18%",-4758.05068415158,-1599.49390464231
"19%",-4152.25884995118,-1201.86370311527
"20%",-3753.92863004737,-572.514304908027
"21%",-3422.50178339136,-162.728675612954
"22%",-3151.50758189829,-3.3134260974215
"23%",-2879.26142457885,3.97281327594842
"24%",-2593.77446375292,14.273110839713
"25%",-2306.52959791991,35.0008911546621
"26%",-2098.60727505422,75.026392266789
"27%",-1840.47028947931,123.987127511616
"28%",-1530.94715229047,206.874222564464
"29%",-1153.3471412986,351.578867946872
"30%",-910.653104422935,614.041301024194
"31%",-750.346191826509,891.426108241706
"32%",-545.626458380537,1136.40082170241
"33%",-354.538180393755,1348.80931216817
"34%",-166.354897481828,1530.31036707486
"35%",-95.4835559097476,1695.20577176804
"36%",-70.6056196396279,1874.18722556798
"37%",-48.7387819040966,2070.88554080593
"38%",-25.4702765531413,2213.80421983979
"39%",-0.803136812625649,2347.82921261939
"40%",84.8373911769313,2480.15661645461
"41%",329.07815530427,2612.34257050433
"42%",593.307880614512,2733.25455793968
"43%",853.797007702087,2843.71959774569
"44%",1037.97571193015,2973.9295916211
"45%",1195.74385730236,3104.83780990427
"46%",1360.10159235549,3231.16790860264
"47%",1534.35871406942,3352.07821694292
"48%",1708.29787354504,3509.8726837399
"49%",1923.03068327459,3643.62623535603
"50%",2214.94712145121,3776.29022802318
"51%",2513.78429765871,3925.62567483976
"52%",2906.4650792046,4076.39091146815
"53%",3271.5247767242,4281.6355696905
"54%",3889.63012427807,4496.69814921216
"55%",4432.15854755399,4709.61481247447
"56%",4917.20557848599,4937.81666356653
"57%",5350.17627525257,5168.41052860391
"58%",5852.12588653996,5374.0480407481
"59%",6683.30242599075,5561.2989921388
"60%",8056.52291223707,5739.81639503059
"61%",8713.19318697153,5900.33362024452
"62%",9210.23061665738,6070.27356712663
"63%",9589.41134076548,6304.43105066012
"64%",9866.93478454854,6522.51279208209
"65%",10121.2664089757,6755.49763758348
"66%",10335.9607147823,7056.94531792287
"67%",10537.1349690957,7419.54376666385
"68%",10803.2479885651,7776.72972162069
"69%",10999.2956146873,8221.27583534036
"70%",11197.5784496642,8525.55349146811
"71%",11362.0668462982,9079.55173951453
"72%",11551.3742614726,9766.8997597926
"73%",11745.059367082,10129.1938560754
"74%",11960.9961240618,10391.3986945078
"75%",12190.8757488629,10682.5872672325
"76%",12456.8055662021,10968.2664682537
"77%",12736.9281710093,11229.4851531641
"78%",13018.5247025993,11532.8338567161
"79%",13199.1821456864,11789.8955293435
"80%",13421.0478904422,12066.896441228
"81%",13671.9335899604,12306.7149179513
"82%",13971.2949410042,12558.055216811
"83%",14237.6034664034,12780.0361244373
"84%",14587.7478110038,12950.8410424417
"85%",14925.5865549651,13173.9256945222
"86%",15337.2445645465,13372.2978124901
"87%",15728.9351943984,13556.6338798179
"88%",16007.1061041117,13751.5815471976
"89%",16463.2713244453,13970.9237938263
"90%",16920.3527541671,14171.4831927962
"91%",17348.8904611199,14450.4518584816
"92%",17753.9195855374,14666.6152960701
"93%",18222.8037801944,14828.2224185315
"94%",18688.150558783,15027.4474280084
"95%",19061.2628558282,15284.7678074979
"96%",19635.4744769972,15561.1040287021
"97%",20819.192998127,15849.3420240513
"98%",22979.3510128441,16268.8777774031
"99%",24326.8964657115,16964.7617351328
