"","V1","V2"
"1%",-71425.1883932621,-40015.1220623
"2%",-70613.707163416,-39160.1812399997
"3%",-69715.3156856344,-38558.2921218807
"4%",-67135.221231532,-37885.0393756474
"5%",-66364.4603090164,-37370.1537348376
"6%",-65972.4648538543,-36787.2754308838
"7%",-65621.1115907047,-35999.0888658633
"8%",-65042.9099510602,-35419.2838964566
"9%",-64500.3295400534,-34146.5296286022
"10%",-63986.428048593,-28487.0457168822
"11%",-63386.4368830706,-26429.2994945835
"12%",-62134.2682964835,-25945.4662788505
"13%",-57493.1123045244,-25476.2378223287
"14%",-52937.8479659027,-24798.2651011162
"15%",-50674.3317039469,-23918.2761919094
"16%",-49744.8550529674,-23485.9146478272
"17%",-49120.2524570084,-23079.2362289232
"18%",-48650.8860163292,-22822.3562503978
"19%",-47620.5819736594,-22544.0141473565
"20%",-46951.4963058175,-22345.0381390471
"21%",-44111.8558132284,-22174.9323381274
"22%",-42188.4816185279,-22000.4191333825
"23%",-39556.0636651683,-21806.5245718246
"24%",-37480.651427346,-21614.1747210821
"25%",-35434.9906745105,-21438.7319816806
"26%",-34493.2051435269,-21196.5097270223
"27%",-33825.1990537212,-20929.268319572
"28%",-33294.8254093484,-20684.9792838338
"29%",-32918.0828199489,-20440.9974591604
"30%",-32631.0101989177,-20130.8218085161
"31%",-32200.4850190732,-19883.6770869474
"32%",-31668.0709301003,-19373.4346746066
"33%",-31200.4703791614,-18974.6790552968
"34%",-30827.8329404073,-18654.825004501
"35%",-30323.7283851798,-18321.0820881129
"36%",-29935.9938549133,-17979.131106679
"37%",-29345.5824262957,-17620.0312925568
"38%",-28638.5446548655,-17322.9534271918
"39%",-28078.2298859036,-17007.4079658557
"40%",-27668.5013916147,-16737.0551329523
"41%",-27333.3771398285,-16442.690904273
"42%",-27035.4708261685,-16217.2020466732
"43%",-26776.7549734374,-15974.1548790976
"44%",-26530.604071527,-15730.2768927492
"45%",-26278.6172251185,-15513.2233029722
"46%",-26110.3652623795,-15239.4253724457
"47%",-25887.1836811648,-14930.8844766803
"48%",-25722.286655771,-14656.2075372732
"49%",-25470.4629483979,-14304.3111885575
"50%",-25178.6110960798,-13917.9753154432
"51%",-24866.7701312428,-13603.0710933122
"52%",-24669.3167132247,-13282.5975446958
"53%",-24413.3525870541,-12598.7243417731
"54%",-24142.4775519778,-12202.1516746895
"55%",-23920.5865080179,-11761.9144659572
"56%",-23617.2617010163,-11413.2986711967
"57%",-23352.1825903912,-10985.9841545883
"58%",-23101.8754285733,-10503.1316893783
"59%",-22825.5752123827,-10041.778817878
"60%",-22483.3173420998,-9697.95236242998
"61%",-22199.237563305,-9394.65701038132
"62%",-21886.8857347211,-8999.73165337634
"63%",-21488.6882457764,-8652.01387665366
"64%",-21056.1165231428,-8376.65893565372
"65%",-20619.5809622401,-7960.93541102991
"66%",-20111.4580976347,-7653.70978624221
"67%",-19555.6113628834,-7373.95947215113
"68%",-19096.1850552095,-7110.65372687627
"69%",-18623.1315607857,-6856.65517061378
"70%",-18083.9692920103,-6641.46506108716
"71%",-17749.6713066822,-6394.76712853162
"72%",-17512.5802868175,-6089.56930794765
"73%",-17256.4865685634,-5503.17167974136
"74%",-16985.8796366217,-5062.29215786236
"75%",-16679.7307249856,-4716.62212953032
"76%",-16380.4450200746,-4286.49199538862
"77%",-16081.5466277483,-3891.74901738223
"78%",-15616.7469933845,-3464.17003020795
"79%",-14894.962133052,-3011.13105702476
"80%",-14271.560155031,-2546.86713238165
"81%",-13663.9594394701,-1889.05226406739
"82%",-11250.6418288875,-1330.19289293678
"83%",-9759.75232020014,-929.507798247198
"84%",-8597.09630637813,-554.996958236095
"85%",-7620.35406872965,-327.22256577162
"86%",-7134.36718162416,-260.239839551419
"87%",-5997.47382029901,-198.712158265509
"88%",-4423.66935259781,-138.188373996208
"89%",-2511.06817263797,-78.5150837679094
"90%",-1771.15367793821,-63.4561269161085
"91%",-804.055257591136,-22.9550007450014
"92%",-32.6924510873912,-5.58707774650382
"93%",-11.3902205882382,7.65572040917956
"94%",-3.79860732173807,265.594589995001
"95%",5.48342411528231,648.570226249688
"96%",15.8480057003849,1040.21681626444
"97%",38.1224022037767,1541.43658594493
"98%",108.674216280419,2066.39728124072
"99%",404.292421809032,2668.55247321014
