"","V1","V2"
"1%",-2238.64309772645,-38791.1124376649
"2%",-1404.12538610944,-38415.0241033028
"3%",-968.6971746277,-38058.1389079969
"4%",-615.240700670945,-37769.5542909976
"5%",-400.325893120823,-37541.5762059197
"6%",-258.817685557124,-37307.2939545873
"7%",-151.55430370696,-37097.0786379333
"8%",-83.886191188058,-36867.4378198663
"9%",-44.7872687192472,-36627.9747080556
"10%",-14.5336838746405,-36368.8471541283
"11%",-5.43432684383966,-36113.1253925404
"12%",-0.833213075784318,-35868.2341369583
"13%",3.89761351783923,-35654.4351775628
"14%",32.5380305181133,-35387.970879742
"15%",170.186680703004,-35160.245774288
"16%",325.466755302999,-34865.9745830361
"17%",481.641362031034,-34514.1161375321
"18%",650.508614471673,-34170.1360342266
"19%",834.711514544588,-33751.3833154263
"20%",1027.92685837779,-33198.4362438601
"21%",1278.19639689745,-32736.0070790538
"22%",1496.58166157138,-32249.1396129394
"23%",1783.87747821192,-31608.2796989777
"24%",2094.46421436131,-31002.6127560884
"25%",2460.3023144517,-30621.7427034629
"26%",2818.32287910072,-30232.8640675201
"27%",3059.65069880251,-29901.8193303733
"28%",3243.32073748895,-29529.8097682459
"29%",3426.97511908839,-29159.4174569961
"30%",3641.04527226052,-28744.0445490841
"31%",3941.77310931435,-28210.6392462865
"32%",4292.96149192869,-27372.68119349
"33%",4726.44506240542,-26734.9544480157
"34%",5132.49668415295,-26250.9739733364
"35%",5575.88155279222,-25767.5070904744
"36%",5917.96590221616,-25361.2843270099
"37%",6170.5162522145,-24531.3401327151
"38%",6417.91565549072,-23104.8263772957
"39%",6711.87275728094,-21237.1349045616
"40%",6964.2498088572,-20058.6632502155
"41%",7193.36140409009,-19394.5988530525
"42%",7364.37885295947,-18788.8243133384
"43%",7540.75845202052,-18276.4959923519
"44%",7725.3834502069,-17852.5734546289
"45%",7898.40383921574,-17453.9533943233
"46%",8077.85954314408,-16879.8776140144
"47%",8241.39174234599,-16027.6737752026
"48%",8404.72118637491,-15255.8604051377
"49%",8551.12162744115,-14207.2646518402
"50%",8698.51832098541,-11236.6411181103
"51%",8850.3196072277,-10708.9790330666
"52%",9041.65696780079,-10295.0271972242
"53%",9225.12719422171,-9968.33121105293
"54%",9406.65008933779,-9616.97328765785
"55%",9565.64802552214,-9190.04380807435
"56%",9770.76748703391,-8788.82797088379
"57%",9926.39913117768,-8367.31772700273
"58%",10054.0017645762,-7788.79953546078
"59%",10199.1952346839,-6953.69689090256
"60%",10322.5942564658,-6363.19110799405
"61%",10443.2046998398,-5910.59038068092
"62%",10555.4685527685,-5398.79448858982
"63%",10644.625498017,-4835.33347946872
"64%",10750.3412428622,-4328.90467745214
"65%",10857.1396366112,-3901.561331044
"66%",10955.2367920271,-3535.62977422353
"67%",11073.1086019914,-3155.0281419867
"68%",11170.6087095815,-2843.36051922256
"69%",11277.1615637445,-2582.45599006116
"70%",11370.1423224292,-2299.79925653233
"71%",11478.1727584393,-2002.11720985209
"72%",11574.6798204683,-1650.17235509003
"73%",11678.7842021227,-1298.52223770238
"74%",11764.3488191093,-878.994755923241
"75%",11870.5922695373,-519.989455840382
"76%",11961.8893551537,-363.110096189463
"77%",12039.9685249866,-252.646218549404
"78%",12136.8266903656,-138.165190121882
"79%",12231.7949738351,-59.1728146043302
"80%",12347.3863439694,-19.1479934915952
"81%",12448.8015758662,-7.39918616898937
"82%",12577.319133316,-1.6551269802808
"83%",12716.5842547677,1.84199305389191
"84%",12860.675098757,25.3910211402138
"85%",13020.5294382908,280.315112358498
"86%",13180.3517783096,683.645936615897
"87%",13380.0343612064,1028.42367326635
"88%",13582.5296111256,1427.70664019596
"89%",13811.516819508,1924.5897621173
"90%",14058.6531242061,2263.22965483665
"91%",14356.868801191,2643.24347626789
"92%",14598.2673121771,3051.41535966292
"93%",14989.3502953136,3457.27520055153
"94%",15848.6221949628,3700.07497417135
"95%",16461.8186270662,4023.50127392835
"96%",16802.6511328432,4329.78593249409
"97%",17135.2735590118,4691.74654236833
"98%",17629.2510804034,5170.88291959511
"99%",18153.1951534305,5680.77801738588
