"","V1","V2"
"1%",-50835.669177318,-39944.2825225589
"2%",-49970.7320046334,-38473.3138080066
"3%",-49488.6754838265,-36833.1052575811
"4%",-49130.5413188362,-34625.8086161077
"5%",-48768.051626246,-32773.0809267323
"6%",-48381.3593058523,-30423.0357925174
"7%",-48016.9823149933,-29315.9186381152
"8%",-47465.5514262027,-28590.5768245832
"9%",-46865.9654069209,-28249.7705129937
"10%",-45251.933926152,-28021.0757611686
"11%",-43113.6243222039,-27744.8415648152
"12%",-40871.8225655404,-27497.0344685007
"13%",-40023.6043502999,-27274.5729304037
"14%",-39292.2226081819,-27028.2302709744
"15%",-38600.027665532,-26743.4261324228
"16%",-37981.3333573962,-26442.8679291234
"17%",-37406.6045405909,-26189.1247447426
"18%",-36918.5250284381,-25965.4617614776
"19%",-36440.5206421697,-25733.4819803559
"20%",-36014.3881786575,-25505.089978046
"21%",-35694.9785811321,-25192.8258327159
"22%",-35339.3102497036,-24768.611462701
"23%",-34815.6083168734,-24463.3339811827
"24%",-34333.6405838685,-24214.6658474058
"25%",-33938.7679848721,-24003.9616273334
"26%",-33275.5293653495,-23800.987654312
"27%",-32376.5586750166,-23618.0448085267
"28%",-31261.7270837399,-23435.0905358222
"29%",-30103.5653427941,-23241.8942431165
"30%",-29113.9862718663,-23063.6192600802
"31%",-28610.2112855622,-22873.1043418422
"32%",-28048.4313075999,-22658.2262319732
"33%",-27244.2739312541,-22428.1212421124
"34%",-25774.2849757696,-22162.3455997689
"35%",-24594.2877682151,-21890.2269786722
"36%",-24158.4774694783,-21558.3573078457
"37%",-23743.1131098319,-21183.6625133585
"38%",-23189.929563576,-20777.9186290198
"39%",-22613.2538112559,-20337.4384599743
"40%",-18997.7340935005,-19939.011905855
"41%",-17041.3708165974,-19586.3713458004
"42%",-15632.1379309566,-19314.9155496095
"43%",-13832.5885992521,-18989.8632143629
"44%",-13264.113992477,-18558.7649446038
"45%",-12896.1806800067,-18205.6812299274
"46%",-12512.5253710347,-17867.8028533134
"47%",-12241.8644324684,-17391.5054180571
"48%",-11954.0706287244,-16422.9725466307
"49%",-11693.6658351308,-15169.90593222
"50%",-11413.6446760119,-13881.6354425661
"51%",-11170.0285525598,-12755.2708005908
"52%",-10874.7755763045,-11961.4841562967
"53%",-10601.6182384165,-11366.5835103872
"54%",-10388.3677767795,-10769.4639374801
"55%",-10194.4415003891,-10318.314798246
"56%",-9988.72583815218,-9938.25750543607
"57%",-9767.20952577142,-9576.96241667382
"58%",-9564.21050246426,-9333.67152639578
"59%",-9338.44127374158,-9085.54778421336
"60%",-9055.37896596794,-8885.93683584345
"61%",-8744.02761418723,-8681.52080938629
"62%",-8412.01231878542,-8470.69671860781
"63%",-7992.54122905281,-8244.51568632568
"64%",-7644.75123877451,-7997.64720842029
"65%",-7273.02028570067,-7774.73263510661
"66%",-6922.58634683544,-7527.97738609522
"67%",-6521.10965446944,-7329.72779366988
"68%",-6043.7560044436,-7138.59063999235
"69%",-5585.69270065112,-6958.11679153439
"70%",-5019.37125569149,-6826.0895434368
"71%",-4453.50571708346,-6621.95049099689
"72%",-3537.80332671425,-6437.50964539341
"73%",-2789.20206794068,-6274.60752625767
"74%",-2075.74356748825,-6122.75028990967
"75%",-1554.79039838775,-5971.89303111442
"76%",-1126.86899273945,-5842.17851083941
"77%",-762.393818185621,-5711.37588505281
"78%",-459.484334821751,-5541.90146181685
"79%",-224.159754098515,-5385.68563030801
"80%",-10.5132266281926,-5228.37628422801
"81%",5.33477403475892,-5080.14154451194
"82%",18.9983049896051,-4914.99257682163
"83%",30.4282345229621,-4751.42394263985
"84%",46.3249845411855,-4558.33623158521
"85%",96.6095172633479,-4297.10646076196
"86%",170.161258724693,-4097.55344302211
"87%",300.712682827509,-3848.45031574695
"88%",582.188447639824,-3577.57432838718
"89%",820.587513247002,-3192.71887604582
"90%",1020.08132294094,-2687.51935442437
"91%",1205.16863840636,-1262.98274116918
"92%",1362.83901000287,-209.738639825357
"93%",1554.007054712,-132.19579484719
"94%",1814.24454824866,-78.4457336062892
"95%",2042.5125004393,-31.6477335971223
"96%",2376.11440256705,-14.0530414756354
"97%",3069.98652888073,0.387086761857149
"98%",3831.48485539814,4.08107545183552
"99%",4681.07062216524,96.2957646905289
