"","V1","V2"
"1%",-6435.86520363212,-1428.7230801537
"2%",-5726.01899222069,-881.93172001972
"3%",-5266.4298541103,-316.860098459249
"4%",-4898.94256020215,-17.0667241366245
"5%",-4651.75406224217,-3.85553001374418
"6%",-4398.51618341882,3.59401880671788
"7%",-4098.8790305754,28.9121105608031
"8%",-3847.78522962768,91.329200703285
"9%",-3647.30210871038,137.364148910104
"10%",-3476.65742619483,211.997412806657
"11%",-3300.00115052227,321.987021929151
"12%",-3113.35712348076,506.752728378791
"13%",-2961.2171999285,918.929932759589
"14%",-2798.32146190076,1364.25897935037
"15%",-2665.78342288103,1687.40088806785
"16%",-2480.99066439961,2013.37907658481
"17%",-2328.9035785,2226.94522271024
"18%",-2160.80827294242,2477.60469135954
"19%",-1985.26779137434,2713.89420001891
"20%",-1815.6027287289,2899.50096467976
"21%",-1625.66929451874,3049.33959211017
"22%",-1449.64687750039,3216.37454005699
"23%",-1276.41572952606,3351.62522740999
"24%",-1115.95784423048,3470.30398565837
"25%",-966.747234822504,3578.02401960291
"26%",-830.576587507958,3680.90202050723
"27%",-695.998282470805,3797.05282622353
"28%",-565.079480031518,3894.07641705132
"29%",-450.092145623143,3983.57710555772
"30%",-377.256176142837,4075.52795859326
"31%",-276.322257922321,4160.53885737031
"32%",-198.850420550769,4246.93022731714
"33%",-120.961388514072,4329.7559081995
"34%",-43.1277283702122,4408.08948743644
"35%",-4.15633977373744,4491.84290759322
"36%",2.82521504969203,4587.53067970047
"37%",9.95869666509384,4666.00755250923
"38%",20.0482519767054,4754.7518093881
"39%",34.7978299349222,4844.72708483742
"40%",70.9618103600242,4933.90131646335
"41%",138.185893064303,5014.32590637451
"42%",225.475268294455,5115.32503689679
"43%",356.150905321248,5223.59635822059
"44%",448.993623500898,5338.20000262426
"45%",544.220335870419,5440.61412826021
"46%",658.112649071814,5527.98715905792
"47%",796.759082431714,5629.26127398686
"48%",926.180417025101,5742.14212960316
"49%",1119.78212168397,5843.48871781466
"50%",1336.89533685398,5963.25359132
"51%",1539.95261473465,6077.51432987092
"52%",1709.16661071501,6195.7893224339
"53%",1878.65176395947,6325.18270401007
"54%",2071.34695919892,6463.06509250975
"55%",2267.06299824581,6595.18482934854
"56%",2459.03876076405,6707.20862013923
"57%",2647.071222845,6820.72015108058
"58%",2843.79681741653,6950.40113792183
"59%",3014.89922617436,7097.01889132774
"60%",3185.46216831887,7242.12509361166
"61%",3366.59761662994,7404.53974200884
"62%",3524.8483441304,7566.0747233605
"63%",3685.70749239277,7722.40125389559
"64%",3889.51589825584,7876.7267612932
"65%",4138.52482888702,8054.16805426677
"66%",4316.06034182856,8205.57691015695
"67%",4545.42765315232,8354.98748343315
"68%",4770.96870927594,8496.86631091696
"69%",4994.0801859046,8616.03826574039
"70%",5225.76522795938,8725.13724669045
"71%",5451.37948823851,8845.7917590715
"72%",5628.9058417606,8973.15634515458
"73%",5842.97507010806,9080.35843239247
"74%",6117.72882636753,9191.88975606896
"75%",6449.48282447774,9287.49654628494
"76%",6761.56607339661,9418.24458078866
"77%",7150.2876778708,9547.59069442458
"78%",7646.50717247427,9687.98611631784
"79%",8536.85041377761,9820.16687279089
"80%",9130.60836015656,9957.62977015723
"81%",9738.33268772377,10096.7591908193
"82%",10600.2726439297,10245.6192937787
"83%",11115.0993550712,10419.6174556902
"84%",11555.6312684193,10633.7432414011
"85%",12110.0180544792,10793.0613781728
"86%",12728.332923394,11035.1778773384
"87%",13347.7301905702,11327.8841275729
"88%",14005.0432691902,11681.098936465
"89%",16156.5891803844,11986.1181340759
"90%",18489.0755385664,12203.1510523009
"91%",19102.7500760061,12397.6295435743
"92%",19399.0763693349,12665.29599332
"93%",19662.2385290046,12977.0740281439
"94%",19924.0284508533,13384.976801909
"95%",20203.4759824716,13780.7356192818
"96%",20575.2115637743,14560.6762373721
"97%",21012.7927984976,15171.0728789916
"98%",21453.0939811912,15860.4045852203
"99%",23596.0415049037,16815.2649013398
