"","V1","V2"
"1%",-26030.6978111191,-49304.7994025813
"2%",-25510.848159286,-47191.7918402148
"3%",-25163.6639966428,-46104.2186653185
"4%",-24737.2476550239,-45323.3538246452
"5%",-24345.257385694,-44243.8444672879
"6%",-24056.7908595041,-43315.001975777
"7%",-23779.2400531517,-42295.1402500242
"8%",-23373.8824537716,-41319.4060946691
"9%",-22936.471671343,-40804.9739745665
"10%",-22500.2985805802,-40202.2975752538
"11%",-22025.8794915291,-39565.5475279807
"12%",-21043.5824419365,-39091.08276291
"13%",-20340.1575919528,-38709.5376357129
"14%",-19551.8382379762,-38375.6188635867
"15%",-18774.8689096411,-38077.1266764884
"16%",-18096.5210137736,-37744.0859271314
"17%",-17476.0076157307,-37456.2705360116
"18%",-17131.7800741334,-37190.0760627526
"19%",-16875.8533697016,-36912.0791195474
"20%",-16571.968782722,-36708.9449272051
"21%",-16179.0434645082,-36512.9865210602
"22%",-15728.2906790672,-36262.5106527079
"23%",-15418.542470156,-36036.2621806211
"24%",-15167.6678909637,-35812.7872545116
"25%",-14950.2734342912,-35586.2566578397
"26%",-14692.5327573612,-35384.8570537128
"27%",-14474.2126645353,-35192.9436477196
"28%",-14283.7031156147,-34983.7006893611
"29%",-14049.4616026975,-34760.7417823915
"30%",-13720.9558631591,-34530.4623920001
"31%",-13351.7489106993,-34264.8543914118
"32%",-12824.3003759094,-33963.1807675868
"33%",-12157.7491684811,-33698.628104489
"34%",-11608.8554158248,-33399.1232545466
"35%",-10984.7556779371,-33079.4898974266
"36%",-10552.0574037176,-32836.931492069
"37%",-9834.39117964329,-32591.3992835489
"38%",-8724.26345692519,-32396.0888375185
"39%",-8010.81330868245,-32193.8053897392
"40%",-7539.7911696106,-31994.5082967918
"41%",-6965.4543166585,-31721.5159384402
"42%",-6522.31859311004,-31463.4932471239
"43%",-5791.20094646375,-31183.8188559465
"44%",-5040.74572755413,-30835.6719940765
"45%",-4321.04516122409,-30347.2411723242
"46%",-3753.82147276797,-29763.5472964532
"47%",-3389.89999538033,-28720.3755936949
"48%",-3123.40852633476,-27987.0906967291
"49%",-2854.35935892672,-27003.3812501695
"50%",-2581.15483805833,-26385.431555255
"51%",-2369.48683752538,-25350.5476623567
"52%",-2113.63879632186,-24339.9917392778
"53%",-1934.63723691989,-23770.0670016225
"54%",-1796.15930681356,-23102.2945836988
"55%",-1657.83648910465,-22497.0596922973
"56%",-1514.57707511975,-21586.8745211542
"57%",-1365.5658842938,-19921.4683132756
"58%",-1197.65315582074,-18881.0995798246
"59%",-1025.50863303001,-17637.0378759231
"60%",-884.071234575424,-16534.4541531019
"61%",-728.608592846978,-11721.5879326006
"62%",-575.250869829613,-7210.4470183304
"63%",-426.91690762185,-6223.01255296322
"64%",-302.391292243287,-1212.00125151151
"65%",-215.123094356106,-148.856868493043
"66%",-142.982872611237,-72.7583374338028
"67%",-61.9730820228231,-49.1639540258992
"68%",-24.3598349475069,-16.1048617605901
"69%",-12.2818098604301,-1.9816150548642
"70%",-4.27853713812288,4.30401071183706
"71%",0.214056313763339,20.3006317645101
"72%",20.4604460377278,212.875748422967
"73%",47.3490618774105,450.216953705164
"74%",93.7288876154024,1247.57707777344
"75%",158.525884976426,1580.39788962946
"76%",246.352815104577,1861.11098008788
"77%",354.554717778967,2298.66859713475
"78%",445.475668641204,2922.68163765895
"79%",553.755340200391,3536.18897581005
"80%",661.858631612513,3991.60926360205
"81%",784.357180769904,4739.26926129868
"82%",908.537259646723,5321.31459629905
"83%",1036.16200900023,5988.1172420635
"84%",1175.9209253617,6697.6027213012
"85%",1322.77996885893,7241.44730507421
"86%",1470.79709299876,7675.30778740962
"87%",1611.72414996523,8050.20902741398
"88%",1747.04320807738,8470.72332008622
"89%",1906.56164005329,8870.45828467382
"90%",2071.76344644899,9338.69464524436
"91%",2294.01534556519,9861.25479486817
"92%",2525.86802331335,10266.5357536706
"93%",2695.45036545739,10661.0970004889
"94%",2919.61074509388,11258.8197728065
"95%",3139.48301431546,11674.807999321
"96%",3387.03258594917,12109.2147676543
"97%",3690.5043652696,12606.4237657837
"98%",4126.77706911748,13300.1237147913
"99%",4856.49967787982,13964.5618775654
