"","V1","V2"
"1%",-29805.4061585107,-5688.00535055834
"2%",-28938.7135059925,-4872.10850304525
"3%",-28203.4245160424,-4252.35457107763
"4%",-27678.4514265044,-3832.10694743197
"5%",-27315.2015969132,-3529.1405257222
"6%",-27016.9080169237,-3239.43774548768
"7%",-26719.3247220483,-2916.69192958038
"8%",-26468.9623491459,-2640.36448136063
"9%",-26190.0383239613,-2323.25849640124
"10%",-25962.211530157,-2096.32663320523
"11%",-25772.5755831116,-1873.93140127828
"12%",-25543.958428278,-1671.20090391785
"13%",-25345.8174667469,-1504.73343360667
"14%",-25146.2517644405,-1342.80801149107
"15%",-24878.1303981431,-1215.40322194327
"16%",-24698.7381041945,-1097.88609101551
"17%",-24509.2742469156,-992.618445685662
"18%",-24307.4309264238,-891.244095645241
"19%",-24043.6257724397,-783.721856959002
"20%",-23736.7658822622,-679.532133137002
"21%",-23450.7959297963,-564.047069626566
"22%",-23111.3915868535,-464.763459446432
"23%",-22516.2690608345,-354.596438886924
"24%",-21912.9724906755,-264.712587523909
"25%",-21328.0811606993,-172.981089417006
"26%",-20914.6003885423,-85.9827983209565
"27%",-20552.5045883365,-17.1937411073743
"28%",-20189.7458241614,-5.86206111015502
"29%",-19724.6370382533,-1.49479922774377
"30%",-19065.7024001101,9.57292580702798
"31%",-18567.4611421188,25.8304777604221
"32%",-17970.9963953911,57.7784898914405
"33%",-17212.3860425899,97.5682016058949
"34%",-16776.6193928104,138.554205534361
"35%",-16450.0614495719,192.062728134034
"36%",-16239.481651729,242.357920906139
"37%",-16029.8756141746,310.099694111684
"38%",-15841.2028568451,377.876569245702
"39%",-15689.4611155764,449.284824359091
"40%",-15530.5293748306,507.188209622892
"41%",-15368.8345174923,575.433542740947
"42%",-15243.0176760152,653.938173414382
"43%",-15096.0674623624,734.031401008005
"44%",-14951.0081963477,836.125874660056
"45%",-14816.7706827006,927.993677718583
"46%",-14638.2651199599,1023.48617842421
"47%",-14493.8752270645,1123.11610327482
"48%",-14320.4681656169,1217.18418994234
"49%",-14128.8219669336,1314.4509725701
"50%",-13917.1065583698,1405.15740372728
"51%",-13658.4622395433,1489.02021373646
"52%",-13312.2143115722,1569.8094987512
"53%",-13097.0398212214,1653.51858636881
"54%",-12885.8611587035,1739.76748346498
"55%",-12648.064488787,1820.60907902867
"56%",-12375.7774455362,1893.2606247013
"57%",-12116.0987884215,1990.51299569078
"58%",-11859.5877550329,2091.20496481462
"59%",-11567.4470106996,2191.24627804986
"60%",-11355.3218641531,2294.46225263239
"61%",-11029.3262917,2389.18583861651
"62%",-10600.6198094878,2493.83277577077
"63%",-10261.1085860181,2584.85367159679
"64%",-9900.17157633855,2689.23872223798
"65%",-9580.05805978696,2785.83414419335
"66%",-9242.90251281045,2904.43563432699
"67%",-8852.08580799418,3011.712771961
"68%",-8490.51289657348,3126.49278625911
"69%",-8131.81929696068,3239.10876445013
"70%",-7550.79232604281,3369.56008951391
"71%",-7057.06267295053,3502.74629462089
"72%",-6504.58374950427,3649.63110167545
"73%",-6107.1921759155,3771.29048170624
"74%",-5836.36505190136,3912.20093230478
"75%",-5551.28288374758,4042.58043534584
"76%",-5278.84951276266,4170.45791254964
"77%",-5032.47483109978,4278.86209906617
"78%",-4742.3938122633,4397.96752056575
"79%",-4409.56859363136,4512.39436687173
"80%",-4068.89704128913,4637.19716440777
"81%",-3583.15948045555,4753.6664505834
"82%",-3128.88373857826,4887.43824360191
"83%",-2595.78619622335,4995.76362748781
"84%",-2098.87270477616,5124.76452847389
"85%",-1603.42340650161,5248.92705788544
"86%",-1188.4409918504,5351.96497555964
"87%",-775.62883386597,5474.89912343681
"88%",-550.445626229599,5600.44772775823
"89%",-423.041790585479,5771.0598238488
"90%",-275.608815900425,5955.711759821
"91%",-153.965490103684,6140.28076032301
"92%",-67.9933847037768,6325.84044237249
"93%",-19.5113077282772,6586.30926228078
"94%",-10.2830507592024,6896.36087600461
"95%",-5.2721379896091,7306.16897211252
"96%",1.11926003051849,8233.71464303555
"97%",50.6018225651094,9397.72313938232
"98%",215.136974758226,10795.4357622418
"99%",490.192892749983,11530.1300387738
