"","V1","V2"
"1%",-31111.2950143697,-10757.4261508514
"2%",-30356.8182521678,-10227.2342459579
"3%",-29661.5078933261,-9689.17237678546
"4%",-29219.3065532083,-9204.5729737008
"5%",-28573.1578371408,-8850.97605114741
"6%",-27850.4539010104,-8480.68243646997
"7%",-27433.6997329547,-7947.54646404468
"8%",-27021.4662732376,-7520.31874011911
"9%",-26623.8469598857,-7217.99503118042
"10%",-26164.9151627043,-6945.10285619137
"11%",-25708.6525670873,-6635.8710950479
"12%",-25269.0120163764,-6357.71989164461
"13%",-24727.3105202407,-6097.58686792532
"14%",-24245.4056004419,-5883.78636309576
"15%",-23810.4429720005,-5665.45041579402
"16%",-23375.2278355713,-5465.34730361939
"17%",-22952.3090709797,-5220.35269349031
"18%",-22615.0092265577,-4961.42958302652
"19%",-22352.2762717547,-4703.80305198499
"20%",-22042.2007520575,-4460.06976920252
"21%",-21835.3258954911,-4170.69151285616
"22%",-21614.6414511987,-3934.98875918546
"23%",-21395.5693033466,-3688.07723955326
"24%",-21095.7293727346,-3488.95461209456
"25%",-20738.8651038892,-3288.53781126603
"26%",-20349.6947659867,-3071.16987866189
"27%",-19980.0646239644,-2771.37017862942
"28%",-19608.6565032805,-2289.91396953108
"29%",-19296.6446569651,-1856.57928494069
"30%",-19044.5161506515,-1499.05721257308
"31%",-18789.4440098061,-811.786511492103
"32%",-18539.5843298181,-383.332098085187
"33%",-18267.0530253284,-67.6954644339504
"34%",-17966.7825828257,-29.5381189220438
"35%",-17650.0580997879,-16.6940297152859
"36%",-17402.1845729724,-5.22754902723934
"37%",-17119.6964955711,2.18906647094214
"38%",-16833.4736216129,8.45840903439211
"39%",-16528.6658940148,69.5871142754985
"40%",-16109.01810531,521.427486382786
"41%",-15760.6643289435,1873.05294996316
"42%",-15453.4299556542,3327.10819858796
"43%",-15233.4537427256,4029.08486041438
"44%",-14952.7131862449,4531.44404394363
"45%",-14687.4938171853,4913.57498861938
"46%",-14445.5293888949,5574.52893272087
"47%",-14236.8575868692,6026.86810447925
"48%",-14043.8661446991,6706.43366388938
"49%",-13820.6852930374,7563.78512717098
"50%",-13587.0599769958,12887.27872974
"51%",-13324.3098979268,14298.4213370089
"52%",-13021.6258689789,15929.1971402173
"53%",-12610.2123965091,16582.6606536487
"54%",-12039.8593584389,17244.5371401985
"55%",-11574.7719616816,17810.5482813471
"56%",-11000.7130387772,18325.3421585779
"57%",-10156.1749026088,18839.9817330086
"58%",-9276.89937378159,19386.9274641016
"59%",-8296.92719825178,19754.4650824252
"60%",-7926.73177478903,20129.5575647445
"61%",-7676.19051430745,20474.5439418995
"62%",-7475.81252978378,20729.6726740072
"63%",-7276.94647104664,20980.6365921658
"64%",-7071.45221701245,21230.5971114454
"65%",-6869.94394287456,21417.3991911159
"66%",-6601.44634892695,21577.6165616124
"67%",-6327.07273708276,21785.7152611396
"68%",-6077.24062856136,21954.7438019088
"69%",-5870.58040762885,22164.9752633919
"70%",-5613.29053525312,22390.993932966
"71%",-5330.14818866997,22579.6879275778
"72%",-5048.42046139664,22755.4476335943
"73%",-4771.31349775825,22931.9021302379
"74%",-4486.02477916583,23121.1230323075
"75%",-4190.84503365451,23304.3210557081
"76%",-3884.48406316446,23473.1575228543
"77%",-3630.38301811235,23620.5249880552
"78%",-3374.26613874434,23783.7745925843
"79%",-2981.89179574376,23970.3233085618
"80%",-2594.04017730955,24140.6488646434
"81%",-2254.82064850318,24344.7663011633
"82%",-1862.93951765805,24533.1583140848
"83%",-1578.28385077429,24755.4225836701
"84%",-1100.79179048841,25062.6012566721
"85%",-679.259872197792,25607.9555453687
"86%",-311.973622352957,26979.1605978055
"87%",-124.253521795041,28649.8405784992
"88%",-35.3585686214088,29428.7580223496
"89%",-18.6243054318237,30051.8081437722
"90%",-2.48227558215938,31036.0080978386
"91%",11.4262886986435,32884.9551910405
"92%",28.4825951310152,34335.5487241827
"93%",56.6180054798781,35076.7214440393
"94%",202.847129982267,35338.3789631012
"95%",791.833197629402,35657.1932497525
"96%",1674.85094757443,35992.5045574686
"97%",3134.1872303804,36412.0109094859
"98%",3844.54035379656,36987.7198947787
"99%",4760.890615873,38980.2596939543
