"","V1","V2"
"1%",-3181.73682787522,-16050.1991085349
"2%",-2745.57618923974,-14291.7950602983
"3%",-2405.13005592664,-12637.3115399975
"4%",-2011.78792580544,-11538.4518957672
"5%",-1480.76624428537,-10838.4559058827
"6%",-940.667776036844,-10389.6829581643
"7%",-451.7382153801,-9944.38985392165
"8%",-198.281575563478,-9637.91333253374
"9%",-126.028281060466,-9267.98016976621
"10%",-66.9288788531848,-8875.79448748937
"11%",-37.3574975005192,-8321.32396374234
"12%",-10.2582244689518,-7762.65436136388
"13%",4.86045898291612,-6850.53332331103
"14%",22.1612349714348,-6086.95091872961
"15%",71.7353575794489,-5252.36797655222
"16%",223.697587960907,-3671.84582314564
"17%",361.146432747748,-3135.7615705101
"18%",502.533291763739,-2817.40493916893
"19%",608.422433081333,-2581.96538323155
"20%",766.203005216354,-2283.07258581731
"21%",1011.6230455341,-1960.53686362173
"22%",1265.97513049508,-1439.40729142206
"23%",1473.3932580154,-1021.59907145932
"24%",1673.90577931081,-643.252330781975
"25%",1884.70512230189,-374.166065096087
"26%",2100.11141352939,-136.606817915923
"27%",2287.49176417531,-70.6154829612089
"28%",2485.7269390962,-5.16368121447987
"29%",2757.78701834565,4.01554350228669
"30%",3075.46585711862,12.9794471490114
"31%",3429.01705215747,22.7718300270461
"32%",3823.65407641212,120.241417631368
"33%",4119.12544459746,234.854028093655
"34%",4402.34304772937,333.074539116394
"35%",4692.83262709836,531.458618048275
"36%",5011.11622968099,671.201842002201
"37%",5313.90292943174,866.747275055697
"38%",5665.35801071302,1109.49364984638
"39%",6185.8405381636,1353.87668856154
"40%",6651.43010021883,1520.16455040678
"41%",7170.26946269568,1727.94258550437
"42%",7659.06960997579,1965.84477085368
"43%",7920.13872833692,2242.33285407709
"44%",8125.15693151492,2537.08769178145
"45%",8297.21483318554,2927.60900804854
"46%",8471.45423767556,3262.10293008209
"47%",8609.61856152846,3676.16685122504
"48%",8759.51259309244,4182.14644625798
"49%",8908.79431303864,4648.13268966262
"50%",9041.21654637008,5223.30808633594
"51%",9180.5412961224,5761.05774114309
"52%",9320.61320310009,6175.86566415993
"53%",9478.12002228573,6555.55635557874
"54%",9669.99798394872,6923.40816640632
"55%",9853.03785247485,7311.24979534239
"56%",10060.567008127,7786.5552629292
"57%",10292.5840006611,8203.73670319148
"58%",10522.8318654446,8654.2236175426
"59%",10724.4827099129,9077.25173226919
"60%",10911.7811670633,9466.67531117898
"61%",11135.5983224325,9915.9499445465
"62%",11317.6689025021,10270.1731895552
"63%",11534.3920907072,10589.5492412112
"64%",11738.801951339,10825.0121335719
"65%",11879.3837695332,11108.1027357299
"66%",12089.2928295931,11436.904423731
"67%",12285.9679997468,11949.7643989965
"68%",12472.0676490553,12606.2680309887
"69%",12659.7675445551,14987.3411531886
"70%",12862.4871955393,18070.6200302543
"71%",13050.0892103343,19253.3547369644
"72%",13259.5261452552,20067.0862053162
"73%",13457.7379172678,23432.205010752
"74%",13632.0633178864,25121.9378093889
"75%",13806.9554481629,25642.6630302888
"76%",13932.2534293752,26513.1322958317
"77%",14056.4522369102,27777.9708564051
"78%",14172.8248496729,30218.177280504
"79%",14290.1146947238,31820.1163320949
"80%",14408.3721490955,32700.58219458
"81%",14521.0359581876,33333.9172840194
"82%",14649.0448049386,33906.9637242469
"83%",14790.0258379672,34425.9324150878
"84%",14921.3583263656,34983.8999425175
"85%",15076.7204446713,35619.5430278027
"86%",15253.2974512309,36174.3042126051
"87%",15412.601845823,36593.159196326
"88%",15598.5972754229,37075.8290994737
"89%",15801.7931712874,37521.4426928551
"90%",16048.4936806998,37952.0165991426
"91%",16333.301339237,38428.5570398508
"92%",16570.4593651674,39002.9908430212
"93%",16813.71300505,39564.3973863379
"94%",17087.9751113343,40457.6702538401
"95%",17324.0891971941,41802.6068688664
"96%",17578.1823555786,43033.9095174453
"97%",17906.3365584615,44105.1951637188
"98%",18333.8239444117,48546.7258850637
"99%",18828.8204399331,50550.7834098949
