"","V1","V2"
"1%",-5671.55980287143,-25627.6337997203
"2%",-5171.21574368442,-25028.9631215036
"3%",-4783.50365459937,-24052.9024938446
"4%",-4553.12178018082,-22837.3038771165
"5%",-4355.33222188524,-22242.6014961665
"6%",-4159.98729819632,-21646.1401691172
"7%",-4010.70847997052,-20924.351728611
"8%",-3853.32942554895,-20137.4756412907
"9%",-3679.22064573631,-19338.2884349335
"10%",-3469.64856541525,-18565.3960708671
"11%",-3274.60797050103,-17643.0355430268
"12%",-3027.61749190921,-16934.813788409
"13%",-2790.93273169126,-15791.9583752291
"14%",-2591.71182466657,-14698.7998338397
"15%",-2396.10760862367,-13108.6542760861
"16%",-2190.1875909197,-12202.0004287857
"17%",-2026.87922938995,-11571.1252001286
"18%",-1807.17993377494,-11022.8505982428
"19%",-1604.09273227442,-10406.6702981683
"20%",-1389.60771379605,-10115.2930671333
"21%",-1180.03409419102,-9866.05873226733
"22%",-998.879638842299,-9637.61289533408
"23%",-801.703119152301,-9340.54801266831
"24%",-580.329913472229,-9115.8739605134
"25%",-329.516814874765,-8858.5907563261
"26%",-145.537725203652,-8588.92473754436
"27%",-17.8390185962335,-8368.42187235634
"28%",-5.34852454663866,-8176.52236735415
"29%",1.96398869352656,-8038.78680722896
"30%",12.4000788734334,-7896.71119952165
"31%",36.9904655665998,-7761.61214316684
"32%",55.0439117909892,-7625.82135376972
"33%",95.6541828932715,-7440.55021169511
"34%",193.399120708124,-7281.16625916614
"35%",297.380397712396,-7142.55636638699
"36%",406.368856060172,-6993.28244975251
"37%",475.969950838261,-6848.06559526699
"38%",545.890617081367,-6680.42624311612
"39%",636.073731381855,-6503.14456607572
"40%",728.605840271567,-6347.59666515254
"41%",872.227696738779,-6202.77841356983
"42%",1011.96028618063,-6063.13417109536
"43%",1167.71694644921,-5913.25629294377
"44%",1346.70657529478,-5770.08112400897
"45%",1512.31408714904,-5621.68857938616
"46%",1698.7822069267,-5502.40196346961
"47%",1882.72648135768,-5338.86529913345
"48%",2105.74772981846,-5145.43872436416
"49%",2345.02229670253,-4838.91196378504
"50%",2579.48227352997,-4581.98995363775
"51%",2846.26634518643,-4238.09680524571
"52%",3032.97681776836,-3942.32545267762
"53%",3177.00365887234,-3663.90872166567
"54%",3319.64814097518,-3425.97337487087
"55%",3472.35182822686,-3114.54853415549
"56%",3622.65570884845,-2729.82128832729
"57%",3735.88325760974,-2313.56465390947
"58%",3865.56943291482,-1877.76002156069
"59%",3992.6616840939,-1488.48263992179
"60%",4147.96394237647,-1145.24664811144
"61%",4295.12764134039,-835.05693114113
"62%",4448.44040396993,-476.566369676485
"63%",4582.24467209238,-171.663813744701
"64%",4710.58630168557,-59.2699643338445
"65%",4872.00055541475,3.23003053742734
"66%",5079.83327833391,19.0237482362332
"67%",5247.28456668379,35.5331078590074
"68%",5449.8119913813,54.8160233006741
"69%",5688.63462446289,77.6867748418
"70%",5995.9992881786,99.1825550715525
"71%",6286.76356698886,197.176829668929
"72%",6565.20482492047,357.722899875044
"73%",6786.44788802358,507.366738890012
"74%",7002.92353995471,651.055567978387
"75%",7331.59154751646,902.984319766387
"76%",7564.9241784943,1178.63427894598
"77%",7859.95358543305,1330.49090106512
"78%",8128.12491243616,1503.44650264141
"79%",8407.87076552902,1655.28195949047
"80%",8666.3720841649,1835.26441776791
"81%",9003.17716822678,2075.54008209478
"82%",9258.36314094207,2366.64614088414
"83%",9481.21479036327,2753.65661629693
"84%",9773.56970743323,3420.85998770639
"85%",10051.6589254745,4468.96952771465
"86%",10377.6233376121,5803.3025810402
"87%",10711.9221527047,6534.13042417354
"88%",10986.1195293015,7158.59079739617
"89%",11288.1461002335,8441.28399430005
"90%",11569.7325287081,9175.88512723623
"91%",11889.0273118191,9936.34950779651
"92%",12426.8861841655,10700.8376166405
"93%",12762.1718429368,11284.529238537
"94%",13187.2676212118,11827.1620027329
"95%",13739.8679657088,12621.8191037249
"96%",14164.7014636709,13493.7879327395
"97%",14741.2353065244,14158.2805698751
"98%",15333.5529004749,14803.0559301221
"99%",15967.1999095186,15810.2389909489
