"","V1","V2"
"1%",-27152.9975909624,-15686.9347379201
"2%",-26784.6809399324,-15068.8631294857
"3%",-26529.0862967892,-14418.7312718631
"4%",-26192.7222790432,-13947.966350246
"5%",-25792.1112730467,-13451.6464706601
"6%",-25289.0169540598,-12799.7213634461
"7%",-25002.02212594,-11869.6062799901
"8%",-24687.5347174651,-11090.6167214382
"9%",-24419.6876843426,-10148.3889157608
"10%",-24166.445089507,-9694.40417179863
"11%",-23854.2943317654,-9365.12739911703
"12%",-23244.2772637935,-8967.91114737546
"13%",-22009.5368879154,-8750.55251359722
"14%",-20971.1482999603,-8550.83821895201
"15%",-20216.648175703,-8357.41130882382
"16%",-19777.6204087822,-8177.37717717737
"17%",-19257.4730788973,-7988.70360680806
"18%",-18645.5082870341,-7790.74623185095
"19%",-17662.653002335,-7593.55845300042
"20%",-16394.9360694071,-7403.27131172755
"21%",-15842.460732839,-7189.40436273814
"22%",-15098.7925253178,-7019.24425885758
"23%",-14184.8630329522,-6845.15139617592
"24%",-13352.6142935012,-6649.47929672481
"25%",-12759.8736099062,-6336.2250165986
"26%",-12343.0818008071,-5959.57896512274
"27%",-11931.7730907844,-5488.23590826711
"28%",-11245.0704394683,-4731.41570957511
"29%",-10551.8705330375,-3433.23407201522
"30%",-10102.1238207291,-2833.42764218889
"31%",-9590.15799659773,-2260.77111889001
"32%",-9233.17359156383,-1788.42628105998
"33%",-8911.97102146005,-1293.71099958866
"34%",-8623.73817113616,-775.611260323261
"35%",-8275.62776818552,-404.097698439673
"36%",-7984.33674444526,-183.725459465634
"37%",-7606.93770323269,-102.586825939005
"38%",-7202.52252686076,4.14670587645395
"39%",-6849.2729963257,17.7391558572218
"40%",-6551.99368212237,30.286668553943
"41%",-6267.84313429444,40.2645013179396
"42%",-5959.69227488036,83.910743043896
"43%",-5495.14507618945,145.987881988889
"44%",-4997.32001584038,324.009521992998
"45%",-4682.35686082216,587.466470735816
"46%",-4333.6702247208,849.964496353692
"47%",-3968.8908976296,1112.17070068004
"48%",-3622.13190678923,1333.04362296025
"49%",-2926.51729948533,1520.31034431123
"50%",-2306.78890538379,1749.80109978771
"51%",-1504.98237510616,2085.54180532869
"52%",-795.973588144038,2418.26427746707
"53%",-459.586088332292,2770.65555121437
"54%",-293.21198588858,3150.31131774592
"55%",-192.095532233419,3636.70582081223
"56%",-96.0326389766993,4011.99792350006
"57%",-72.6313712657728,4296.74267961593
"58%",-44.4510583464804,4626.56060658714
"59%",-22.7872751697793,4974.97203555121
"60%",-0.80050068867699,5346.585722847
"61%",196.904901437647,5693.51265563931
"62%",620.093580779714,5987.74827582503
"63%",1173.57113148055,6326.88911170357
"64%",1637.47688699743,6676.0157419272
"65%",2073.85734691559,6972.99317205295
"66%",2361.49360096566,7339.05235595703
"67%",2702.93380279369,7982.65919719871
"68%",2944.50147420124,8713.72123234971
"69%",3234.93931859066,9319.80641789817
"70%",3548.76929212638,10081.6980578896
"71%",3994.96389387934,10511.4081388224
"72%",4461.7156420309,10864.3318711859
"73%",4932.09128589456,11271.509956345
"74%",5555.26586400615,11609.4911554364
"75%",6300.61595240108,11968.5371737737
"76%",7026.69418179748,12302.1486593759
"77%",8615.52003331623,12606.4022852061
"78%",10547.1600784914,12774.3741501506
"79%",11909.839133717,12952.6132956413
"80%",12976.374007631,13152.4409084596
"81%",13341.4355914521,13365.9226565133
"82%",13717.9420703568,13644.5424582266
"83%",14057.2231217283,13910.0215992257
"84%",14416.1972654529,14196.4475104386
"85%",14825.5379907587,14519.4218967146
"86%",15261.9011384896,15198.3064301326
"87%",15801.1167382356,16170.61236029
"88%",16167.2499981157,16680.6466035261
"89%",16675.2794734382,16984.9066436715
"90%",17261.674408984,17273.693385753
"91%",17971.0763034155,17606.0622579424
"92%",18807.8415458542,18015.7566543129
"93%",19814.4288206004,18443.3849763378
"94%",20444.6546395465,19046.7081499099
"95%",21069.3571460382,19862.2403696386
"96%",22107.8922391549,20369.9574268772
"97%",23727.0173563285,21063.2222483628
"98%",24732.2436379201,21658.3609887942
"99%",25619.3562238598,22095.9654431092
