"","V1","V2"
"1%",-26986.7280834727,-37184.0502711285
"2%",-26471.5431369179,-36467.283926252
"3%",-25988.0947331222,-35586.3966754264
"4%",-25724.5311416735,-35123.8497152852
"5%",-25492.0888211592,-34719.1309918076
"6%",-25240.1261955616,-34415.8138836077
"7%",-24977.2062124164,-34148.7253389551
"8%",-24740.4617487375,-33940.424021569
"9%",-24487.0212866844,-33701.6346858987
"10%",-24251.3705773285,-33301.315916325
"11%",-24013.3902776981,-32731.2525977164
"12%",-23774.8725093432,-31859.904632827
"13%",-23475.7105830731,-31224.0019661143
"14%",-23119.2111665271,-30481.6340651943
"15%",-22785.2062564415,-28337.0568295141
"16%",-22402.7563223868,-27229.3504819414
"17%",-22065.1225166732,-26478.4074983919
"18%",-21717.4652224485,-26068.6224076564
"19%",-21343.7930143081,-25522.6910474285
"20%",-21021.5618605489,-24705.8388873544
"21%",-20619.5326934537,-23234.1293507952
"22%",-20247.0368475729,-22251.2842255248
"23%",-20003.6579112492,-21380.0933909453
"24%",-19670.8622975065,-20811.6661729545
"25%",-19276.5251714477,-20422.0466590499
"26%",-18877.2535110169,-20065.0677455006
"27%",-18455.1410352968,-19688.4240153995
"28%",-18085.4217848917,-19413.3605635475
"29%",-17723.4708108504,-19186.7528229392
"30%",-17427.2989978395,-19033.3848027767
"31%",-17136.8247068849,-18836.29489905
"32%",-16866.6539282749,-18604.9537151141
"33%",-16574.901078062,-18454.109515095
"34%",-16325.3077443681,-18239.6380940947
"35%",-16132.3501026143,-18022.4024610036
"36%",-15886.1801229344,-17784.4032101586
"37%",-15553.725487724,-17540.034257534
"38%",-15118.9495220897,-17308.3262345253
"39%",-14905.1097771768,-17073.5545447382
"40%",-14694.9580261154,-16770.7924046799
"41%",-14497.0895248035,-16548.1996901092
"42%",-14303.6917700077,-16295.9731421708
"43%",-14084.1578084265,-16113.971613782
"44%",-13859.9642994099,-15945.9054771357
"45%",-13638.2626412673,-15724.2137917044
"46%",-13364.9188824288,-15543.0836685827
"47%",-13074.1584216139,-15343.975312151
"48%",-12824.6052443703,-15168.3100944764
"49%",-12588.5232014917,-14988.4463118595
"50%",-12185.7172266537,-14821.2376816814
"51%",-11868.2582229606,-14609.1980263289
"52%",-11596.7756222781,-14429.1751570163
"53%",-11358.5887150819,-14245.8246281088
"54%",-11075.2426045761,-14062.3527939422
"55%",-10785.9702595118,-13903.3056601891
"56%",-10503.5567060123,-13745.6871055439
"57%",-10214.8297971798,-13605.8018610558
"58%",-10016.7774378672,-13474.256786287
"59%",-9791.94112753867,-13305.7291732319
"60%",-9531.32760116249,-13135.8146971153
"61%",-9289.98925708885,-12955.9244983996
"62%",-9049.9379085129,-12812.439117367
"63%",-8787.01100162939,-12641.0549366242
"64%",-8466.10617466808,-12486.5782296558
"65%",-8245.20607344944,-12304.7861020191
"66%",-7965.44051493727,-12086.7621494753
"67%",-7703.93223284783,-11873.4618307501
"68%",-7372.81115121234,-11651.4325327518
"69%",-6947.72508309075,-11416.1539525648
"70%",-6584.87966831578,-11117.5643346581
"71%",-6278.19553760772,-10794.8713301287
"72%",-5996.7683576465,-10444.5226941825
"73%",-5710.8629366011,-10038.985332889
"74%",-5389.67851742922,-9703.56597208362
"75%",-5070.66137900421,-9359.70233737311
"76%",-4746.15298896165,-8855.44413761962
"77%",-4448.80085302629,-8207.42973012651
"78%",-4180.790149838,-7421.40204259613
"79%",-3723.28498592694,-6544.32891620522
"80%",-3185.8319342232,-5798.47216675321
"81%",-2659.22633528824,-5303.69052543768
"82%",-2308.20440532949,-4794.19864327906
"83%",-2037.23661314565,-4425.00399824889
"84%",-1724.96420082757,-4025.67945306744
"85%",-1464.56564481671,-3629.32436583682
"86%",-1194.34658488745,-3240.79191858162
"87%",-887.715448102916,-2752.31380424055
"88%",-640.559226391401,-2184.52542161598
"89%",-305.466429647756,-1682.63183897548
"90%",-27.0844066590227,-1311.68292309296
"91%",-11.9062110192431,-970.175684847557
"92%",0.0763474536642135,-682.328812347671
"93%",7.16771048372652,-256.957064219052
"94%",11.4946592652723,-127.303660052738
"95%",101.901530763857,-44.1149082212199
"96%",216.832514310735,1.87134899839854
"97%",488.466972342097,8.56803038326124
"98%",968.318296897487,13.2213768353285
"99%",1449.5556861568,276.020827558368
