"","V1","V2"
"1%",-17279.8732287116,-16601.2601760426
"2%",-16899.0427037377,-15813.1401194064
"3%",-16550.8900217646,-15402.0612289586
"4%",-16256.7403198657,-15140.0768226418
"5%",-16026.471684787,-14801.8049654569
"6%",-15754.9667360389,-14392.2012790893
"7%",-15508.2927171254,-13995.6939840659
"8%",-15245.7084988375,-13661.0099036416
"9%",-14854.1718528843,-13136.3108178992
"10%",-14463.8807822155,-12587.2635036316
"11%",-14095.7787642341,-12098.1254712392
"12%",-13850.5074950792,-11596.2505273819
"13%",-13652.7111956584,-11019.3707688614
"14%",-13428.1047761279,-10527.3891142919
"15%",-13183.1238392563,-10080.4218857552
"16%",-13020.9446987692,-9763.91435150108
"17%",-12839.2776334645,-9422.19729054485
"18%",-12639.4477956279,-8935.29242915364
"19%",-12455.5703415686,-8471.82499748997
"20%",-12268.5640340744,-7910.34594478376
"21%",-12074.5816096568,-7192.7352287179
"22%",-11887.6445226523,-6566.82287811854
"23%",-11709.3815221976,-6076.51374289984
"24%",-11470.8791280542,-5738.48046565886
"25%",-11292.7591374047,-5389.43334636083
"26%",-11119.7329490739,-4961.56401400754
"27%",-10946.0507685911,-4403.16639273846
"28%",-10788.021686845,-3738.12874465996
"29%",-10663.5034321113,-2920.48542965433
"30%",-10532.4292408185,-2380.20922364877
"31%",-10396.7374627885,-2097.61961441652
"32%",-10252.5981294441,-1799.61489540917
"33%",-10090.8014265789,-1514.45231446664
"34%",-9940.07326982927,-1230.11729872531
"35%",-9770.28658696297,-1046.71214644928
"36%",-9555.85170764243,-837.194295385666
"37%",-9310.94726618663,-531.862503579669
"38%",-9004.86052574097,-196.839493091283
"39%",-8518.67050060948,0.686829494173833
"40%",-8011.76340748705,24.3821236282047
"41%",-7622.25838217425,45.5449578223153
"42%",-7163.53992712818,82.2711428160192
"43%",-6681.67232002995,96.9499520506459
"44%",-6303.49790662126,121.849529019419
"45%",-5865.42399378832,183.854038950566
"46%",-5382.70894104748,261.835194950379
"47%",-5019.88483520142,403.718082627049
"48%",-4624.73827058244,779.563040447733
"49%",-4119.7818922806,1081.68714658558
"50%",-3506.60517280147,1381.75008393589
"51%",-3045.27070949119,1770.04814836209
"52%",-2477.21924105973,2184.39840637032
"53%",-1979.16542406585,2580.16880640966
"54%",-1540.31435600557,2868.41166065758
"55%",-1252.39689268208,3175.91465654363
"56%",-960.611475464974,3437.23189712998
"57%",-693.271783848176,3619.45725729624
"58%",-472.901686872513,3808.05865925522
"59%",-274.180703106028,3987.10922291596
"60%",-59.3440862201642,4159.94116034863
"61%",-39.9722690094566,4325.51586630315
"62%",-22.4913782287356,4488.91883386418
"63%",-11.6172989839946,4631.93360051526
"64%",-1.89808546564185,4750.98123349721
"65%",26.5584108516685,4876.3577974305
"66%",133.970698937012,4986.88822832058
"67%",287.092436126924,5084.26377732399
"68%",429.744624918772,5178.69630032939
"69%",569.133936188074,5273.67053634118
"70%",695.983435246198,5368.95900331075
"71%",797.180846025107,5471.98392849646
"72%",925.545527679061,5590.98329137697
"73%",1075.94179996754,5713.59517520836
"74%",1275.06746510046,5819.86298380904
"75%",1493.54503018035,5946.66428990262
"76%",1733.30362552486,6046.6861454279
"77%",2078.30829775183,6171.43346410066
"78%",2605.87796647912,6298.91078642568
"79%",3250.5016447254,6430.8569537823
"80%",4023.08179495252,6577.61887660388
"81%",5021.58087053606,6728.27561667722
"82%",5781.78440637175,6860.83992314819
"83%",6323.85411384686,7004.72868253766
"84%",6757.94260344818,7227.09488012346
"85%",7186.71111744374,7521.47090557114
"86%",7577.91011857633,7772.51756827195
"87%",8148.13372018103,7997.84784927669
"88%",8805.46254648795,8302.08453020304
"89%",9547.33759744629,8617.9071560681
"90%",10528.5249193665,8999.72047268584
"91%",11090.372363936,9399.21354097748
"92%",11709.7121760339,10276.2933656522
"93%",12285.9163222913,13246.2308443116
"94%",12790.3748384026,14301.5321951346
"95%",13119.7836266949,15030.5394697345
"96%",13378.6226916376,15838.6155703388
"97%",13634.1921857504,16813.6177584807
"98%",13981.9766741438,17718.664956699
"99%",14406.8179950733,19594.0765471586
