"","V1","V2"
"1%",0.09400333423158,-0.672404992547718
"2%",0.0994397551308799,-0.672404992547718
"3%",0.10195957511595,-0.658743400812718
"4%",0.103784417620827,-0.634718131926854
"5%",0.105075586799201,-0.582520302805549
"6%",0.106417000154379,-0.477316685674126
"7%",0.10750175209865,-0.442986985368958
"8%",0.108397935035227,-0.341035149473961
"9%",0.109503991290938,-0.33539784456327
"10%",0.11021185337361,-0.332744083207434
"11%",0.111204798816156,-0.330714876025121
"12%",0.112001120815578,-0.329382580081964
"13%",0.112753672827431,-0.328087821541287
"14%",0.113665121225011,-0.326707707308935
"15%",0.114123478659494,-0.325734419252494
"16%",0.114829983364726,-0.324671986462618
"17%",0.115443257067871,-0.324115164845052
"18%",0.116022873390852,-0.323329379140199
"19%",0.11657259406606,-0.322408798809469
"20%",0.117118877267195,-0.321705900523171
"21%",0.117651903398726,-0.320989834252837
"22%",0.11814505376277,-0.320415837235576
"23%",0.118515855874378,-0.319654499823449
"24%",0.119136563994907,-0.318992154413624
"25%",0.119640860075809,-0.31839750849344
"26%",0.120024985748138,-0.317553178729083
"27%",0.120429715547152,-0.316835650207831
"28%",0.120916632759593,-0.316179782796027
"29%",0.12141716352903,-0.315704630522788
"30%",0.12192838818243,-0.315170207167947
"31%",0.122290753892517,-0.314649134959769
"32%",0.122776832027376,-0.313963426452506
"33%",0.123168067842723,-0.313503087016096
"34%",0.123604103795458,-0.313322769358362
"35%",0.124084106779606,-0.3127311543659
"36%",0.124415414825685,-0.312341081318103
"37%",0.124819404526227,-0.311998208393877
"38%",0.125322429662037,-0.311511790920887
"39%",0.125676957113852,-0.310937970992413
"40%",0.126197566506605,-0.310513062162526
"41%",0.126492482181453,-0.310189332049642
"42%",0.126857601403778,-0.309789252029502
"43%",0.12721791592891,-0.309233670335501
"44%",0.127586105971025,-0.3088325738215
"45%",0.128070411472303,-0.308587058562055
"46%",0.128501292884386,-0.308273409597682
"47%",0.128830849797839,-0.307943972248578
"48%",0.129204021422097,-0.307504391853942
"49%",0.129532816535897,-0.307177240521524
"50%",0.129798672666176,-0.306831853463728
"51%",0.130408027315776,-0.306564668737118
"52%",0.130739253881697,-0.306202022115578
"53%",0.131208066972465,-0.305709551826617
"54%",0.131695850518917,-0.30521635384724
"55%",0.132152622659713,-0.304727612155963
"56%",0.132573294538141,-0.304302069514329
"57%",0.13285776225236,-0.303973676897933
"58%",0.133232364042293,-0.303565453342647
"59%",0.133596575467291,-0.303089494346743
"60%",0.133862433928994,-0.302706811386919
"61%",0.134088537305723,-0.302485737913063
"62%",0.134437944786879,-0.302039756953499
"63%",0.134848683973376,-0.301541365739535
"64%",0.135152095294049,-0.301104906754359
"65%",0.135648052845532,-0.300635796882271
"66%",0.136143706201736,-0.300317212816308
"67%",0.13661399794996,-0.299790816822219
"68%",0.137115194657457,-0.299215164529069
"69%",0.137527205918848,-0.298807276145965
"70%",0.138147466125309,-0.298353592853281
"71%",0.138512836198781,-0.297785228531395
"72%",0.138911582961813,-0.297137844062938
"73%",0.139452231207863,-0.296648748052136
"74%",0.140030063642812,-0.295841901403495
"75%",0.140598691160152,-0.295462873689343
"76%",0.141194652306344,-0.295054697048655
"77%",0.141674463140887,-0.294518546295697
"78%",0.142459581713982,-0.29389367231195
"79%",0.143320635432489,-0.29330676955703
"80%",0.14382426292471,-0.292597293967446
"81%",0.144448234108775,-0.29210545176995
"82%",0.145425312230752,-0.291449894486829
"83%",0.146254909922316,-0.290928247854754
"84%",0.147112888838728,-0.290359548674189
"85%",0.147917413241767,-0.289753691838867
"86%",0.148666083486297,-0.288990080795176
"87%",0.149944321071636,-0.288282266912989
"88%",0.150895836187757,-0.28726711883552
"89%",0.152233760680812,-0.286574976995196
"90%",0.154090670407501,-0.285804271822369
"91%",0.157573095500053,-0.285133611200295
"92%",0.162337651875231,-0.284161363764897
"93%",0.177339979853252,-0.283139762090439
"94%",0.21122067831093,-0.281889528755606
"95%",0.249456127223852,-0.280062880733039
"96%",0.284354519589064,-0.278254518813355
"97%",0.299633753712727,-0.276249437451419
"98%",0.347370234913365,-0.273844204510459
"99%",0.35285184202206,-0.269986791658863
