"","V1","V2"
"1%",-17157.7238352129,-2221.58164206773
"2%",-16294.0673247116,-1543.41781536619
"3%",-15794.6759475994,-948.826172778901
"4%",-15364.7146406325,-417.686493586374
"5%",-14932.4902175866,-49.3828516956784
"6%",-14579.7118106386,-9.94211699805211
"7%",-14171.7162142734,0.301108814775894
"8%",-13545.3225399713,5.66084502838997
"9%",-12595.535513495,19.7031645427175
"10%",-11692.40350995,44.8759740862589
"11%",-10944.9339932019,228.769317666355
"12%",-10084.7042438743,575.56412340708
"13%",-9554.78240078673,907.300704595644
"14%",-9004.87790199362,1223.57823583759
"15%",-8651.99808548645,1603.57358068056
"16%",-8258.65003730188,1856.21936787352
"17%",-7853.8321966834,2387.35731981139
"18%",-7458.65628193492,2944.56054055706
"19%",-6897.55608865878,3480.1400687416
"20%",-6074.6576350793,3938.83107796037
"21%",-5040.43291546196,4296.54688709032
"22%",-4378.61983646757,4610.87011263866
"23%",-3991.56004926524,4890.62471036723
"24%",-3578.59444043401,5250.13501107416
"25%",-3171.65597812333,5603.38980932742
"26%",-2758.22335083084,6131.65943396136
"27%",-2321.19379467379,6521.04586090447
"28%",-1975.68373352576,6916.20604375469
"29%",-1483.27732553486,7214.2188345573
"30%",-1187.28556576895,7448.12714259795
"31%",-941.035285266579,7774.34974811772
"32%",-754.774856640218,8165.00434066845
"33%",-605.063748739771,9093.37943589185
"34%",-467.538155542694,10238.1386150098
"35%",-325.450173010097,10911.8410292587
"36%",-204.745750173848,11537.3612650487
"37%",-81.4798592249251,12039.3520019877
"38%",2.23064008487114,12648.1073610978
"39%",13.8198541298496,13060.4650417219
"40%",19.0964983699334,13423.9443305521
"41%",40.6585508604501,13794.4827816921
"42%",94.0479222207445,14251.1724052117
"43%",257.125539856552,14711.3674843106
"44%",608.380376451268,15166.6624633648
"45%",1054.01620020265,15532.9837802417
"46%",1519.95900704747,15953.9681593358
"47%",2060.33582059288,16298.6953360645
"48%",2492.45794809133,16671.3020053539
"49%",2823.76397742719,16985.5756055574
"50%",3090.17520166415,17280.7746567639
"51%",3531.18788317984,17560.7240997034
"52%",4175.26731139937,17879.6971341605
"53%",7054.6092403324,18205.9052560411
"54%",8756.17526021165,18513.8124862446
"55%",9229.82336065585,18825.1961783754
"56%",9573.42375751037,19084.8328488002
"57%",9886.04841316008,19343.6168628395
"58%",10357.9286785921,19640.363166663
"59%",10739.1557847301,19952.2212369887
"60%",11122.583261617,20206.8597202336
"61%",11437.9889814268,20466.0442923076
"62%",11728.7079987492,20698.4896972095
"63%",12028.7837987755,20865.3342409377
"64%",12423.2198553541,21025.9408771011
"65%",12891.0672482498,21217.0869825399
"66%",13262.2025320978,21382.2624886225
"67%",13623.2602087235,21548.9596594093
"68%",13884.1999203106,21712.5689707968
"69%",14196.8763591362,21886.6217301861
"70%",14498.8698672216,22020.5039097195
"71%",14714.4668066001,22183.0201635613
"72%",14977.1361170915,22337.3154527915
"73%",15217.8290679045,22532.9662170825
"74%",15530.4153453394,22701.7916627685
"75%",16014.6460760036,22912.725451865
"76%",16499.1290873782,23164.9201483573
"77%",17134.6546123365,23447.4548131717
"78%",18195.9840967955,23735.5684401213
"79%",19971.4689282028,24057.1879682125
"80%",22232.3947899647,24485.3588824531
"81%",23712.9289327846,24810.4986687769
"82%",24761.2549141432,25102.7873953033
"83%",26387.8023033344,25403.3747840419
"84%",27971.0801433092,25698.2992965683
"85%",29167.15986947,25908.4811719254
"86%",29900.7406433128,26116.4760537209
"87%",30994.5255865283,26284.7561442793
"88%",32228.0217696731,26469.9926256047
"89%",33474.1513067882,26625.3791217686
"90%",35116.690527731,26792.5940636696
"91%",35940.2829583871,26935.4739868777
"92%",37730.5658849095,27142.3834604448
"93%",38734.8717393131,27301.5284088409
"94%",39256.2236042384,27522.019589937
"95%",39792.469068818,27760.9295292389
"96%",40732.3752646986,28004.6482796996
"97%",42028.6129868994,28362.0991413603
"98%",43126.9909514344,28781.0982139769
"99%",44057.8993202531,29385.9209597082
